"Recall Number","Product Safety Warning Number",Date,"Product Safety Warning Date","Recall Heading","Name of product",Description,"Hazard Description","Consumer Action","Original Product Safety Warning Announcement","Remedy Type",Units,Incidents,Remedy,"Sold At Label","Sold At",Importers,Manufacturers,Distributors,"Manufactured In","Custom Label","Custom Field"
25354,,"June 26, 2025",,"iHerb Recalls Bottles and Blister Packs of California Gold Nutrition Iron Supplements Due to Risk of Serious Injury or Death from Child Poisoning; Violation of Federal Standard for Child Resistant Packaging","California Gold Nutrition Iron Supplements: Daily Prenatal Multi, Ultamins Women’s Multivitamin, and Ultamins Women’s 50+ Multivitamin","This recall involves three types of California Gold Nutrition dietary supplements: Daily Prenatal Multi, Ultamins Women’s Multivitamin, and Ultamins Women’s 50+ Multivitamin.&nbsp;The California Gold Nutrition Daily Prenatal Multivitamin bottles are white with a white lid and a gold border label. The bottle contains 60 fish gelatin softgel dietary supplements.&nbsp; &nbsp; &nbsp;The California Gold Nutrition Women’s Multivitamin and Women’s 50+ Multivitamin both have dark purple packaging with a gold border label. Both products contain 60 capsules in foil within the packaging. The following batch numbers and expiration dates for the products are printed on the back of the package near the bottom of package/sleeve.&nbsp;ProductsBatch CodesExpiration DatesDaily Prenatal Multi2307050A, 2404096A, 2411100A08/2025, 05/2026, 11/2026Ultamins Women’s MultivitaminV0532, V053311/2026, 07/2026Ultamins Women’s 50+ MultivitaminV0534, V053607/2026, 11/2026","The recalled dietary supplements contain iron, which must be in child-resistant packaging, as required by the&nbsp;https://www.cpsc.gov/Poison-Prevention-Packaging-Act"">Poison Prevention Packaging Act. The iron-containing dietary supplement packages violate the federal standard for child-resistant packaging because the bottles and blister packs are not child-resistant, posing a risk of deadly poisoning, if the contents are swallowed by young children.",,,Refund,"About 60,000","None reported","Consumers should immediately secure the recalled supplement bottles out of sight and reach of children and contact iHerb for a refund and information on how to safely discard the packaging and product. To receive a refund, consumers should email ProductRecall@iherb.com with the subject line: “Iron Supplement Refund” and provide the following information:&nbsp;NameProduct(s) name &amp; quantity orderedEvidence of destruction: initial and date each product package and include a photo with your initials and the date visibleOptional: Provide the order number associated with the purchase(s), which can be found by logging into consumer’s account and viewing the “Order History”.&nbsp;iHerb is contacting all known purchasers directly.","Sold At","Online at Amazon.com, Walmart.com, Target.com and other websites from January 2019 through April 2025 for between $8 and $18.",,"iHerb LLC, dba Madre Labs LLC, of Irvine, California",,"United States",,
25257,,"May 08, 2025",,"Legend Brands Recalls Bliss Hair Dryers Due to Risk of Serious Injury or Death from Electrocution and Shock Hazards; Sold Exclusively at Burlington Stores","Bliss Hair Dryers","This recall involves Legend Brands’ Bliss hair dryers. The foldable travel hairdryers were sold in teal and pink with silver accents. The three-speed hairdryers&nbsp;have a temperature regulation switch. The Bliss logo appears in white lettering on the side of the blow dryer.","The handheld hair dryers lack an immersion protection device and can cause death or serious injury due to electrocution or shock if the hair dryers fall into water when plugged in. The hair dryers are in violation of federal regulations for hair dryers and present a substantial product hazard.",,,Refund,"About 500","None reported","Consumers should immediately unplug and stop using the recalled hair dryers and contact Legend Brands to receive a full refund.&nbsp;Consumers will be asked to destroy the hair dryers by cutting the cord and disposing of the product. Consumers must send a photo of the destroyed hair dryers to&nbsp;support@shoptrakk.com.&nbsp;Legend Brands is contacting all known purchasers directly.","Sold Exclusively At","Burlington stores nationwide from January 2025 through March 2025 for about $20.","Legend Brands LLC, of New York",,,China,,
25211,,"April 03, 2025",,"AliExpress Recalls LVOE Hair Dryers Due to Electrocution and Shock Hazards; Sold on AliExpress.com","LVOE Hair Dryers","This recall involves LVOE-branded negative ion hair dryers. The hair dryers were sold in purple, pink, light gray and gold and have multiple air settings, temperature control and a diffuser. They come with three or four nozzles. “Product name,” ""Hair Dryer” and “Product model: X13” are printed on a label located on the hair dryer’s packaging.","The handheld hair dryers lack an immersion protection device and can cause death or serious injury due to electrocution or shock if they fall into water when plugged in. The hair dryers are in violation of the federal regulations and present a substantial product hazard.",,,Refund,"About 30","None reported","Consumers should immediately unplug and stop using the recalled hair dryer and contact AliExpress to receive a full refund. Consumers will be asked to destroy the hair dryer by cutting the cord and disposing of it. Consumers must send a photo of the destroyed hair dryers to us_product_recall@aliexpress.com or by replying to the recall email sent by AliExpress. AliExpress is contacting all known purchasers directly.","Sold Online At","AliExpress.com from April 2023 through December 2024 for between $117 and $185.",,,,China,Retailer:,"Shenzhen&nbsp;Meili&nbsp;Technology&nbsp;Co., of China"
25210,,"April 03, 2025",,"AliExpress Recalls Mini Travel Hair Dryers Due to Electrocution and Shock Hazards; Sold on AliExpress.com","Mini Travel Hair Dryers","This recall involves XZT Huizhou’s compact mini hair dryers. The foldable dryers were sold in blue, green, pink and white, and have a white switch with two gear settings and a thermostatic function. “Fashion Hair Dryer” and an image of two animal faces appear on the side of the hair dryer next to a white button with “OK” embossed on it.","The handheld hair dryers lack an immersion protection device and can cause death or serious injury due to electrocution or shock if the hair dryers fall into water when plugged in. The hair dryers are in violation of the federal regulations and present a substantial product hazard.",,,Refund,"About 50","None reported","Consumers should immediately unplug and stop using the recalled hair dryer and contact AliExpress to receive a full refund.&nbsp;Consumers will be asked to destroy the recalled hair dryer by cutting the cord and disposing of it. Consumers must send a photo of the destroyed hair dryer to&nbsp;us_product_recall@aliexpress.com, or by replying to the recall email sent by AliExpress. AliExpress is contacting all known purchasers directly.","Sold Online At","AliExpress.com from May 2023 through November 2024 for between $1 and $7.",,,,China,Retailer:,"Huizhou&nbsp;Bailitong&nbsp;Electronics&nbsp;Co.&nbsp;Ltd., dba XZT Huizhou, of China"
25209,,"April 03, 2025",,"AliExpress Recalls Foldable Travel Hair Dryers Due to Electrocution and Shock Hazards; Sold on AliExpress.com","Foldable Travel Hair Dryers","This recall involves foldable travel hair dryers. The dryers were sold in blue, pink and purple, and have a red switch with three adjustable gears and an air-collecting nozzle. “Guangmei 3858 hair dryer” is printed on the side of the hair dryer.","The handheld hair dryers lack an immersion protection device that can cause death or serious injury due to electrocution or shock hazards if it falls into water when plugged in. The hair dryers are in violation of the federal regulations and present a substantial product hazard.",,,Refund,"About 80","None reported","Consumers should immediately unplug and stop using the recalled hair dryers and contact AliExpress to receive a full refund.&nbsp;Consumers will be asked to destroy the hair dryer by cutting the cord and disposing of it. Consumers must send a photo of the destroyed hair dryer to us_product_recall@aliexpress.com or&nbsp;by replying to the recall email sent by AliExpress. AliExpress is contacting all known purchasers directly.","Sold Online At","AliExpress.com from April 2022 through January 2025 for between $4 and $13.",,,,China,Retailers:,"Shenzhen Electronic Commerce Co. Ltd. and&nbsp;Yaoyi Electronic Commerce Co. Ltd., of China"
25201,,"March 27, 2025",,"NFH Iron Dietary Supplement Bottles Recalled Due to Risk of Poisoning; Violation of Federal Regulation for Child Resistant Packaging; Imported by Nutritional Fundamentals for Health (NFH)","NFH Iron SAP, NFH Heme Iron SAP and NFH Prenatal SAP bottles","This recall involves NFH Dietary Supplement bottles for Iron SAP, Heme Iron SAP and Prenatal SAP. The bottles are white with the brand name “NFH” and the firm’s logo of a leaf in blue. The date code is on the bottom of the bottle. The recalled dietary supplement bottles have the following description and come in various sizes:Product NameDescriptionSizesDate CodesIron SAPIron Glycinate60 Capsules (1029U)120 Capsules(1167U)60 capsules&nbsp;5398705/31/20275398805/31/20275398512/31/20265398612/31/20265398306/30/20265398406/30/2026N00274 07/31/2025120 capsules&nbsp;538975/31/2027539875/31/2027539885/31/20275398512/31/20265398612/31/2026539846/30/2026N00274 6/30/2025Heme Iron SAP (Porcine)&nbsp;Superior Absorption and Bioavailability60 Capsules(1124U)N00265 - 03/31/202553809 - 05/31/202653810 - 07/31/2026&nbsp; &nbsp; &nbsp;57807 - 10/30/202653811 - 10/31/202657806 - 10/31/202662379 - 08/31/2027Prenatal SAPMultivitamin&nbsp;180 Capsules(1034U)5821709/30/20275822009/30/20275736105/31/20275736905/31/20275737005/31/20275737205/31/20275821405/31/20275396803/31/20275719401/31/20275736001/31/20275396311/30/20265396411/30/20265396511/30/20265396611/30/20265396711/30/20265395410/31/20265395610/31/20265395810/31/20265396010/31/20265396110/31/20265396210/31/20265395307/31/20265394605/31/20265394504/30/2026N00287 08/31/2025N00285 04/30/2025N00284 03/31/2025","The recalled dietary supplements contain iron, which must be in child-resistant packaging, as required by the Poison Prevention Packaging Act (PPPA). The packaging is not child-resistant, posing a risk of poisoning if the contents are swallowed by young children.",,,Replace,"About 17,660","None reported","Consumers should immediately secure the recalled supplement bottles out of sight and reach of children, and contact NFH for information on how to obtain a free replacement child-resistant bottle. NFH is contacting all known purchasers directly. This recall only includes the bottle.","Sold At","Multiple naturopathic/homeopathic clinics nationwide, A Woman's Time and Doctor Supplement stores, and online at WholescriptsInc.com and Natural Partners (Fullscript.com) from March 2022 through December 2024 for between $20 and $95, depending on the product and the size.","Nutritional Fundamentals for Health (dba NFH), of Canada","Nutritional Fundamentals for Health (dba NFH), of Canada",,Canada,,
25112,,"January 30, 2025",,"AliExpress Recalls Multi Styler Hair Dryers Due to Electrocution or Shock Hazards; Sold on AliExpress.com","6-in-1 Multi Styler and 5-in-1 Multi Styler Hair Dryers","This recall involves three multipack hair dryer bundles. The three bundles were sold in either light gray or light green colors.&nbsp;The 6-in-1 Multi Styler hair dryers have more than three heating modes, with model number HS01&nbsp;on the underside of the product.&nbsp;They are powered by the V9 digital motor and measure approximately 16 inches (length) x 7 inches (width) x 5 inches (height) and weigh four pounds.The 5-in-1 Multi Styler hair dryers have more than three heating modes, with a model number HS01&nbsp;on the underside of the product.&nbsp;They are powered by the V9 digital motor and measure approximately 14 inches (length) x 6 inches (width) x 4 inches (height) and weigh four pounds.","The handheld hair dryers lack an immersion protection device, posing an electrocution or shock hazard to consumers, if the hair dryers fall into water when plugged in. The CPSC has determined that hair dryers not equipped with the integral immersion protection present a substantial product hazard.",,,Refund,"About 980","None reported","Consumers should immediately unplug and stop using the recalled hair dryers and contact AliExpress to receive a full refund. Consumers should destroy the recalled hair dryers by unplugging the hair dryer, cutting the cord and then send an image of the destroyed hair dryer to AliExpress. AliExpress is directly contacting all purchasers. Consumers should email the photo of their destroyed hair dryer to AliExpress&nbsp;by replying to the email from AliExpress about the recall. Upon receipt of the photo, AliExpress will issue the customer a full refund.&nbsp;","Sold At","Online at AliExpress.com from May 2023 through November 2024 for between $41 and $135.",,,"Super Appliance Store, of China",China,Retailer:,"Shenzhen Tianliang Technology Co. Ltd, of China"
25110,,"January 30, 2025",,"Cabinet Health Recalls 4 oz. Refillable Medicine Bottles Due to Failure to Retain Child-Resistance; Risk of Child Poisoning","Cabinet Health 4 oz. Refillable Medicine Bottles","This recall involves certain Cabinet Health 4 oz. Refillable Medicine Bottles with ABS plastic lids. The bottles are made of clear glass with blue, turquoise, orange or purple plastic lids labeled “CABINET.” Cabinet Health sold the bottles filled with over-the-counter drugs or as empty 4 oz. bottles.&nbsp;The recalled empty 4 oz. bottles were sold via cabinethealth.com from March 2023 through July 2024. Consumers with recalled empty bottles can identify them by the date of purchase. The recalled bottles filled with over-the-counter drugs have the following date codes on a sticker on the bottom of the bottle.Medication NameLid ColorDate CodesTension Headache - Refillable Glass Bottle (Acetaminophen 500mg Caffeine 65mg) - 100 CountBlue2029J072232029J076232029J07723Allergy Relief - Refillable Glass Bottle (Diphenhydramine HCl 25mg) - 120 CountTurquoise2265J07323Pain Reliever and Nighttime Sleep Aid - Refillable Glass Bottle (Acetaminophen 500mg, Diphenhydramine 25mg) - 120 CountBlue2127J068232127J233233040J233233051J233233051J23423Pain Reliever and Fever Reducer - Refillable Glass Bottle (Acetaminophen 500mg) - 120 CountBlue2286J063232286J065232286J066232287J066232287J06723Cough Relief - Refillable Glass Bottle (Dextromethorphan Hbr 15mg) - 60 CountOrange2010J069232010J070233004J296233010J296233025J29623Sleep Aid - Refillable Glass Bottle (Diphenhydramine HCl 50mg) - 70 CountPurple3021J068233021J069233034J234233034J23523","The plastic lid’s closure can degrade after repeated openings, causing the lid’s child-resistance to diminish, posing a risk of poisoning, if the contents are swallowed by young children.",,,Replace,"About 65,000 ","None reported.","Consumers should immediately secure the recalled bottles out of the sight and reach of children and contact Cabinet Health for a free replacement lid. Consumers will be asked to submit a photo demonstrating the destruction of the recalled lid. Cabinet Health and Amazon are contacting all known purchasers directly. This recall does not affect the medication within the bottles.","Sold At","Online at cabinethealth.com, Amazon.com and Grove.co and at CVS stores from March 2023 through July 2024 for between $10 and $20.",,"Cabinet Health Inc., of Washington, D.C.&nbsp;",,China,,
25106,,"January 23, 2025",,"SHEIN Distribution Corporation Recalls Teckwe Hair Dryer Brushes Due to Electrocution or Shock Hazard","Teckwe Hair Dryer Brushes","This recall involves Teckwe multifunctional hair dryer brushes. The hair dryer brushes are gray and purple and the brand name “Teckwe” is printed on the handle. The hair dryer brushes have five interchangeable heads to be used for straightening and styling, and measure about 11 inches in length.","The handheld hair dryer brushes lack an immersion protection device, posing an electrocution or shock hazard to consumers if the hair dryer brushes fall into water when plugged in. The CPSC has determined that hair dryers not equipped with the integral immersion protection present a substantial product hazard.",,,Refund,"About 310","None reported","Consumers should immediately unplug and stop using the recalled hair dryers and contact SHEIN to receive a full refund.&nbsp;Consumers should destroy the recalled hair dryers by unplugging the hair dryer, cutting the cord and disposing of them in accordance with local and state recycling laws, and send an image of the destroyed hair dryer to Shein at&nbsp;uscsteam@shein.com. Upon receipt of the photo, SHEIN will issue the customer a full refund.&nbsp;Shein is directly contacting all purchasers.","Sold Exclusively At","Online at SHEIN.com from July 2024 through October 2024 for between $9 and $21.",,,,China,Retailer:,"SHEIN Distribution Corporation, of Los Angeles, California"
25081,,"January 02, 2025",,"Euqee Wintergreen Essential Oils Recalled Due to Risk of Poisoning; Violation of the Poison Prevention Packaging Act; Sold Exclusively on Amazon.com by DLWL-US","Euqee Wintergreen Essential Oils","This recall involves Euqee Wintergreen Essential Oil Bottles. The oil was sold in amber glass bottles with a black screw-on cap in the size of 118 ml. “Euqee, Essential Oil, Premium Grade, 100% Pure Plant Extract and Wintergreen” is printed on a white label on the front of the bottle. The back label contains safety disclosures, storage instructions and manufacturer information.","The essential oil contains methyl salicylate, which must be in child-resistant packaging, as required by the Poison Prevention Packaging Act (PPPA). The packaging for the products is not child-resistant, posing a risk of poisoning if the contents are swallowed by young children. &nbsp;",,,Refund,"About 3,750","None reported","Consumers should immediately secure the recalled essential oil out of the sight and reach of children and contact DLWL-US for a full refund. Consumers can request a pre-paid label and free packaging to return the Euqee Wintergreen Essential Oil. DLWL-US and Amazon.com are contacting all known purchasers directly.","Sold At","Amazon.com from December 2023 through August 2024 for about $8.",,,,China,Retailer:,"DingLinWangLuoKeJiGuang ZhouYouXianGongSi, dba DLWL-US, of China"
24290,,"July 03, 2024",,"Focusee Recalls Tideway Hair Dryers Due to Electrocution or Shock Hazard","Tideway High-Speed Hair Dryers","This recall involves Tideway High-Speed Hair Dryers PRO M01 with two speed adjustments. The hair dryers come with a nozzle, and were sold in white with gold on the bottom of the handle. “Tideway” is printed on the front of the handle. The hair dryers have an LED ring on them that corresponds to the different temperature settings of the hair dryer. Red represents hot air, orange represents warm air, blue represents cold air, and green represents hot and cold cycles.","The handheld hair dryers lack an immersion protection device, posing an electrocution or shock hazard to consumers, if they fall into water when plugged in. The CPSC has determined that hair dryers not equipped with the integral immersion protection present a substantial product hazard.",,,Replace,"About 39,600","None reported.","Consumers should immediately unplug and stop using the recalled hair dryers, and contact Tideway Shop to receive a free replacement. Consumers should destroy the recalled hair dryers by unplugging the hair dryer, cutting the cord and disposing of them in accordance with local and state recycling laws, and send an image of the destroyed hair dryer to&nbsp;info@tideway.shop or&nbsp;tidewayshopify@gmail.com. Upon receipt of the photo, Focusee will send the customer a replacement hair dryer with an immersion protection device.&nbsp;","Sold At","Online at TikTokShop.com, Shopify.com and other websites from November 2023 through March 2024 for about $170.","Focusee LTD, of Los Angeles, California",,,China,,
24269,,"June 20, 2024",,"StyleCraft Recalls Instinct Cordless Hair Clippers Due to Fire and Burn Hazards","Instinct Professional Vector Motor Cordless Hair Clippers","This recall involves StyleCraft Instinct Cordless Clippers with model number SC607M. The model number and lot number are printed on the back of the recalled clippers. Only the following lot numbers are included in this recall: 35-22, 40-22, 15-23, 20-23, 25-23, 30-23, 35-23, and 40-23. The products were sold in blue, red, and black. The letters “SC” and the name “INSTINCT” are printed on the front cover.Note: Recalled lithium-ion batteries should be disposed of in accordance with any local and state ordinances, following the procedures established by your municipal recycling center for damaged/defective/recalled lithium batteries, because these potentially hazardous batteries must be handled differently than other batteries. Do not throw this recalled battery in the trash. Do not deposit this recalled battery in used battery recycling boxes found at various retail and home improvement stores.","The lithium-ion battery in the recalled clippers can overheat, posing fire and burn hazards.",,,Repair,"About 50,000 (In addition, about 1,320 were sold in Canada)","StyleCraft has received six reports of the batteries overheating or causing a fire, including one minor burn.","Consumers should immediately stop using and charging the recalled clippers, and visit&nbsp;StyleCraft for instructions to remove the battery and to receive a free battery replacement. Batteries can be replaced by visiting one of&nbsp;StyleCraft’s authorized service centers, or by returning the unit to StyleCraft by mail in a pre-paid shipping package. Consumers should dispose of the battery in accordance with local and state regulations.","Sold At","Professional beauty supply stores nationwide and online at www.stylecraftus.com and www.amazon.com from January 2023 through May 2024 for about $250.","StyleCraft LLC, of Boca Raton, Florida",,,China,,
24262,,"June 13, 2024",,"Southern Telecom Recalls Lomi Roll-On Waxing Kits Due to Fire, Burn and Shock Hazards","Lomi Roll-On Waxing Kits","This recall involves the Lomi Roll-On Waxing Kit with Wax Cartridge &amp; Wax Strips with model number LOMB2003PK. The recalled boxed kits included a handheld wax warmer, a wax cartridge, wax strips, a power cord, and a user’s manual. The Lomi logo is printed on the front of the white and pink warmer, and on the outside of the product packaging. The Lomi logo and model number are on the bottom of the wax warmer.&nbsp;","The roll-on warmer’s power cord can overheat and short circuit, posing fire, burn, and electrical shock hazards.",,,Refund,"About 19,500","The firm has received two reports of the warmer’s power cord overheating and/or short-circuiting, including two consumers who suffered burns, and one incident of property damage.","Consumers should immediately stop using the recalled waxing kits, and contact Southern Telecom for a full refund. Consumers will be asked to write “Recalled” with a permanent marker on the wax warmer, unplug the warmer, cut the unplugged power cord, and submit a photo to Southern Telecom.","Sold At","Ross, DD's, Bealls, and Burlington stores nationwide from April 2023 through October 2023 for about $13.","Southern Telecom Inc., of New York",,,China,,
24142,,"February 29, 2024",,"Nutraceutical Recalls Heritage Store Hydrogen Peroxide Mouthwash Due to Risk of Poisoning; Violation of Child Resistant Packaging Requirement","Heritage Store Hydrogen Peroxide Mouthwash","This recall involves Heritage Store Hydrogen Peroxide Mouthwash in Wintermint and Eucalyptus Mint flavors. The bottles are a dark opaque brown with a white lid. The pink and white label on the front of the bottles displays the Heritage Store logo, product name and flavor. All lots are included in the recall.","The recalled mouthwash contains ethanol in a concentration which must be in child-resistant packaging, as required by the Poison Prevention Packaging Act (PPPA). The packaging of the products is not child-resistant, posing a risk of poisoning if the contents are swallowed by young children.",,,"Refund, Replace","About 102,100","None reported","Consumers should immediately store the recalled mouthwash in a safe location out of reach and sight of children, and contact Nutraceutical Corporation for a full refund or free replacement product, including shipping, depending on availability. Consumers will be asked to dispose of the product. Nutraceutical is contacting all known purchasers directly.","Sold At","Whole Foods, Fresh Thyme Farmers Market, Mom’s Organic Market, New Season’s Market and Mother’s Market &amp; Kitchen, and other stores nationwide and online at Amazon, iHerb, HeritageStore.com and other websites from October 2010 through December 2023 for about $10.50.",,"Nutraceutical Corporation, of Salt Lake City, Utah",,"United States",,
24076,,"January 04, 2024",,"Homedics Recalls Massagers Due to Fire and Burn Hazards","Therapist Select Percussion Personal Massagers","This recall involves the HoMedics Therapist Select Massagers with model number HHP-715. The product has a 120 VAC, 60 HZ power cord. “HoMedics” is printed on the side of the barrel of the product. The products are black with a handle, housing and massage head attached to the end. The product has four interchangeable massage heads.Only manufacturing dates through the end of 2022 and prior are included in the recall. The manufacturing date is represented by a date code found on a sticker on the underside of the product’s barrel. Date codes are a 4-digit number WWYY where WW is the sequential week of the year and YY is the last two digits of the manufacturing year. Only products with a YY of 20, 21 or 22 are subject to this recall.","The massagers can overheat while charging, posing fire and burn hazards.",,,Refund,"About 46,000 (In addition, about 41,000 were sold in Canada)","Homedics has received 17 reports of the massagers overheating, including one report of a burn to the consumer’s thumb.","Consumers should immediately stop using or charging the recalled massagers and contact Homedics for instructions to receive a full refund or a refund in the form of a credit toward any Homedics product, including the purchase price plus 50% additional credit.","Sold At","Macy’s, BJ’s Wholesale Club, Lowe’s, JCPenney, The Home Depot and other stores nationwide and online at Homedics.com, Macys.com, BJs.com, Lowes.com, HomeDepot.com and Amazon.com from September 2020 through November 2023 for about $100.","FKA Distributing Co. LLC, d/b/a Homedics, of Commerce Township, Michigan.",,,China,,
