"Recall Number","Product Safety Warning Number",Date,"Product Safety Warning Date","Recall Heading","Name of product",Description,"Hazard Description","Consumer Action","Original Product Safety Warning Announcement","Remedy Type",Units,Incidents,Remedy,"Sold At Label","Sold At",Importers,Manufacturers,Distributors,"Manufactured In","Custom Label","Custom Field"
26-296,,"February 26, 2026",,"TheKiddoSpace Recalls Children’s Flashcard Talking Toys Due to Risk of Injury from Lead and Phthalate Exposure; Violates Federal Lead Content and Phthalates Bans and Standard for Toys","KiddoSpace Children’s Flashcard Talking Toys","This recall involves two different TheKiddoSpace-branded children’s flashcard, talking toys:&nbsp;The animal-shaped, pastel-colored toys were sold with a varying number of flashcards. “Audible Flashcards” is printed on the front of the flashcard’s storage box and “Audible Flashcard Device” on the front of the toy storage box.&nbsp;&nbsp;&nbsp;The rectangular toys have a slot at the top to insert the flash cards, a speaker, volume and power buttons at the front. The toys come with multi-colored flash cards that have animals, shapes, people, foods or vehicle illustrations and the descriptive word written on the card.&nbsp;","The recalled children’s flashcard toy sets contain levels of lead that exceed the federal https://cpsc.gov/Business--Manufacturing/Business-Education/Lead/Total-… lang=""EN-US"">lead content ban and levels of phthalates that exceed the federal https://cpsc.gov/Business--Manufacturing/Business-Education/Business-Gu… lang=""EN-US"">phthalates ban. Lead and phthalates are toxic if ingested by young children and can cause adverse health issues. In addition, the flashcards also violate the https://www.cpsc.gov/Business--Manufacturing/Business-Education/Toy-Saf… lang=""EN-US"">mandatory standard for toys because they fail to comply with the short circuit protection requirement for battery-operated toys.",,,Replace,"About 4,000","None reported","Consumers should stop using the recalled toys immediately, take them away from children and contact TheKiddoSpace for a free replacement toy or free USB cable, including shipping.&nbsp;&nbsp;For the animal-shaped toy, consumers will be asked to write “RECALLED” in permanent marker on the unit and submit a photo of the marked product to info@thekiddospace.com to receive a replacement toy of at least equal value to the purchase price of the recalled animal-shaped toy. Consumers should then dispose of the recalled toys in accordance with their local waste disposal requirements&nbsp;&nbsp;For the rectangular toy, consumers will be asked to cut the USB cable and submit a photo of the cut USB cable to info@thekiddospace.com to receive a free replacement USB cable. Consumers should then dispose of the cut USB cable.&nbsp;Note: Button cell batteries are hazardous. Batteries should be disposed of or recycled by following local hazardous waste procedures.&nbsp;","Sold Online At","TheKiddoSpaceStore.com and Amazon.com from October 2023 through February 2025 for between $30 and $50.","SN Commerce LLC, dba TheKiddoSpaceStore, of Dover, Delaware",,,China,,
26-295,,"February 26, 2026",,"TheKiddoSpace Recalls Reusable Water Balloons Due to Risk of Injury from Phthalate Exposure; Violate Federal Phthalates Ban","TheKiddoSpace Reusable Water Balloons","This recall involves TheKiddoSpace-branded reusable water balloons. The recalled refillable multi-colored water balloons are silicon balls that have small magnets to keep them closed when filled and come with a black mesh storage bag. TheKiddoSpace logo, “Reusable Water Ballons” and an image of child holding a water balloon are printed on the product’s resealable blue packaging.","The cord lock on the recalled water ballons’ storage bags contain a regulated phthalate, which violate the federal&nbsp;https://cpsc.gov/Business--Manufacturing/Business-Education/Business-Gu… ban. Phthalates are toxic if ingested by young children and can cause adverse health effects.",,,Replace,"About 4,300","None reported","Consumers should stop using the recalled reusable water balloons immediately, take the storage bag away from children and contact TheKiddoSpace to receive a free replacement bag, including shipping. Consumers will be asked to cut the storage bag in half and send a photo of the destroyed bag to&nbsp;info@thekiddospace.com. Consumers should then dispose of the destroyed bags in accordance with their local waste disposal requirements.","Sold Online At","TheKiddoSpaceStore.com from April 2024 through February 2025 for between $15 and $30.","SN Commerce LLC, dba TheKiddoSpaceStore, of Dover, Delaware",,,China,,
26-294,,"February 26, 2026",,"TheKiddoSpace Recalls Children’s Fingerpainting Kits Due to Risk of Injury from Hazardous Substances and Phthalate Exposure; Violates Federal Hazardous Substances Act and Phthalates Ban","TheKiddoSpace Fingerpainting Kits","This recall involves KiddoSpace-branded fingerpainting kits. The recalled children’s fingerpainting kits consist of one round paint palette with 12, 25 or 36 colors and one or more coloring books with between 14 and 40 pages each. TheKiddoSpace logo, “Finger Painting Kit,” an image of a child with painted hands and the color quantity are printed on the product’s light-blue box.&nbsp;","The recalled children’s fingerpainting kits contain the hazardous substances methanol and ethylene glycol and are intended for children under 12 years of age, which violate the https://cpsc.gov/Business--Manufacturing/Business-Education/Business-Gu… lang=""EN-US"">Federal Hazardous Substances Act. The products also contain a regulated phthalate, which violate the https://cpsc.gov/Business--Manufacturing/Business-Education/Business-Gu… lang=""EN-US"">federal phthalate ban; phthalates are toxic if ingested by young children and can cause adverse health effects.&nbsp;",,,Refund,"About 9,400","TheKiddoSpace has received 18 reports worldwide, including one in the United States, of strong paint odor, skin irritation and swollen lymph nodes.","Consumers should stop using the recalled fingerpainting kits immediately, take them away from children and contact TheKiddoSpace for a full refund. Consumers will be asked to write “RECALL” on the back and lid of the paint pad and send a photo of the marked product to info@thekiddospace.com. Consumers should then dispose of kits in accordance with their local waste disposal requirements.&nbsp;","Sold Online At","TheKiddoSpaceStore.com and Amazon.com from June 2023 through February 2025 for between $20 and $30.","SN Commerce LLC, dba TheKiddoSpaceStore, of Dover, Delaware",,,China,,
26-291,,"February 26, 2026",,"Grtard Magnetic Stick Figure Toy Sets Recalled Due to Risk of Serious Injury or Death from Magnet Ingestion; Violates Mandatory Standard for Toys","Grtard Magnet Stick Figure Men Toy Sets","This recall involves&nbsp;10 flexible stick figures in purple, black, red, orange, pink, yellow, bright blue, dark blue, white and green. The stick figures come in solid and transparent colors. Each stick figure has four small magnets, one in each hand and foot. The stick figures come in clear plastic packaging labeled “Grtard.”","The magnetic stick figure toy sets violate&nbsp;https://www.ecfr.gov/current/title-16/chapter-II/subchapter-B/part-1250… mandatory standard for toys because they contain loose magnets, posing an ingestion hazard to children. When high-powered magnets are swallowed, the ingested magnets can attract each other, or other metal objects, and become lodged in the digestive system. This can result in perforations, twisting, and/or blockage of the intestines, blood poisoning and death.",,,Refund,"About 130","None reported","Consumers should immediately stop using the recalled magnetic stick figures and take them away from children. Contact Grtard for information on how to receive a full refund. Consumers will be asked to email a photo of the disposed product to&nbsp;Grtardrecall@outlook.com.","Sold Online At","Walmart.com from&nbsp;May 2025 to November 2025 for about $12.",,,,China,Retailer:,"Shanghaijinlianwangluokejiyouxiangongsi (Shanghai Jinlian Network Technology Co., Ltd.), dba Grtard, of China"
26-289,,"February 26, 2026",,"Magnetic Chess Games Recalled Due to Risk of Serious Injury or Death from Magnet Ingestion; Violates Mandatory Standard for Toys; Sold on Amazon by Kaiwenshangpin","Magnetic Chess Games","This recall involves magnetic chess games with magnets that are small, loose and separable with a strong magnetic flux. The games are sold in a blue box with the words “Magnetic”, “Magnetic Chess Piece” and “Intelligence Strategy Game” on the front of the box.&nbsp;The game includes 20 loose magnets, a yellow string, gameplay instructions and a plastic storage bag.","The recalled magnetic chess games violate the&nbsp;https://www.ecfr.gov/current/title-16/chapter-II/subchapter-B/part-1250… standard for toys because they contain loose magnets posing an ingestion hazard to children. When high-powered magnets are swallowed, the ingested magnets can attract each other, or other metal objects, and become lodged in the digestive system. This can result in perforations, twisting, and/or blockage of the intestines, blood poisoning and death.",,,Refund,"About 1,300","None reported","Consumers should stop using the recalled magnetic chess games immediately, take them away from children, and dispose of them. To receive a full refund, consumers will be asked to email a photo of the disposal to&nbsp;Kaiwenshangpinrecall@outlook.com.","Sold Online At","Amazon.com from August 2025 to November 2025 for about $13.","Yiwushixiuxiangfushiyouxiangongsi (“Yiwu Xiu Xiang Garment Co., Ltd.”) dba Kaiwenshangpin, of China ",,,China,,
26-286,,"February 26, 2026",,"Surreal Brands Recalls Children’s Tubby Tots Fizzy Flask Bath Magic Bath Foam Sets Due to Impact Hazard","Tubby Tots Fizzy Flask Bath Magic bath foam set","This recall involves Tubby Tots Fizzy Flask Bath Magic bath foam sets. The set includes six bath bomb potions packaged in plastic flasks and individual boxes. The clear flasks contain purple, orange, dark green, pink, blue and light green bath bombs in powder form. “Tubby Tots Fizzy Flask Bath Magic” is printed on the front of each color box. The six potions are individually packaged within a single larger box with plastic wrap. The recalled batch number 082025 is printed on the back of the larger box.","Moisture trapped inside the bath foam set container can cause pressure to build up, allowing pieces to be forcefully ejected when opened, posing an impact hazard.",,,Refund,"About 9,400 (In addition, about 600 were sold in Canada)","The firm has received three reports of pieces ejecting forcefully from the plastic container when opened. Two consumers reported bruises and swelling after being struck in the arm and face, including a consumer who reported a chipped tooth.","Consumers should immediately stop using the recalled plastic flask bath foam sets and contact Surreal Brands for a full refund. Consumers should register at&nbsp;www.wonderfunbrands.com/recall. Consumers&nbsp;should permanently mark the plastic flasks with the word “Recalled” and, after registration is confirmed,&nbsp;dispose of them in a sealed garbage bag for household waste collection.","Sold Online At","Amazon.com, wonderfunbrands.com and TikTokShop@Wonderfun_Brands from November 2025 through January 2026 for between $14 and $15.","Surreal Brands LLC, of Brooklyn, New York",,,China,,
26-274,26-190,"February 19, 2026","January 15, 2026","JJGoo LED Balloon Lights Recalled Due to Risk of Serious Injury or Death from Battery Ingestion; Violates Mandatory Standard for Consumer Products with Button Cell Batteries","JJGoo LED Balloon Lights","This recall involves JJGoo- branded balloon lights. The recalled, submersible lights were sold in packs of 100 LED color-changing lights. Each multi-color, blinking light measures about 0.6 inches in diameter and has 200 preinstalled LR41 batteries.""MY1005E-Colorfu1-100"" is printed on a label on the product packaging.","The recalled lights violate the https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… standard for consumer products containing button cell or coin batteries&nbsp;because they contain button cell batteries that can be accessed easily by children, posing an ingestion hazard. Additionally, the LED lights do not have the warnings required by&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines…’s Law. When button cell batteries are swallowed, the ingested batteries can cause serious injuries, internal chemical burns and death.",,"WASHINGTON, D.C. – The U.S. Consumer Product Safety Commission (CPSC) is warning consumers to immediately stop using JJGoo Submersible LED Lights because the products violate the mandatory standard for consumer products containing button cell or coin batteries. The LED lights contain button cell batteries that can be accessed easily by children, posing an ingestion hazard. Additionally, the LED lights do not have the required warnings.Reese’s Law and CPSC’s implementing regulations establish performance and warning label requirements for consumer products with button cell batteries to protect children from life threatening ingestion. If a child swallows a button cell battery, it can cause serious injuries, internal chemical burns or death.&nbsp;CPSC issued a Notice of Violation to the seller,&nbsp;Shenzhen Yimu Technology Co., Ltd., doing business as JJGoo, of China. JJGoo has not agreed to recall these LED lights or offer a remedy to consumers. &nbsp;About 103,000 LED lights were sold online at Amazon.com from February 2020 through November 2025 for about $16. The LED lights may have also been sold by various third-party sellers and on other websites.&nbsp;The LED mini, round waterproof ball lights were sold in packs of 100 color-changing lights. Each ball light measures about 0.67 inches in diameter and has two preinstalled LR41 button cell batteries.&nbsp;These products were manufactured in China.CPSC urges consumers to stop using the&nbsp;LED lights immediately and dispose of them. Do not sell or give away these hazardous LED lights.&nbsp;Button cell and coin batteries are hazardous. The batteries in the submersible LED lights should be disposed of or recycled following local hazardous waste procedures.&nbsp;&nbsp;Report any incidents involving injury or product defect to CPSC at&nbsp;www.SaferProducts.gov.",Refund,"About 3,400","None reported","Consumers should stop using the recalled LED lights immediately, place them in an area that children cannot access&nbsp;and properly dispose of the batteries. Contact JJGoo for a full refund. Consumers should throw the balloon lights away and send a photo of the product in the trash to&nbsp;JJGooLEDBalloonLightsrecall@outlook.com.Note:&nbsp;Button cell and coin batteries are hazardous. Batteries should be disposed of or recycled by following local hazardous waste procedures.","Sold Online At","Amazon.com from October 2025 through November 2025 for about $10.",,,,China,Retailer:,"Shenzhen Yimu Technology Co., Ltd. dba JJGoo, of China"
26-272,,"February 19, 2026",,"Huaker Magnetic Balls and Rods Sets Recalled Due to Risk of Serious Injury or Death from Choking; Violates the Small Ball Ban","Huaker Magnetic Balls and Rods Sets","This recall involves Huaker Magnetic Balls and Rods sets. The sets include 88 pieces and come in a plastic box with a handle. “Magnetic Sticks” and “Model:20A-13” are printed on the box. There are no identifying marks on the magnetic toys.","The recalled magnet toy building sets violate the mandatory standard for toys because they contain small balls and are intended for children under three years of age, posing a deadly choking hazard.",,,Refund,"About 782","None reported","Consumers should stop using the recalled magnetic balls and rods sets immediately, take them away from children and contact Huaker to receive a full refund. Consumers will be asked to throw the magnetic toy sets away and email a photo of the disposed product to&nbsp;Huaker-magnetic-balls@outlook.com.","Sold Online At","Amazon.com from September 2025 through November 2025 for about $23.",,,,China,Retailer:,"Shenzhen Huakechuang Technology Co. Ltd., dba Huaker, of China"
26-265,,"February 12, 2026",,"Surveying Accessories Cheaper Recalls Board Games Due to Risk of Serious Injury or Death from Magnet Ingestion; Violates Mandatory Standard for Toys","Colombia-themed Magnetic Board Games","This recall involves Colombia-themed magnetic board games. The recalled games consist of a two-sided board with a storage bag and 32 multi-colored magnetic pieces and two dice with one storage pouch. The original packaging included a piece of chocolate. “Colombia que linda eres” is printed on the game’s board. “Cositas Colombianas” is printed on the front of storage box. Only the four-and six-player versions of the board games are included in this recall.","The recalled board games violate the mandatory standard for toys because the magnetic game pieces contain loose&nbsp;high-powered magnets, posing an ingestion hazard to children. When high-powered magnets are swallowed, the ingested magnets can attract each other, or other metal objects, and become lodged in the digestive system. This can result in perforations, twisting, and/or blockage of the intestines, blood poisoning and death.",,,Refund,"About 1,200","None reported","Consumers should immediately stop using the recalled magnetic board games and take them away from children. Consumers should contact Surveying Accessories Cheaper for a pre-paid shipping label to return the board games for a full refund in the form of the original form of payment or check.","Sold At","Centro Envíos Aventura in Miami, Florida and online at Amazon.com from April 2023 through June 2025 for between $20 and $50.",,,,Colombia,Retailer:,"Surveying Accessories Cheaper, of Miami, Florida"
26-226,,"January 29, 2026",,"Hobby Lobby Recalls Giraffe and Llama Plush Toys with Clips Due to Choking Hazard","Giraffe Plush Toy with clip, Llama Plush Toy with clip","This recall involves a Giraffe Plush Toy with clip and a Llama Plush Toy with clip. The Giraffe with clip has a yellow body with a yellow claw clip. The legs of the giraffe are orange and blue with various colored paws. The ears are black and white animal print. The Giraffe measures about nine inches long. The Giraffe has “HL699436 or HL731481” printed on the white sewn-in label.&nbsp;The hang tag on the Giraffe has “2553675” printed on the front left corner. The Llama with clip has a white body with a green claw clip. The body has a mirror and orange triangle teether attached to the body. The legs of the Llama are orange and yellow with various colored paws. The Llama measures about 12 inches long. “HL699436” is printed on the white sewn-in label attached to the body. The hang tag on the plush has “2553634” printed on the front left corner.","The legs of the plush toy can detach from the body allowing the release of small beads that are on the legs, posing a choking hazard to young children.",,,Refund,"About 21,230","The firm has received one report of the leg detaching from the body of the plush toy, allowing the small beads to detach from the leg. No injuries have been reported.","Consumers should immediately stop using the Giraffe Plush Toy with clip and the Llama Plush Toy with clip and return to the nearest Hobby Lobby Store for a full refund.","Sold At","Hobby Lobby Stores nationwide and online at hobbylobby.com from May 2025 through December 2025 for between $6 (Giraffe) and $8 (Llama).","Hobby Lobby Stores, Inc. of Oklahoma City, Oklahoma",,,China,,
