"Recall Number","Product Safety Warning Number",Date,"Product Safety Warning Date","Recall Heading","Name of product",Description,"Hazard Description","Consumer Action","Original Product Safety Warning Announcement","Remedy Type",Units,Incidents,Remedy,"Sold At Label","Sold At",Importers,Manufacturers,Distributors,"Manufactured In","Custom Label","Custom Field"
26-202,,"January 22, 2026",,"Academy Sports + Outdoors Recalls Magellan Odyssey Rocker Chairs Due to Injury and Fall Hazards","Magellan Odyssey Rocker Chairs","This recall involves Academy Sports + Outdoors’&nbsp;Magellan-branded Odyssey&nbsp;Rocker Chairs with date codes 07/2025 or 08/2025 sold from September 2025 to October 2025.&nbsp;The recalled folding chairs were sold in charcoal, navy, olive green and teal and measure about 25.2” long by 5.5” deep by 37.4” high when folded or 25.4” long by 25.2” deep by 37.4” high when opened. They have a metal frame with a mesh backrest, a carrying handle and a drink holder on the side. The Magellan Outdoors logo is printed on the front of the backrest. Only chairs manufactured between July 2025 through August 2025 are included in this recall. “ACADEMY, LTD,” “177296” and the manufacture date in MM/YYYY format are printed on the tracking label sewn onto the seat of the chair.","The recalled chairs’ legs can break, posing&nbsp;injury and fall&nbsp;hazards to consumers.",,,Refund,"About 35,300","Academy Sports + Outdoors has received one report of the chair’s legs breaking. No injuries have been reported.","Consumers should immediately stop using the recalled chairs and return them to any Academy Sports + Outdoors store for a full refund.&nbsp;Consumers can&nbsp;also contact Academy’s Customer Care to return the chair by mail at no cost.","Sold At","Academy Sports + Outdoors stores nationwide and online at academy.com from September 2025 through October 2025 for about $50.","Academy Ltd., dba Academy Sports + Outdoors, of Katy, Texas",,,Cambodia,,
26-174,,"January 08, 2026",,"Vasicar 18-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment; Violates Mandatory Standard for Clothing Storage Units","Vasicar 18-Drawer Dressers","This recall involves Vasicar 18-Drawer Dressers. The dressers were sold in black, white, gray, and mixed colors. They have a metal frame, wooden top, and 18 collapsable fabric drawers. The dressers are 37.8 inches long by 11.8 inches wide by 57.1 inches tall. Some of the dressers have “VR-US18D-Black,” “VR-US18D-White,” “VR-US18D-Gray,” and “VR-US18D-Mixed” printed on the product packaging.","The recalled dressers are unstable if they are not anchored to the wall, posing tip-over and entrapment hazards that can result in risks of serious injuries or death to children. The dressers violate the mandatory standard as required by the https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… lang=""EN-US"">STURDY Act.",,,Refund,"About 4,155","None reported","Consumers should immediately stop using the recalled dressers, if they are not anchored to the wall, and place them in an area that children cannot access. Contact Vasicar for instructions on how to dispose of the dressers to receive a full refund. Consumers must submit a photo to vasicarus2025@outlook.com showing disposal of the product.&nbsp;","Sold Online At","Amazon.com from September 2025 through November 2025 for about $120.&nbsp;&nbsp;",,,,China,Retailer:,"Shanghai Jingtin Technology Co., Ltd., doing business as Vasicar of China"
26-172,,"January 08, 2026",,"Rattan 6-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment; Violate Mandatory Standard for Clothing Storage Units; Sold on Amazon by Rattan","Rattan 6-Drawer Dressers","This recall involves Rattan 6-Drawer Dressers, model YD001. The dressers are a natural wood color. They are made of wood, have six drawers with woven rattan drawer fronts, gold handles, and measure 43.3 inches by 15.7 inches by 29.5 inches. The model number “YD001” can be found on the product packaging.&nbsp;","The recalled dressers are unstable if they are not anchored to the wall, posing tip-over and entrapment hazards that can result in a risk of serious injuries or death to children. The dressers violate the mandatory standard as required by the https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… lang=""EN-US"">STURDY Act.&nbsp;",,,Refund,"About 870","None reported ","Consumers should immediately stop using the recalled dressers, if they are not anchored to the wall, and place them in an area that children cannot access. Consumers should write “RECALLED” on the front, side, and back with permanent marker, take photos and email them to FUQARHYrecall@outlook.com. Consumers should then dispose of the recalled product in accordance with state and local waste disposal procedures.","Sold Online At","Amazon.com from September 2025 through November 2025 for about $150.&nbsp;",,"Fuzhou Sunrise Creation Corporation Co., Ltd., of China&nbsp;",,China,Retailer:,"Ningbo Honghui E-Commerce Co., Ltd., dba Rattan, of China"
26-159,,"December 18, 2025",,"KKL Fabric 9-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Violate Mandatory Standard for Clothing Storage Units; Sold on Amazon by HK Brilliant","KKL Fabric 9-Drawer Dressers","This recall involves KKL Fabric 9-Drawer Dressers. The recalled dressers were sold in black, brown and white. They have a metal frame, wooden top with recessed power outlets, and nine collapsable fabric drawers. The dressers are 37.8 inches long by 11.8 inches wide by 53.9 inches tall.&nbsp;","The recalled dressers are unstable if they are not anchored to the wall, posing a serious tip-over and entrapment hazards that can result in injuries or death to children. The dressers violate the mandatory standard as required by the&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… Act.",,,Refund,"About 4,740","None reported","Consumers should stop using the recalled dressers immediately if they are not anchored to the wall and place them in an area that children cannot access. Contact HK Brilliant for instructions on how to dispose of the dressers to receive a full refund. Consumers must submit a photo to&nbsp;support-us@kkl-home.com demonstrating disposal of the product.","Sold Online At","Amazon.com from September 2023 through November 2025 for about $100.&nbsp;",,"Changzhou Municipal Sea Metal Products Co. Ltd., of China",,China,Retailer:,"HK Brilliant dba KKL, of China"
26-156,,"December 18, 2025",,"17 Stories Furniture 18-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Violates Mandatory Standard for Clothing Storage Units; Imported by Shenzhen Jinhongzhen Technology Co","17 Stories Furniture 18-Drawer Dressers","This recall involves 17 Stories Furniture 18-Drawer Dressers. The recalled dressers were sold in black, brown and gray. They have a metal frame, wooden top and 18 collapsable fabric drawers. HI1382_13, HI1382_01 or HI1382_09 are printed on a label located the outer packaging of the product.","The recalled dressers are unstable if they are not anchored to the wall, posing serious tip-over and entrapment hazard that can result in injuries or death to children. The dressers violate the mandatory standard as required by the&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… Act.",,,Refund,"About 2,800","None reported","Consumers should stop using the recalled dressers immediately if they are not anchored to the wall and place them in an area that children cannot access. Contact 17 Stories Furniture for instructions on how to dispose of the dressers to receive a full refund. Consumers must submit a photo to&nbsp;Drawer18Recall@outlook.com demonstrating disposal of the product.","Sold At","Wayfair.com from September 2023 through November 2025 for about $100.&nbsp;","Shenzhen Jinhongzhen Technology Co., Ltd., of China","Jiangsu Quanronghe Smart Home Co., Ltd., of China",,China,,
26-153,,"December 18, 2025",,"Furnulem 8-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment; Violate Mandatory Standard for Clothing Storage Units; Sold on Amazon by Furnulem","Furnulem 8-Drawer Dressers","This recall involves Furnulem 8-Drawer Dressers. The dressers were sold in black, brown and white and measure about 13.8 inches long by 45 inches wide by 29.7 inches tall. They have a metal frame, a wooden top with recessed power outlets and eight collapsible fabric drawers. Model “DS-0148D003” is printed on the packaging.","The recalled dressers are unstable if they are not anchored to the wall, posing tip-over and entrapment hazards that can result in serious injuries or death to children. The dressers violate the mandatory standard as required by the&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… Act.",,,Refund,"About 16,800","None reported","Consumers should immediately stop using the recalled dressers, if they are not anchored to the wall, and place them in an area that children cannot access. Contact Furnulem for instructions on how to dispose of the dressers to receive a full refund. Consumers must submit a photo to&nbsp;support@furnulem.com demonstrating disposal of the product.","Sold Online At","Amazon.com from September 2023 through November 2025 for about $80.",,,,,Retailer:,"Shanghai Taiye Furniture Co., Ltd.,&nbsp;dba Furnulem, of China"
26-127,,"December 04, 2025",,"Casaottima 13-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Violates Mandatory Standard for Clothing Storage Units; Sold on Amazon by Casaottima","Casaottima 13-Drawer Dressers","This recall involves the recalled Casaottima 13-Drawer Dressers. The recalled dressers were sold in the following colors: black, black and vintage, gray and pink. They have a metal frame, wooden top, 13 collapsable fabric drawers, and an outlet on the top of the dresser. The dressers measure approximately 55 inches (width) x 11.8 inches (depth) x 39.8 inches (height). The recalled product packages are marked with one of the following identifiers: B0D62S9H39, B0D62TCKD7, B0D62SQC6Q, B0D62VBGZG.","The recalled dressers are unstable if they are not anchored to the wall, posing tip-over and entrapment hazards that can result in a risk of serious injuries or death to children. The dressers violate the mandatory standard as required by the&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… Act.",,,Refund,"About 4,120","None reported.","Consumers should immediately stop using the recalled dressers if they are not anchored to the wall and place them in an area that children cannot access. Contact Casaottima for instructions on how to dispose of the dressers to receive a full refund. Consumers must submit a photo to&nbsp;support@casaottima.store showing disposal of the product.","Sold Online At","Amazon.com from September 2024 through October 2025 for about $90.",,"Changzhou Municipal Sea Metal Products Co. Ltd., of China",,China,Retailer:,"Ningbo Xinsuda Trading Co., Ltd., dba Casaottima"
26-107,,"November 26, 2025",,"Ebern Designs Ojaswi 12-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment; Violates Mandatory Standard for Clothing Storage Units; Manufactured and Sold by Ebern Designs","Ebern Designs Ojaswi 12-Drawer Dressers","This recall involves Ebern Designs Ojaswi 12-Drawer Dressers. The recalled dressers were sold in gray and white. They have a metal frame, wooden top, and 12 collapsable fabric drawers.&nbsp; The dressers measure about 39 inches by 43 inches by 12 inches and weigh about 31.7 pounds. “HD011BL-SL” or “HD011WH-SL” is printed on the product packaging.","The recalled dressers are unstable if they are not anchored to the wall, posing tip-over and entrapment hazards that can result in serious injuries or death to children.&nbsp;The dressers violate the mandatory standard as required by the&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… Act.",,,Refund,"About 285","None reported.","Consumers should immediately stop using the recalled dressers if they are not anchored to the wall and place them in an area that children cannot access. Contact Ebern Designs for instructions on how to dispose of the dressers to receive a full refund. Consumers must submit a photo to&nbsp;Ojaswi12Drecall@outlook.com demonstrating disposal of the product.","Sold Online At","Wayfair.com from January 2025 through October 2025 for about $75.",,"Ji Nan BinCai E-Commerce Co., Ltd. dba Ebern Designs, of China",,China,,
26-096,,"November 20, 2025",,"Little Partners Recalls Children’s Grow 'N Stow Folding Learning Towers Due to Fall Hazard","Grow 'N Stow Folding Learning Tower","This recall involves children’s Grow 'N Stow Folding Learning Tower with model number LP01711 and date codes, in YYYYMM format, from 202409 to 202501. The model number and date code are located on a label on the underside of the platform. The product is made of wood with a natural finish. “Learning Tower” is printed on the top rail of the tower.","The platform inside the tower can collapse, posing a fall hazard to young children.",,,Repair,"About 9,780","The firm has received 14 reports of the folding towers collapsing, including one report of a child with bruises.","Consumers should immediately stop using the recalled Grow 'N Stow Folding Learning Tower, keep it away from children and contact Little Partners, to receive a free repair kit, that includes a new crossbar with pin tabs and installation instructions. The new crossbar will have a sticker indicating that it is no longer part of the recall. Consumers should remove the old crossbar and dispose of it.","Sold At","Walmart stores nationwide and online at Walmart.com, Amazon.com, Littlepartners.com, Etsy.com, Wayfair.com, Goodbyegear.com, Buybuybaby.com and Bedbathandbeyond.com from December 2024 through September 2025 for about $100.","LPA1, LLC dba Little Partners, of Exton, Pennsylvania",,,China,,
26-106,,"November 20, 2025",,"Romorgniz Fabric 12- and 13-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment; Violates Mandatory Standard for Clothing Storage Units; Sold on Amazon by Romorgniz","Romorgniz Fabric 12- and 13-Drawer Dressers","This recall involves Romorgniz Fabric 12- and 13-Drawer Dressers. The dressers come in rustic brown, black, pink and white and have a metal frame and wooden top. The 12-drawer dresser has 12 collapsable fabric drawers, and the 13-drawer dresser has 13 collapsable fabric drawers. The 12-drawer dressers measure about 52 inches by 12 inches by 35 inches. The 13-drawer dressers measure about 35 inches by 11 inches by 55 inches. The 12-drawer dressers have “Model No.: R99MWM12CHMW” printed on the back and the 13-drawer dressers have “Model No.: R99M9C4CLHW” printed on the back.","The recalled dressers are unstable if they are not anchored to the wall, posing serious tip-over and entrapment hazards that can result in injuries or death to children. The dressers violate the mandatory standard as required by the&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… Act.",,,Refund,"About 1,980 13-Drawer Dressers and 35 12-Drawer Dressers","None reported","Consumers should stop using the recalled dressers immediately, if they are not anchored to the wall, and place them in an area that children cannot access. Contact Romorgniz for instructions on how to dispose of the dressers to receive a full refund. Consumers must submit a photo to&nbsp;Romorgnizrecall@outlook.com demonstrating disposal of the product.","Sold At","Amazon.com from July 2025 through October 2025 for about $140 for the 13-drawer dressers and for about $80 for the 12-drawer dressers.",,"Baituo Innovation Technology Co. Ltd., dba Romorgniz, of China",,China,,
26-066,,"October 30, 2025",,"WLIVE Fabric Drawer Dressers Recall Expanded to Include 16-Drawer Dressers Due to Risk of Serious Injury or Death from Tip-Over and Entrapment; Violates Mandatory Standard for Clothing Storage Units; Sold on Amazon by WLIVE","WLIVE Fabric 16-Drawer Dressers","This recall expansion involves WLIVE Fabric 16-drawer dressers. The recalled dressers were sold in charcoal black, charcoal black wood grain, black rustic brown, dark gray, light gray, rustic brown wood grain print, and white and have a metal frame, wooden top, and 16 collapsable fabric drawers. The 16-drawer dressers have “ASNG093” printed on labels located on the product packaging.","The recalled dressers are unstable if they are not anchored to the wall, posing serious tip-over and entrapment hazards that can result in injuries or death to children. The dressers violate the mandatory standard as required by the https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… lang=""EN-US"">STURDY Act.",,,Refund,"About 34,730 16-drawer dressers. (About 76,500 12-drawer dressers were previously recalled.)","None reported","Consumers should stop using the recalled dressers immediately, if they are not anchored to the wall, and place them in an area that children cannot access. Contact WLIVE for instructions on how to dispose of the dressers, to receive a full refund. Consumers must submit a photo to wliveproductrecall@wlivehome.com demonstrating disposal of the product.","Sold Online At","Amazon from September 2023 through August 2025 for about $100.",,"Jiangsu Zhi Pai Furniture Manufacturing Co., Ltd., of China (16-drawer dressers)",,China,Retailer:,"WLIVE, of China"
26-055,,"October 30, 2025",,"YaFiti Fabric 12-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment; Violates Mandatory Standard for Clothing Storage Units; Sold on Amazon by YaFiti","YaFiti Fabric 12-Drawer Dressers","This recall involves YaFiti Fabric 12-Drawer Dressers. The recalled dressers were sold in the following colors: black, black wood veins, grey, oak grey, pink and rustic brown. They have a metal frame, wooden top and 12 collapsable fabric drawers. “HI1381_13”, “DD-02-BP"", “HI1381_09”, “DD-02-O"", “DD-02-P"", “DD-02-B"" are printed on labels located on the outer packaging box of the product.","The recalled dressers are unstable if they are not anchored to the wall, posing tip-over and entrapment hazards that can result in serious injuries or death to children. The dressers violate the mandatory standard required by the&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… Act.",,,Refund,"About 6,880","None reported","Consumers should stop using the recalled dressers immediately if they are not anchored to the wall and place them in an area that children cannot access. Contact YaFiti for instructions on how to dispose of the dressers to receive a full refund. Consumers must submit a photo to&nbsp;Yafitiservice@outlook.com showing disposal of the product.","Sold At","Amazon from September 2023 through September 2025 for about $95.",,"Xuzhou Mingquanhe Household Co., Ltd., of China",,China,Retailer:,"YaFiti Store, of China"
