"Recall Number","Product Safety Warning Number",Date,"Product Safety Warning Date","Recall Heading","Name of product",Description,"Hazard Description","Consumer Action","Original Product Safety Warning Announcement","Remedy Type",Units,Incidents,Remedy,"Sold At Label","Sold At",Importers,Manufacturers,Distributors,"Manufactured In","Custom Label","Custom Field"
26152,,"December 18, 2025",,"Pedego Electric Bikes Recalls Fat Tire Trikes Due to Fall and Laceration Hazards","Fat Tire Trikes","This recall involves the Fat Tire Trike, an aluminum adult three-wheeled electric tricycle. It has a rectangular label on the downtube near the front of the frame with the word “Pedego” printed on it. The product was sold in matte black.","The trike frame can develop a hairline fracture near a weld, which can cause the tubes to separate, posing fall and laceration hazards.",,,Repair,"About 400","Pedego has received 16 reports of the trike frame breaking, including one report of a laceration to the leg.","Consumers should immediately stop using the recalled Fat Tire Trikes and contact Pedego to schedule a repair involving the replacement of a section of the frame, which will be installed by a Pedego dealer of their choice at no charge to the consumer. Consumers should fill out a registration form at&nbsp;https://pedegoelectricbikes.com/pages/product-recalls.","Sold At","Pedego stores nationwide and online at PedegoElectricBikes.com from March 2024 through March 2025 for between $3,500 and $4,000.","Pedego, LLC, of Fountain View, California",,,China,,
26151,,"December 18, 2025",,"Pacific Cycle Recalls Schwinn Ovation Bicycle Child Carriers Due to Fall Hazard","Schwinn Ovation Bicycle Child Carriers","This recall involves the Schwinn Ovation Bicycle Child Carrier, Model SW80356. The product is black with a gray seat cushion, black harness straps, and red buckles. It attaches to a rear bike rack that was sold with the carrier. The impacted date codes are 712A0329BE and 712A0421BE. The model number and date code are located on the underside of the carrier.","The buckles securing the restraints around the child can release during use, posing a fall hazard.",,,Refund,"About 650","Pacific Cycle is aware of one incident where the buckles released. No injuries have been reported.","Consumers should immediately stop using the recalled carriers and contact Pacific Cycle for a full refund.","Sold At","Amazon.com and schwinnbikes.com from May 2025 through September 2025 for between $190 and $230.","Pacific Cycle Inc., of Madison, Wisconsin",,,China,,
26138,,"December 11, 2025",,"TREK Recalls Electric Bicycles Due to Fall or Crash Hazard","Model Year 2026 Trek-branded Domane+ ALR 5, Domane+ ALR 6 AXS, Checkpoint+ SL 6 and Checkpoint+ SL 7 Electric Bicycles","This recall involves Model Year 2026 Trek-branded Domane+ ALR 5, Domane+ ALR 6 AXS, Checkpoint+ SL 6 and Checkpoint+ SL 7 electric bicycles. The bicycles come in various colors and sizes. The word “TREK” is located on the downtube of the frame on the bicycle, and the model's name is printed on the top tube.","The bolts on the chainring can come loose, causing the chainring to separate from the bike, resulting in a fall or crash hazard to the user.",,,Repair,"About 700","The firm has received three reports of the bicycle chainring coming loose on the recalled bikes. No injuries have been reported.","Consumers should immediately stop using the recalled bicycles and contact an&nbsp;authorized Trek dealer to schedule a free repair at the dealer location. The dealer will tighten the chainring bolts to the correct specification. Trek will provide consumers who participate in the recall with a $20 in-store credit toward Trek, Electra, or Bontrager merchandise. The credit is valid through December 31, 2026.","Sold At","Independent bicycle retailers and Trek authorized retailers nationwide and online from July 2025 through September 2025 for between $5,000 and $8,000.","Trek Bicycle Corporation, of Waterloo, Wisconsin",,,Cambodia,,
26122,,"November 26, 2025",,"Outdoor Master Children’s and Youth Helmets Recalled Due to Risk of Serious Injury or Death from Head Injury; Violates Mandatory Standard for Bicycle Helmets; Sold and Imported by Outdoor Master","Outdoor Master Children’s and Youth Helmets","This recall involves two models of Outdoor Master-branded children’s and youth bicycle/multi-purpose helmets. Helmet model OM-TD BIKE is blue with a dinosaur print, has black padding, black straps, a black buckle and a black plastic knob at the back of the helmet for adjusting the fitting; and was sold in children’s size small (S), fitting a head circumference from 48 to 52 cm (18.9 to 20.5 inches).&nbsp;“OM-TD BIKE” and “05/2024” (the manufacture date) is printed on a label inside the helmet, and the brand is printed&nbsp;on the back of the helmet. Helmet model OM-KSKB is deep green with black padding, yellow straps, a black buckle and a black plastic knob at the back of the helmet for adjusting the fitting; and was sold in youth size small (S), fitting a head circumference from 46 to 52 cm (18.1 to 20.5 inches).&nbsp;“OM-KSKB” and “11/2022” (the manufacture date) is printed on a label inside the helmet and the brand is printed on the front and back of the helmet.","The recalled children’s and youth helmets violate the mandatory safety standard for bicycle helmets. Particularly, the helmets do not comply with the positional stability and coverage requirements. The helmets can fail to protect the user in the event of a crash, posing a risk of injury or death due to head injury.",,,Refund,"About 24,300","None reported","Consumers should immediately stop using the recalled helmets and contact Outdoor Master for instructions on how to register for a full refund.","Sold Online At","Amazon.com and Walmart.com from June 2024 through February 2025 for between $20 and $32.&nbsp;","Maysun Products, Inc., dba Outdoor Master, of Chino, California",,,China,,
26088,,"November 13, 2025",,"Trek Recalls Bicycles with Coaster Brakes and Replacement Rear Wheels Due to Crash Hazard","Trek and Electra-branded Bicycles with Coaster Brakes and Replacement Rear Wheels with Coaster Brakes","This recall involves certain Trek and Electra-branded bicycle models with coaster brakes and replacement rear wheels. The bikes were sold in a variety of colors, including red, flamingo pink, dark aquatic, Mulsanne blue, volt yellow, pink frosting, Miami green, lithium gray, viper red, purple abyss, buttercup, pixie blue and blue. To determine if your bicycle or replacement rear wheel is included in this recall, enter your bicycle's serial number in the look-up tool at https://www.trekbikes.com/us/en_US/coasterbrake-recall-inquiry/.&nbsp; The serial number is printed under the bottom bracket between the pedals and starts with the letters, “WTU.”&nbsp;&nbsp;&nbsp;Recalled Trek and Electra-Branded Bicycles and Replacement Wheels:&nbsp;&nbsp;&nbsp;Brand Name&nbsp;Model Name&nbsp;Model Year&nbsp;Electra&nbsp;&nbsp;Townie Rental 1 Step Thru&nbsp;2026&nbsp;Trek&nbsp;Precaliber 12&nbsp;2026&nbsp;Trek&nbsp;Precaliber 16&nbsp;2024 and 2026&nbsp;Trek&nbsp;Precaliber 20&nbsp;2024 and 2026&nbsp;Electra&nbsp;Sprocket 1 16&nbsp;2026&nbsp;Trek&nbsp;Precaliber 12 CB replacement wheel&nbsp;2026&nbsp;Trek&nbsp;Precaliber 16 CB replacement wheel&nbsp;2026&nbsp;Trek&nbsp;Precaliber 20 CB replacement wheel&nbsp;2026&nbsp;","The coaster brakes can fail to engage, resulting in the rider losing control, posing a crash hazard.",,,Repair,"About 68,000 (In addition, about 6,820 were sold in Canada)","None reported","Consumers should immediately stop using the recalled bicycles with coaster brakes and related replacement rear wheels and contact an authorized Trek or Electra dealer to schedule a free repair at the dealer.&nbsp;","Sold At","Trek and Electra authorized retailers nationwide, in stores and online, as well as at Trek.com from August 2023 to September 2025 for between $300 and $660 for the bikes and between $66 and $77 for the replacement wheels.","Trek Bicycle Corporation, of Waterloo, Wisconsin",,,China,,
26078,,"November 06, 2025",,"Lezyne USA Recalls Bicycle Floor Pumps Due to Serious Injury Hazard","Lezyne Pressure Over Drive Bicycle Floor Pumps","This recall involves two models of Lezyne bicycle floor pumps; the Pressure Over Drive (with analog gauge) and the Digital Pressure Over Drive (with digital gauge). The black tubeless floor pumps are made of steel and aluminum with a natural wood-colored handle and have a nylon-reinforced braided hose. The Lezyne logo is printed on the pump’s side. Only floor pumps with a bleed valve on the front of the base are included in this recall.","The pump’s canister can forcefully eject from the base when pressurized, posing a risk of serious injury from impact to the user or bystander.",,,Replace,"About 7,500 (In addition, about 680 were sold in Canada)","Lezyne has received one report of a canister ejecting from its base, resulting in serious injuries to the face.","Consumers should immediately stop using the recalled pumps and contact Lezyne for a free replacement pump, including shipping. Consumers will be asked to visit&nbsp;ride.lezyne.com/recall to register their recalled product and obtain instructions on how to properly dispose of their product. Proof of purchase (receipt) is not required.&nbsp;","Sold At","Bicycle stores nationwide, including Art’s Cyclery, Incycle, Bike Bling, Sports Basement and Over the Edge Sports; and online at ride.lezyne.com, Jensonusa.com, Backcountry.com and Velotech.com from May 2016 through December 2021 for between $150 and $180.","Lezyne USA Inc., of San Luis Obispo, California",,,Taiwan,,
26070,,"November 06, 2025",,"Three-Wheeled Children’s Scooters Recalled Due to Fall Hazard; Imported by Konges Sløjd","Three-Wheeled Children’s Scooter with Foot Brake","This recall involves&nbsp;a three-wheeled child’s scooter with a foot brake. It is beige and has a T-shaped handle. The aluminum frame scooters were sold as two models.&nbsp;Model number KS101544-P00005 features a cherry print and model number KS101544-P00038 features a lemon print.&nbsp;Both models have batch number 062024, which can be found on the information sticker located on the bottom of the scooter.","The left front wheel can detach during use, posing a fall hazard.",,,Refund,"About 50","Konges Sløjd has received 18 reports of the left front wheel detaching, resulting in three injuries, including one report of a broken arm and a child’s lost tooth.","Consumers should stop using the scooter immediately and contact Konges Sløjd for a full refund or voucher, by either providing a photo of the scooter disassembled by removing the scooter stem from the base of the scooter or returning the unit to the store where it was purchased.","Sold At","Specialty stores nationwide and online at kongessloejd.com from September 2024 through July 2025 for $115.","Konges Sløjd, of Copenhagen, Denmark",,,China,,
26067,,"November 06, 2025",,"Peloton Recalls Original Series Bike+ Exercise Bikes Due to Fall and Injury Hazards","Peloton Original Series Bike+ Model PL02","This recall involves Peloton Original Series Bike+ units, with model number PL02 and serial numbers beginning with the letter “T”. The bike measures 4 ft. long by 2 ft. wide and has an adjustable seat and handlebar. The bike’s serial number is located inside the front fork, behind the front fork, or behind the flywheel. Additional information to help locate your Bike+ serial number is available&nbsp;here.","The bike’s seat post assembly can break during use, posing fall and injury hazards to the user.",,,Repair,"About 833,000","Peloton has received three reports of the seat post breaking and detaching from the bike during use, including two reports of injuries due to a fall.","Consumers should immediately stop using the recalled exercise bikes and contact Peloton for a free repair. Peloton is offering consumers a free seat post that can be self-installed.","Sold At","Peloton and Dick’s Sporting Goods stores nationwide and online at onepeloton.com, ebay.com, Amazon.com, and Dickssportinggoods.com from January 2020 through April 2025 for about $2,495.","Peloton Interactive Inc., of New York",,,Taiwan,,
26051,,"October 30, 2025",,"Knog Recalls Bicycle Lights Due to Fire and Burn Hazards","Knog Blinder 900 and Blinder 1300 Front Bicycle Lights","This recall involves the Knog Blinder 900 and Blinder 1300 Front Bicycle Lights with the following batch codes: 0124AA, 0423AA, 0723AA, 0923AA, 1023AA, 1123AA and 11A23AA. The batch codes are printed on the underside of the light. They have a black exterior and are marked with the brand “knog”. The word “Blinder” is imprinted on the light’s handle. They were sold individually, and in a set, and came with a mount.Note: Do not throw this recalled lithium-ion battery or device in the trash, the general recycling stream (e.g., street-level or curbside recycling bins), or used battery recycling boxes found at various retail and home improvement stores. Recalled lithium-ion batteries must be disposed of differently than other batteries, because they present a greater risk of fire. Your municipal household hazardous waste (HHW) collection center may accept this recalled lithium-ion battery or device for disposal. Before taking your battery or device to a HHW collection center, contact that office ahead of time and ask whether it accepts recalled lithium-ion batteries. If it does not, contact your municipality for further guidance.","The lithium-ion battery in the bicycle light can overheat and catch fire, posing a risk of fire and burn hazards.",,,Replace,"About 3,790","The firm has received five reports of the battery catching on fire or exploding. No injuries reported.","Consumers should immediately stop using the recalled bicycle light and register at http://www.knog.com/recall for instructions on how to receive a free replacement bicycle light. Consumers should dispose of the lithium-ion batteries in accordance with local and state regulations and not discard it in the household trash. Do not dispose of the light until you receive confirmation from Knog that your unit qualifies for the recall.","Sold At","Independent bicycle retailers nationwide and online at Amazon between January 2023 and August 2025 for between $60 and $100.&nbsp;","Knog Pty Ltd, of Grapevine, Texas",,,China,,
25472,,"September 18, 2025",,"YooxArmor Multi-Purpose Kids’ Helmets Recalled Due to Risk of Serious Injury or Death from Head Injury; Violates Mandatory Standard for Bicycle Helmets; Sold on Amazon by YooxArmor","YooxArmor Multi-Purpose Kids’ Helmets","This recall involves YooxArmor multi-purpose kids’ helmets. The recalled helmets were sold in size small (S). The helmets were sold in pink with a unicorn, rainbow and star print with black padding, black straps, and a black and red buckle with a black chin pad.&nbsp;The helmets have a black and red plastic knob at the back of the helmet for adjusting the fitting. “YooxArmor” is printed on the back of the helmet.","The recalled kids’ helmets violate the mandatory safety standard for bicycle helmets because the helmets do not comply with the impact attenuation, positional stability, labeling and certification requirements. The helmets can fail to protect the user in the event of a crash, posing a serious risk of injury or death due to head injury.",,,Refund,"About 1,780","None reported","Consumers should immediately stop using the recalled kids’ helmets and contact YooxArmor for a full refund. Consumers should destroy the recalled helmet by cutting the straps off the helmet. Consumers can upload photos of the helmet with the straps cut off to&nbsp;service@yooxarmor.com to obtain a refund.","Sold At","Amazon from October 2024 through July 2025 for about $30.",,,,China,Retailer:,"Yiwu Shi Yuxing Keji Youxiangongsi,&nbsp;dba YooxArmor, of China"
25445,,"August 28, 2025",,"DT Swiss Recalls Carbon Wheels Due to Crash Hazard","DT Swiss Carbon Fiber Road Wheels","This recall involves DT Swiss Carbon Fiber Road Wheels. The wheels have model codes ERC 35mm/45mm, CRC 35mm/45mm, HEC 35mm/45mm, and ARC 50mm/55mm/65mm. These wheels were sold aftermarket and as original equipment on various high-end road bicycle brands. The DT Swiss ID code and the model code are located on the wheel rim on a small label located on the outside of the rim, which indicates “DT Swiss ID” followed by a 7-digit code. All wheels with DT Swiss ID code 2740000 or higher are affected by this recall.","A defect in the wheel can compromise the wheel’s structural integrity, posing a crash hazard.",,,Replace,"About 6,000 (In addition, about 150 were sold in Canada)","The firm has received six reports of the outermost carbon layer separating around the rim flange. No injuries have been reported.","Consumers should stop using the recalled wheels and contact DT Swiss to coordinate a replacement. Consumers should register the recalled wheels with DT Swiss at&nbsp;www.dtswiss.com/recall.&nbsp;","Sold At","Independent bicycle dealers nationwide and sold as original equipment on various bicycle brands from September 2024 to July 2025 for between $1,000 and $1,880.",,"DT Swiss, of Grand Junction, Colorado",,"USA, Poland and Taiwan",,
