"Recall Number","Product Safety Warning Number",Date,"Product Safety Warning Date","Recall Heading","Name of product",Description,"Hazard Description","Consumer Action","Original Product Safety Warning Announcement","Remedy Type",Units,Incidents,Remedy,"Sold At Label","Sold At",Importers,Manufacturers,Distributors,"Manufactured In","Custom Label","Custom Field"
26159,,"December 18, 2025",,"KKL Fabric 9-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Violate Mandatory Standard for Clothing Storage Units; Sold on Amazon by HK Brilliant","KKL Fabric 9-Drawer Dressers","This recall involves KKL Fabric 9-Drawer Dressers. The recalled dressers were sold in black, brown and white. They have a metal frame, wooden top with recessed power outlets, and nine collapsable fabric drawers. The dressers are 37.8 inches long by 11.8 inches wide by 53.9 inches tall.&nbsp;","The recalled dressers are unstable if they are not anchored to the wall, posing a serious tip-over and entrapment hazards that can result in injuries or death to children. The dressers violate the mandatory standard as required by the&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… Act.",,,Refund,"About 4,740","None reported","Consumers should stop using the recalled dressers immediately if they are not anchored to the wall and place them in an area that children cannot access. Contact HK Brilliant for instructions on how to dispose of the dressers to receive a full refund. Consumers must submit a photo to&nbsp;support-us@kkl-home.com demonstrating disposal of the product.","Sold Online At","Amazon.com from September 2023 through November 2025 for about $100.&nbsp;",,"Changzhou Municipal Sea Metal Products Co. Ltd., of China",,China,Retailer:,"HK Brilliant dba KKL, of China"
26156,,"December 18, 2025",,"17 Stories Furniture 18-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Violates Mandatory Standard for Clothing Storage Units; Imported by Shenzhen Jinhongzhen Technology Co","17 Stories Furniture 18-Drawer Dressers","This recall involves 17 Stories Furniture 18-Drawer Dressers. The recalled dressers were sold in black, brown and gray. They have a metal frame, wooden top and 18 collapsable fabric drawers. HI1382_13, HI1382_01 or HI1382_09 are printed on a label located the outer packaging of the product.","The recalled dressers are unstable if they are not anchored to the wall, posing serious tip-over and entrapment hazard that can result in injuries or death to children. The dressers violate the mandatory standard as required by the&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… Act.",,,Refund,"About 2,800","None reported","Consumers should stop using the recalled dressers immediately if they are not anchored to the wall and place them in an area that children cannot access. Contact 17 Stories Furniture for instructions on how to dispose of the dressers to receive a full refund. Consumers must submit a photo to&nbsp;Drawer18Recall@outlook.com demonstrating disposal of the product.","Sold At","Wayfair.com from September 2023 through November 2025 for about $100.&nbsp;","Shenzhen Jinhongzhen Technology Co., Ltd., of China","Jiangsu Quanronghe Smart Home Co., Ltd., of China",,China,,
26153,,"December 18, 2025",,"Furnulem 8-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment; Violate Mandatory Standard for Clothing Storage Units; Sold on Amazon by Furnulem","Furnulem 8-Drawer Dressers","This recall involves Furnulem 8-Drawer Dressers. The dressers were sold in black, brown and white and measure about 13.8 inches long by 45 inches wide by 29.7 inches tall. They have a metal frame, a wooden top with recessed power outlets and eight collapsible fabric drawers. Model “DS-0148D003” is printed on the packaging.","The recalled dressers are unstable if they are not anchored to the wall, posing tip-over and entrapment hazards that can result in serious injuries or death to children. The dressers violate the mandatory standard as required by the&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… Act.",,,Refund,"About 16,800","None reported","Consumers should immediately stop using the recalled dressers, if they are not anchored to the wall, and place them in an area that children cannot access. Contact Furnulem for instructions on how to dispose of the dressers to receive a full refund. Consumers must submit a photo to&nbsp;support@furnulem.com demonstrating disposal of the product.","Sold Online At","Amazon.com from September 2023 through November 2025 for about $80.",,,,,Retailer:,"Shanghai Taiye Furniture Co., Ltd.,&nbsp;dba Furnulem, of China"
26127,,"December 04, 2025",,"Casaottima 13-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Violates Mandatory Standard for Clothing Storage Units; Sold on Amazon by Casaottima","Casaottima 13-Drawer Dressers","This recall involves the recalled Casaottima 13-Drawer Dressers. The recalled dressers were sold in the following colors: black, black and vintage, gray and pink. They have a metal frame, wooden top, 13 collapsable fabric drawers, and an outlet on the top of the dresser. The dressers measure approximately 55 inches (width) x 11.8 inches (depth) x 39.8 inches (height). The recalled product packages are marked with one of the following identifiers: B0D62S9H39, B0D62TCKD7, B0D62SQC6Q, B0D62VBGZG.","The recalled dressers are unstable if they are not anchored to the wall, posing tip-over and entrapment hazards that can result in a risk of serious injuries or death to children. The dressers violate the mandatory standard as required by the&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… Act.",,,Refund,"About 4,120","None reported.","Consumers should immediately stop using the recalled dressers if they are not anchored to the wall and place them in an area that children cannot access. Contact Casaottima for instructions on how to dispose of the dressers to receive a full refund. Consumers must submit a photo to&nbsp;support@casaottima.store showing disposal of the product.","Sold Online At","Amazon.com from September 2024 through October 2025 for about $90.",,"Changzhou Municipal Sea Metal Products Co. Ltd., of China",,China,Retailer:,"Ningbo Xinsuda Trading Co., Ltd., dba Casaottima"
26107,,"November 26, 2025",,"Ebern Designs Ojaswi 12-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment; Violates Mandatory Standard for Clothing Storage Units; Manufactured and Sold by Ebern Designs","Ebern Designs Ojaswi 12-Drawer Dressers","This recall involves Ebern Designs Ojaswi 12-Drawer Dressers. The recalled dressers were sold in gray and white. They have a metal frame, wooden top, and 12 collapsable fabric drawers.&nbsp; The dressers measure about 39 inches by 43 inches by 12 inches and weigh about 31.7 pounds. “HD011BL-SL” or “HD011WH-SL” is printed on the product packaging.","The recalled dressers are unstable if they are not anchored to the wall, posing tip-over and entrapment hazards that can result in serious injuries or death to children.&nbsp;The dressers violate the mandatory standard as required by the&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… Act.",,,Refund,"About 285","None reported.","Consumers should immediately stop using the recalled dressers if they are not anchored to the wall and place them in an area that children cannot access. Contact Ebern Designs for instructions on how to dispose of the dressers to receive a full refund. Consumers must submit a photo to&nbsp;Ojaswi12Drecall@outlook.com demonstrating disposal of the product.","Sold Online At","Wayfair.com from January 2025 through October 2025 for about $75.",,"Ji Nan BinCai E-Commerce Co., Ltd. dba Ebern Designs, of China",,China,,
26106,,"November 20, 2025",,"Romorgniz Fabric 12- and 13-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment; Violates Mandatory Standard for Clothing Storage Units; Sold on Amazon by Romorgniz","Romorgniz Fabric 12- and 13-Drawer Dressers","This recall involves Romorgniz Fabric 12- and 13-Drawer Dressers. The dressers come in rustic brown, black, pink and white and have a metal frame and wooden top. The 12-drawer dresser has 12 collapsable fabric drawers, and the 13-drawer dresser has 13 collapsable fabric drawers. The 12-drawer dressers measure about 52 inches by 12 inches by 35 inches. The 13-drawer dressers measure about 35 inches by 11 inches by 55 inches. The 12-drawer dressers have “Model No.: R99MWM12CHMW” printed on the back and the 13-drawer dressers have “Model No.: R99M9C4CLHW” printed on the back.","The recalled dressers are unstable if they are not anchored to the wall, posing serious tip-over and entrapment hazards that can result in injuries or death to children. The dressers violate the mandatory standard as required by the&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… Act.",,,Refund,"About 1,980 13-Drawer Dressers and 35 12-Drawer Dressers","None reported","Consumers should stop using the recalled dressers immediately, if they are not anchored to the wall, and place them in an area that children cannot access. Contact Romorgniz for instructions on how to dispose of the dressers to receive a full refund. Consumers must submit a photo to&nbsp;Romorgnizrecall@outlook.com demonstrating disposal of the product.","Sold At","Amazon.com from July 2025 through October 2025 for about $140 for the 13-drawer dressers and for about $80 for the 12-drawer dressers.",,"Baituo Innovation Technology Co. Ltd., dba Romorgniz, of China",,China,,
26066,,"October 30, 2025",,"WLIVE Fabric Drawer Dressers Recall Expanded to Include 16-Drawer Dressers Due to Risk of Serious Injury or Death from Tip-Over and Entrapment; Violates Mandatory Standard for Clothing Storage Units; Sold on Amazon by WLIVE","WLIVE Fabric 16-Drawer Dressers","This recall expansion involves WLIVE Fabric 16-drawer dressers. The recalled dressers were sold in charcoal black, charcoal black wood grain, black rustic brown, dark gray, light gray, rustic brown wood grain print, and white and have a metal frame, wooden top, and 16 collapsable fabric drawers. The 16-drawer dressers have “ASNG093” printed on labels located on the product packaging.","The recalled dressers are unstable if they are not anchored to the wall, posing serious tip-over and entrapment hazards that can result in injuries or death to children. The dressers violate the mandatory standard as required by the https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… lang=""EN-US"">STURDY Act.",,,Refund,"About 34,730 16-drawer dressers. (About 76,500 12-drawer dressers were previously recalled.)","None reported","Consumers should stop using the recalled dressers immediately, if they are not anchored to the wall, and place them in an area that children cannot access. Contact WLIVE for instructions on how to dispose of the dressers, to receive a full refund. Consumers must submit a photo to wliveproductrecall@wlivehome.com demonstrating disposal of the product.","Sold Online At","Amazon from September 2023 through August 2025 for about $100.",,"Jiangsu Zhi Pai Furniture Manufacturing Co., Ltd., of China (16-drawer dressers)",,China,Retailer:,"WLIVE, of China"
26055,,"October 30, 2025",,"YaFiti Fabric 12-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment; Violates Mandatory Standard for Clothing Storage Units; Sold on Amazon by YaFiti","YaFiti Fabric 12-Drawer Dressers","This recall involves YaFiti Fabric 12-Drawer Dressers. The recalled dressers were sold in the following colors: black, black wood veins, grey, oak grey, pink and rustic brown. They have a metal frame, wooden top and 12 collapsable fabric drawers. “HI1381_13”, “DD-02-BP"", “HI1381_09”, “DD-02-O"", “DD-02-P"", “DD-02-B"" are printed on labels located on the outer packaging box of the product.","The recalled dressers are unstable if they are not anchored to the wall, posing tip-over and entrapment hazards that can result in serious injuries or death to children. The dressers violate the mandatory standard required by the&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… Act.",,,Refund,"About 6,880","None reported","Consumers should stop using the recalled dressers immediately if they are not anchored to the wall and place them in an area that children cannot access. Contact YaFiti for instructions on how to dispose of the dressers to receive a full refund. Consumers must submit a photo to&nbsp;Yafitiservice@outlook.com showing disposal of the product.","Sold At","Amazon from September 2023 through September 2025 for about $95.",,"Xuzhou Mingquanhe Household Co., Ltd., of China",,China,Retailer:,"YaFiti Store, of China"
26049,,"October 23, 2025",,"Bealife 5-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Violates Mandatory Standard for Clothing Storage Units; Imported by Bealife","Bealife 5-Drawer Dressers","This recall involves Bealife 5-Drawer Dressers. The recalled dressers are white and measure about 32 inches high by 28 inches wide by 16 inches deep. Model number AP23-W is printed on the product packaging. The model number does not appear on the product itself.","The recalled dressers are unstable if they are not anchored to a wall, posing serious tip-over and entrapment hazards that can result in injuries or death to children. The dressers violate the mandatory standard as required by the&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… Act.",,,Refund,"About 410","None reported","Consumers should stop using the recalled dressers immediately, if they are not anchored to a wall, and place them in an area that children cannot access. Consumers should contact Bealife for instructions on how to dispose of the dressers and will be required to email a photo demonstrating disposal of the product to&nbsp;info@bealifehome.com to receive a full refund.","Sold At","Amazon from June 2025 through August 2025 for about $76.","Shenzhen Quanyuanfa Trading Co., Ltd. dba Bealife, of China",,,Vietnam,,
26038,25-463,"October 23, 2025","September 11, 2025","Cranach Hardware Recalls Tip Restraint Kits Due to Tip-Over Hazard; Manufactured by Cranach Hardware","Cranach Hardware Plastic Tip Restraint Kits","This recall involves defective plastic tip restraint kits (also referred to as furniture straps) manufactured by Cranach Hardware. The recalled tip restraint kits contain two white plastic brackets/mounts (one for connection to furniture and the other for connection to the wall), a white plastic cable zip tie, two different pairs of screws (one longer than the other), and two drywall anchors.The plastic in the brackets/mounts and the cable zip tie can break or degrade over time, which could lead to furniture tipping over if a consumer interacts with furniture that was secured by the recalled product. CPSC testing revealed that the recalled plastic tip restraints failed to meet the requirements of ASTM F3096-23, the industry standard for tip restraints.Young children or elderly adults could be severely injured if interacting with furniture that is secured to the wall with these defective plastic tip restraints.&nbsp;CPSC’s Anchor It! website,&nbsp;https://www.anchorit.gov/, has free, downloadable educational materials available to the public, including important instructions for properly anchoring furniture to prevent tip-overs.","The recalled plastic tip restraint kits (also referred to as furniture straps) can break or degrade, posing tip-over and entrapment hazards that can result in serious injuries or death to children or elderly consumers interacting with furniture that is secured to the wall with the defective plastic tip restraints.","CPSC urges consumers to immediately stop using, remove from furniture and dispose of these defective plastic tip restraints. Consumers should secure their furniture with tip restraints that are compliant with industry standard ASTM F3096-23.","WASHINGTON, D.C. – The U.S. Consumer Product Safety Commission (CPSC) is warning consumers to immediately stop using defective plastic tip restraint kits (also referred to as furniture straps) manufactured by Cranach Hardware because the plastic can break or degrade over time. This could lead to furniture tipping over if a child interacts with furniture that was secured by this product. CPSC testing revealed that these defective plastic tip restraints failed to meet the requirements of ASTM F3096-23, the industry standard for tip restraints.&nbsp;This is a hidden defect because consumers who purchase and install this product may be under a false sense of security that their furniture is safe from a tip-over incident. CPSC is aware of at least 115 incidents where consumers reported that the defective plastic tip restraint kits broke, including six reported tip-over incidents.&nbsp;Consumers should be aware that a young child could be severely injured if interacting with furniture that is secured to the wall with these defective plastic tip restraints.&nbsp;The defective tip restraint kits contained two plastic brackets, one for connection to furniture and the other for connection to the wall, a plastic cable zip tie, two different pairs of screws, one longer than the other, and two drywall anchors.&nbsp;These defective plastic tip restraint kits have been sold on Amazon.com for between $6 and $30 (depending on the number of units in the package).&nbsp;The manufacturer, Cranach Hardware, of China, has not responded to a request for an acceptable recall.&nbsp;These products were manufactured in China.&nbsp;CPSC urges consumers to immediately stop using, remove from furniture and dispose of these defective plastic tip restraints. Consumers should secure their furniture with tip restraints that are compliant with industry standard ASTM F3096-23.&nbsp;CPSC’s Anchor It! website, https://www.anchorit.gov/, has free, downloadable educational materials available to the public, including important instructions for properly anchoring furniture to prevent tip-overs.&nbsp;Report any incidents involving injury or product defect to CPSC at www.SaferProducts.gov.&nbsp;",Replace,"About 55,170","CPSC is aware of at least 115 incidents where consumers reported that the defective plastic tip restraint kits broke, including six reported tip-over incidents. No injuries have been reported.","Consumers should stop using Cranach Hardware plastic tip restraints immediately and contact Cranach Hardware for a free replacement tip restraint kit made of stainless steel. Keep children away from the unit while waiting for a replacement tip restraint kit. Consumers will need to provide photographic evidence of destruction or disposal of the product to receive a replacement tip restraint kit from Cranach Hardware.","Sold At","Amazon, beginning in September 2019, for between $6 and $30 (depending on the number of units in the package).",,"Cranach Hardware, of China",,China,,
