"Recall Number","Product Safety Warning Number",Date,"Product Safety Warning Date","Recall Heading","Name of product",Description,"Hazard Description","Consumer Action","Original Product Safety Warning Announcement","Remedy Type",Units,Incidents,Remedy,"Sold At Label","Sold At",Importers,Manufacturers,Distributors,"Manufactured In","Custom Label","Custom Field"
26081,,"November 06, 2025",,"WYBITNY Bed Rails Recalled Due to Risk of Serious Injury or Death from Entrapment; Violates Mandatory Standard for Children’s Portable Bed Rails; Sold on Amazon by WYBITNY","Children’s WYBITNY Bed Rails","This recall involves WYBITNY-branded children’s bed rails. The portable bed rails have a white metal frame and dark gray fabric cushions with foam filling. The brand and “BGRT003” are printed on a label located on the fabric cushions.","The recalled&nbsp;bed rails violate the mandatory standard for&nbsp;children’s portable bed rails because,&nbsp;when installed adjacent to the bed, the child can become entrapped in the enclosed&nbsp;openings, the openings on the side of the mattress, and the openings on top of the mattress,&nbsp;posing a risk of serious injury or death&nbsp;due to entrapment.&nbsp;",,,Refund,"About 120","None reported","Consumers should immediately stop using the recalled bed rails and contact&nbsp;WYBITNY for a full refund.&nbsp;Consumers should send a photo of the recalled bed rails, with “Recalled” written on the front in permanent marker, to&nbsp;WYBITNY by email at&nbsp;servicewybitny@outlook.com. Consumers should dispose of the recalled bed rails in accordance with state and local waste disposal procedures.","Sold At","Amazon from June 2025 through July 2025 for about $70.",,"Shanghai Siwu Jidan Shangmao Youxian Gongsi, dba&nbsp;WYBITNY, of China",,China,,
26077,,"November 06, 2025",,"Adult Portable Bed Rails Recalled Due to Risk of Serious Injury or Death from Entrapment and Asphyxiation; Violate Mandatory Standard for Adult Portable Bed Rails; Sold on Amazon by Neaude","Neaude Adult Portable Bed Rails","This recall involves Neaude-branded adult portable bed rails model BR0221SL001, sold for use on adult beds. The recalled bed rails were sold in a silver top rail with silver support columns, blue accents, red handle button and a faux wood top rail with silver support columns in a wave design, white accents and a red handle button.&nbsp;The bed rails measure about 37 inches wide and about 14 inches high and can fold or unfold by pressing the red handle button.","The recalled bed rails violate the mandatory standard for adult portable bed rails, posing a serious entrapment hazard and risk of death by asphyxiation. When the bed rails are attached to a bed, users can become entrapped within the bed rail or between the bed rail and the side of the mattress. In addition, the bed rails do not have the required warning labels.",,,Refund,"About 3,294","None reported","Consumers should immediately stop using the recalled adult portable bed rails and contact Neaude for a full refund. Consumers should write “RECALLED” on the upper and lower rails with permanent marker, write “Bought on or after August 21, 2023” on a piece of paper, take a photo of this alongside the marked bed rails and email the photo to&nbsp;ruiye1234@outlook.com. Consumers should then dispose of the recalled product in accordance with state and local waste disposal procedures.","Sold At","Amazon from August 2023 through March 2025 for between $55 and $65.",,,,China,Retailer:,"Ruiyewenhuachuanboshenzhenyouxiangongsi, dba Neaude, of China"
26060,,"October 30, 2025",,"HOMEAL Bed Rails Recalled Due to Risk of Serious Injury or Death from Entrapment; Violates Mandatory Standard for Children’s Portable Bed Rails; Sold on Amazon by HOMEAL","Children’s HOMEAL Bed Rails","This recall involves HOMEAL-branded children’s bed rails. The portable bed rails have a white steel frame and gray oxford cloth. “HOMEAL” is printed on the gray cloth and “Model No.: 338” is printed on a label stitched to the product.","The recalled&nbsp;bed rails violate the mandatory standard for&nbsp;children’s portable bed rails because&nbsp;when installed adjacent to the bed, a child can become entrapped in the openings on the side of the mattress,&nbsp;posing a risk of serious injury or death&nbsp;due to entrapment.",,,Refund,"About 2,370","None reported","Consumers should immediately stop using the recalled bed rails and contact&nbsp;HOMEAL for a full refund. Consumers should remove the cloth covering from the frame, cut the cloth in half, and email&nbsp;a photo of the destroyed cloth and frame to&nbsp;HOMEAL&nbsp;at&nbsp;homeal_recalls@outlook.com. Upon receipt of the photo, HOMEAL will issue a full refund. Consumers should dispose of the recalled bed rails in accordance with state and local waste disposal procedures.","Sold At","Amazon from June 2025 through September 2025 for between $45 and $50.",,,,China,Retailer:,"Shenzhen Speeding Culture Communication Co. Ltd., dba HOMEAL, of China.&nbsp;"
26037,,"October 23, 2025",,"LEACHOI Adult Portable Bed Rails Recalled Due to Risk of Serious Injury or Death from Entrapment and Asphyxiation; Violates Mandatory Standard for Adult Portable Bed Rails; Sold on Amazon by LEACHOI","LEACHOI Bed Rail","This recall involves LEACHOI Bed Rails, ASIN B0BZVCG2R5. The bed rail comes in black/silver and weighs 7.72 pounds. The product measures 15.6 inches by 25.4 inches by 24 inches.","The recalled bed rails violate the mandatory standard for adult portable bed rails because when the bed rails are attached to a bed, users can become entrapped within the bed rail or between the bed rail and the side of the mattress, posing a serious entrapment hazard and risk of death by asphyxiation. In addition, the bed rails do not bear the required hazard warning labels.",,,Refund,"About 7,800","None reported","Consumers should stop using the recalled adult portable bed rails immediately and contact LEACHOI Store to obtain a refund. Consumers should follow these disposal steps:Remove the bed rail handle, U-shaped frame, side handle, and extension tubes (if present).Write “RECALLED” on upper rail handle and silver U-shaped frame with a permanent marker.Using scissors, cut the black fabric mesh bag off the upper rail and cut the black safety strap in half (if present).Write the buyer’s name on a piece of paper next to the disassembled product.Take a photo and upload it online at&nbsp;https://leachoi.com/leachoi-bed-rail-safety-recall/.Dispose of the recalled product in accordance with local requirements.Consumers who have difficulty with any disposal step or need additional instruction should contact LEACHOI Store.","Sold At","Amazon from March 2025 through September 2025 for about $40.",,"Mobility Source Medical Technology Co., Ltd, of China",,China,Retailer:,"Shenzhen Gu Lang Technology Co., Ltd. dba LEACHOI, of China"
25302,,"May 29, 2025",,"WeHwupe Adult Portable Bed Rails Recalled Due to Risk of Serious Injury or Death from Entrapment and Asphyxiation Hazards; Violation of Federal Regulations for Adult Portable Bed Rails; Sold on Amazon.com and Walmart.com by WeHwupe Store","WeHwupe Adult Portable Bed Rails","This recall involves WeHwupe branded adult portable bed rails, models BRX-8002 and BRX-8003, sold for use on adult beds. The bed rails are not labeled with the model numbers. The model numbers may be found on the assembly instructions, if retained. Both bed support railings are made of white metal tubing with a rounded gray foam rubber grip handle and a fabric pouch. Model BRX-8002 measures 22 inches wide with an adjustable height between 18.8 to 21.5 inches. Model BRX-8003 has two&nbsp;support legs and measures 23.6 inches wide with an adjustable height between 20.2 to 22.6 inches.","The recalled bed rails violate federal regulations for adult portable bed rails, posing a serious entrapment hazard and risk of death by asphyxiation. When the bed rails are attached to a bed, users can become entrapped within the bed rail or between the bed rail and the side of the mattress. In addition, the bed rails do not bear the required hazard warning labels.",,,Replace,"About 94,800","The firm has received one report involving the BRX-8002 model bed rail, which broke during use, resulting in a fall injury.","Consumers should stop using the recalled adult portable bed rails immediately and contact WeHwupe Store to obtain a free replacement. Consumers should follow these disposal steps:&nbsp;Remove the upper rail, connecting rails, bottom rail and legs (if present).Write “RECALLED” on the upper and bottom rails with a permanent marker.Using scissors, cut the black fabric mesh bag off the upper rail and cut the black safety strap in half (if present).&nbsp; &nbsp;Write the buyer’s name on a piece of paper next to the disassembled product.Consumers should take a photo and upload it online at&nbsp;https://chunqushop.com/wehwupe-bed-rail-safety-recall.Dispose of the recalled product in accordance with local requirements.&nbsp;Consumers who have difficulty with any disposal step or need additional instruction should contact WeHwupe Store. WeHwupe Store is also contacting all known purchasers directly.","Sold At","Online at Amazon.com and Walmart.com from September 2023 through January 2025 for between $33 and $43.",,"Nanjing Chunqu Clothing Co. Ltd., of China",,China,Retailer:,"Nan Jing Chun Qu Fu Shi You Xian Gong Si, dba WeHwupe Store, of China"
25282,,"May 15, 2025",,"LivingCaring Adult Portable Bed Rails Recalled Due to Risk of Serious Injury or Death from Entrapment and Asphyxiation Hazards; Violation of Federal Regulations for Adult Portable Bed Rails; Imported by Shanghai Kai Rong Xin Xi Ke Ji","LivingCaring Adult Portable Bed Rails","This recall involves LivingCaring branded adult portable bed rails sold for use on adult beds. The bed support railing has a foldable frame made of white metal and black foam padding on the grip handle. The rails are adjustable with the width between about 29 to 41 inches and the height between about 30 to 37 inches. The bed rail comes with a storage bag and a magnetic motion sensor light.","The recalled bed rails violate federal regulations for adult portable bed rails, posing a serious entrapment hazard and risk of death by asphyxiation. When the bed rails are attached to a bed, users can become entrapped within the bed rail or between the bed rail and the side of the mattress. In addition, the bed rails do not bear the required hazard warning labels.",,,Refund,"About 280","None reported","Consumers should immediately stop using the recalled adult portable bed rails. To receive a refund, consumers should send a photo of the disposed bed rail or an Amazon purchase receipt to the recalling firm by email at&nbsp;Jerryhe@sourcing-cn.com.&nbsp;Shanghai Kai Rong Xin Xi Ke Ji Co. Ltd. and Amazon are contacting all known purchasers directly.&nbsp;","Sold At","Online at www.Livingcaring.com and www.Amazon.com from May 2024 through March 2025 for about $71.","Shanghai Kai Rong Xin Xi Ke Ji Co. Ltd., of China",,,China,,
25046,,"November 14, 2024",,"Medical King Recalls About 222,000 Adult Portable Bed Rails Due to Serious Entrapment and Asphyxia Hazards; One Death Reported","Medical King Bed Assist Rail adult bed rails","Washington, D.C. -- The U.S. Consumer Product Safety Commission (CPSC) and Home 4U, Inc., dba. Medical King, of Brooklyn, New York, are announcing the recall of three models of Medical King Bed Assist Rail adult portable bed rails. The recalled bed rails pose a risk of entrapment and asphyxia because users can become entrapped within the rail, or between the rail and mattress.Medical King has received one report of a death involving the Bed Assist Rail with Adjustable Heights, model number 7007. In November 2023, at a residential care facility in South Carolina, a 66-year-old man died after becoming entrapped between his mattress and the bed rail.This recall involves the Bed Assist Rail with Adjustable Heights (model numbers 7007 and 7057) and the Bed Assist Rail Without Legs (model number 7037). The Bed Assist Rail with Adjustable Heights is made of black or white metal tubing with a rounded black foam rubber grip handle and a fabric pouch. The Bed Assist Rail Without Legs is made of silver metal tubing with a black foam rubber grip handle and a black fabric pouch. There are no model numbers or brand-specific labels on the recalled bed rails.Medical King sold about 222,000 of the recalled bed rails from January 2020 through March 2024 for about $40. The recalled bed rails were sold online via Amazon.com, Walmart.com, Target Plus, eBay, Kohls.com and medicalkingusa.com.&nbsp;They were manufactured in China.Consumers should immediately stop using the recalled bed rails and contact Medical King for a free repair kit or a replacement bed rail, depending on the model.CPSC urges consumers to report any related incidents to the agency at&nbsp;www.SaferProducts.gov.","When the recalled bed rails are attached to an adult’s bed, users can become entrapped within the bed rail or between the bed rail and the side of the mattress. This poses a serious entrapment hazard and risk of death by asphyxiation.",,,"Replace, Repair","About 222,000","Medical King has received one report of a death involving the Bed Assist Rail with Adjustable Heights, model number 7007. In November 2023, at a residential care facility in South Carolina, a 66-year-old man died after becoming entrapped between his mattress and the bed rail.","Consumers should immediately stop using the recalled bed rails and contact Medical King to receive a free repair kit or a replacement bed rail, depending on the model.","Sold At","Medical King sold about 222,000 of the recalled bed rails from January 2020 through March 2024 for about $40. The recalled bed rails were sold online via Amazon.com, Walmart.com, Target Plus, eBay, Kohls.com and medicalkingusa.com.",,,,China,,
24370,,"September 19, 2024",,"Ceither Adult Portable Bed Rails Recalled Due to Serious Entrapment and Asphyxia Hazards; Violation of Federal Regulations for Adult Portable Bed Rails; Sold Exclusively on Amazon.com by Inforce","Ceither Adult Portable Bed Rails","This recall involves Ceither branded Adult Portable Bed Rails (ASIN: B09YRHCZY5) sold for use on adult beds. The bed support railing is made of black metal and black foam, and measures about 12-1/2 inches wide with an adjustable height between about 30 to 42 inches. Only adult portable bed rails purchased on or after August 21, 2023 are affected by this recall.","The recalled bed rails violate federal regulations for adult portable bed rails, posing a serious entrapment hazard and risk of death by asphyxiation. When the bed rails are attached to a bed, users can become entrapped within the bed rail or between the bed rail and the side of the mattress.",,,Refund,"About 1,170","None reported","Consumers should immediately stop using the recalled adult portable bed rails. To receive a refund, consumers should send a photo of the disposed bed rail, along with a statement that they bought the product on or after August 21, 2023 or an Amazon purchase receipt, to the recalling firm by email at xchan524@outlook.com. The company will only provide refunds for bed rails purchased on or after August 21, 2023.","Sold At","Exclusively online at www.amazon.com from August 21, 2023 through August 2024 for about $40.",,,,China,Retailer:,"Yangkeqiang, dba Inforce, of China"
24248,,"May 30, 2024",,"Medline Industries Recalls 1.5 Million Adult Portable Bed Rails Due to Serious Entrapment and Asphyxia Hazards; Two Deaths Reported","Medline Bed Assist Bar adult bed rails","Washington, D.C. -- The U.S. Consumer Product Safety Commission (CPSC) and Medline Industries LP, of Northfield, Illinois, are announcing the recall of two models of Bed Assist Bar adult portable bed rails. The recalled bed rails pose a risk of entrapment and asphyxia because users can become entrapped within the rail, or between the rail and mattress.Medline has received two reports of entrapment deaths associated with the Bed Assist Bars. The deaths occurred in July 2019 and November 2023 and involved a 76-year-old woman at a senior nursing facility in Iowa and an 87-year-old woman at a residential care facility in South Carolina.&nbsp;The recalled bed rails have model numbers MDS6800BA and MDS6800BAH. The two models are identical, but model MDS6800BA was sold individually and model MDS6800BAH was sold in cases of three units. The bed rails are made of black metal tubing with a rounded black foam rubber grip handle and a fabric pouch. The name “Medline” and the model number are printed on a label located on the support frame of the bed rail near the vertical portion of the bed rail.Medline sold about 1.5 million of the recalled bed rails from July 2009 through March 2024 for between $32 and $64. The recalled bedrails were sold through Medline’s websites, Medline.com and athome.medline.com, major online retailers, including Amazon and Walmart.com, online pharmacies, including CVS.com and Walgreens.com, and online medical supply stores nationwide, including Cascade Healthcare Solutions and Magic Medical.&nbsp;They were manufactured in China.Medline also sold about 5,522 units in Canada.&nbsp;Health Canada’s Press release is available at:&nbsp;https://recalls-rappels.canada.ca/en/alert-recall/medline-adult-portable-bed-rails-recalled-due-entrapment-hazard.Consumers should immediately stop using the recalled bed rails and contact Medline for a refund.CPSC urges consumers to report any related incidents to the agency at&nbsp;www.SaferProducts.gov.","When the recalled bed rails are attached to an adult’s bed, users can become entrapped within the bed rail or between the bed rail and the side of the mattress. This poses a serious entrapment hazard and risk of death by asphyxiation.",,,Refund,,,"Consumers should immediately stop using the recalled bed rails and contact Medline to receive a full refund.",,,,,,,,
24179,,"April 04, 2024",,"Essential Medical Supply Reannounces Recall of Adult Portable Bed Rails Due to Entrapment and Asphyxia Hazards; Two Additional Deaths Reported After 2021 Recall","Endurance® Hand Bed Rails","Washington, D.C. --&nbsp;The U.S. Consumer Product Safety Commission (CPSC) and Essential Medical Supply Inc., of Orlando, Florida, are reannouncing the recall of four models of the company’s Endurance Hand Bed Rails. This recall involves the Hand Bed Rail (model P1410), Hand Bed Rail with Pouch (model P1410-P), Hand Bed Rail with Floor Support (model P1411), and Hand Bed Rail with Floor Support with Pouch (model P1411-P).&nbsp;They were originally&nbsp;recalled in December 2021.Since that recall was announced, two additional entrapment deaths have been reported. In December 2022, an 86-year-old man died at an assisted living facility in Connecticut, and in August 2023, a 99-year-old man died at his home in California.&nbsp;CPSC previously announced the recall on December 22, 2021, following the entrapment death of an 86-year-old man in California. He died at his home in December 2012, reportedly from the Endurance Hand Bed Rail (model P1410).When attached to an adult’s bed, users can become entrapped within the bed rail or between the rail and the side of the mattress. This poses a serious entrapment hazard and risk of death by asphyxiation.CPSC and Essential Medical Supply Inc. urge consumers to stop using the recalled bed rails immediately and to check their homes and the homes and assisted living facilities of loved ones for the recalled bed rails.Essential Medical Supply Inc. sold about 272,000 units of the bed rails at medical supply stores nationwide and online at&nbsp;www.amazon.com and&nbsp;www.walmart.com. The bed rails were sold from October 2006 through December 2021 for between $36 and $98.&nbsp;The name “Essential Medical Supply, Inc.” and the model number are printed on a label located on the grip handle of the bed rails. The rails are made of either chrome or white metal tubing and include black padding on the grip handle and under-bed frame. They measure approximately 17 inches to 21 inches high by 20 inches wide.&nbsp;Only bed rails that do not have model numbers ending in “R” are included in this recall.Consumers should immediately stop using the recalled bed rails, disassemble and dispose of them to prevent reuse. Essential Medical Supply has ceased operations and is no longer offering a remedy to consumers.CPSC urges consumers to report any related incidents to the agency at&nbsp;www.SaferProducts.gov.","When attached to an adult’s bed, users can become entrapped within the bed rail or between the rail and the side of the mattress. This poses a serious entrapment hazard and risk of death by asphyxiation.",,,,"About 272,000","CPSC previously announced the recall on December 22, 2021, following the entrapment death of an 86-year-old man in California. He died at his home in December 2012, reportedly from the Endurance Hand Bed Rail (model P1410). Since that recall was announced, two additional entrapment deaths have been reported. In December 2022, an 86-year-old man died at an assisted living facility in Connecticut, and in August 2023, a 99-year-old man died at his home in California. ","CPSC urges consumers to dispose of the recalled bed rails and NOT resell or donate them. It is a violation of federal law to sell or distribute recalled products. The firm is no longer in business, so there is no remedy for consumers.","Sold At","Essential Medical Supply Inc. sold about 272,000 units of the bed rails at medical supply stores nationwide and online at www.amazon.com and www.walmart.com. The bed rails were sold from October 2006 through December 2021 for between $36 and $98.",,,,,,
