"Recall Number","Product Safety Warning Number",Date,"Product Safety Warning Date","Recall Heading","Name of product",Description,"Hazard Description","Consumer Action","Original Product Safety Warning Announcement","Remedy Type",Units,Incidents,Remedy,"Sold At Label","Sold At",Importers,Manufacturers,Distributors,"Manufactured In","Custom Label","Custom Field"
25285,,"May 15, 2025",,"FidgetThings Recalls Chill Pill Magnetic Haptic Fidget Toys Red Bumpy Due to Risk of Serious Injury or Death from Ingestion; Violation of Federal Regulations for Magnets; Sold Exclusively on FidgetThings.com","Chill Pill Magnetic Haptic Fidget Toys Red Bumpy","This recall involves FidgetThings Chill Pill Magnetic Haptic Fidget Toys Red Bumpy. The magnetic fidget pill toy is in the shape of a pill capsule that can be separated into two magnetic halves. One magnetic half is the white base and the other magnetic half is red and bumpy. The magnets are interchangeable with other FidgetThings magnetic fidget pill toys of different colors and textures. The magnetic fidget pill toy was sold encased in a mock prescription bottle with a mock label. The magnets make a clacking sound when brought together. The magnetic fidget pill toy measures about two inches and the mock prescription bottle measures about 3 inches. The mock prescription bottle has “3DPrint Bumpy” printed on the label.","The recalled magnetic fidget pill toy violates the mandatory federal regulation for magnets, posing an ingestion hazard to children.&nbsp;When high-powered magnets are swallowed, the ingested magnets can attract each other, or another metal object, and become lodged in the digestive system. This can result in perforations, twisting and/or blockage of the intestines, infection, blood poisoning and death.",,,Refund,"About 112","None reported","Consumers should stop using the magnetic fidget pill toys immediately and take them away from children. Contact FidgetThings via email at&nbsp;fidgetthings@gmail.com to receive a pre-paid label to return the toy, or for instructions on how to dispose of the toy, to receive a full refund. FidgetThings is notifying all known purchasers directly.","Sold At","Exclusively online at www.FidgetThings.com from October 2022 through February 2025 for about $10.",,"FidgetThings, of Las Vegas, Nevada",,"United States",,
25281,,"May 15, 2025",,"Fat Brain Recalls Rollers Tile Toys Used in PlayTab Modular Activity Boards Due to Magnet Ingestion Hazard; Risk of Serious Injury or Death; Violation of Federal Regulations for Toy Magnets","PlayTab Rollers Tile Toys","This recall involves individual PlayTab Rollers Tile toys sold for use with the PlayTab Modular Activity Board. The rollers tile was sold individually or also as a set of three with the PlayTab Sensory Set 3. The tile has blue, red and green rubberized and textured rollers that are designed for children to touch and spin.","The recalled rollers tile toy violates the mandatory federal regulation for toy magnets because it contains a magnet that can become loose, posing an ingestion hazard to children. When high-powered magnets are swallowed, the ingested magnets can attract each other, or other metal&nbsp;objects, and become lodged in the digestive system. This can result in perforations, twisting, and/or blockage of the intestines, infection, blood poisoning, and death.",,,Refund,"About 5,100 (In addition, about 380 were sold in Canada)","None reported","Consumers should stop using the rollers tile toys immediately and contact the firm for instructions on how to dispose of the product to obtain a $10 credit for use at fatbraintoys.com, or a replacement PlayTab tile. Fat Brain Toy Co. is contacting all known purchasers directly.","Sold At","Specialty toy, book and educational stores nationwide and online at fatbraintoys.com from July 2024 through November 2024. The individual rollers tiles sold for about $6. The Sensory Set 3 sold for about $18.","Fat Brain Toy Co. LLC, of Elkhorn, Nebraska",,,China,,
25221,,"April 10, 2025",,"Multifunctional Puzzle Crab Toys Recalled Due to Risk of Serious Injury or Death from Ingestion Hazard; Violation of Federal Regulations for Toy Magnets; Sold Exclusively on Walmart.com by JinJiang Baimei","Multifunctional Puzzle Crab Toys","This recall involves Mulfunctional Puzzle Crab Toys, which include a magnetic fish hook, 8 magnetic pieces, 4 plastic puzzle pieces, and a plastic mallet. The model “HY-99” is located on the bottom of the box. The multicolor sets are sold in a box with the label “Multifunctional Puzzle” on the front and back.","The recalled magnetic Multifunctional Puzzle Crab Toy set violates the mandatory federal regulation for magnet toys, posing an ingestion hazard. When high-powered magnets are swallowed, the ingested magnets can attract each other, or another metal object, and become lodged in the digestive system. This can result in perforations, twisting and/or blockage of the intestines, infection, blood poisoning and&nbsp;death.",,,Refund,About 600,"None reported","Consumers should stop using the recalled&nbsp;Multifunctional Puzzle Crab Toy immediately, keep it away from children and contact JinJiang Baimei to receive a pre-paid label to return the recalled magnetic pieces for a full refund. JinJiang Baimei and Walmart.com are notifying all known purchasers directly.","Sold At","Exclusively online at Walmart.com from November 2023 through January 2025 for about $27.","Lucky Bird Inc., of Buffalo, New York",,,China,Retailer:,"JinJiang Baimei&nbsp;Co. Ltd, of China"
25170,,"March 06, 2025",,"Round 2 Recalls Auto World Unassembled Deluxe Pit Kit Slot Cars Due to Ingestion Hazard; Violation of Federal Regulations for Magnets","Auto World Unassembled Deluxe Pit Kit Slot Cars","This recall involves various models of Auto World Deluxe Pit Kit slot cars. Each Deluxe Pit Kit slot car model is sold individually, unassembled, and some models are sold unpainted&nbsp;or painted. The “Auto World” logo, the words “Deluxe Pit Kit”, and the slot car’s model are on the front of each package. The instructions for assembly are displayed on the back of each package. The recalled models, prior to assembly, have two loose magnets that are not attached to the chassis of the unassembled slot cars. The magnets are attached to the chassis during the assembly process. The magnets are numbered as separate parts under the parts list on the back of the package and labeled as “Front Magnet” and “Back Magnet”. The model/item number and UPC are on the back of each package. Some models will also have a date code.&nbsp;Model/Item #UPCDescriptionDate Code&nbsp;TRX1138-49398-06563-1XTraction Deluxe Pit Kit (w/1973 Datsun 240z Body)06/15/23CH1TRX1148-49398-06564-8Thunderjet Deluxe Pit Kit (w/1962 Chevy Bel Air Coupe Body)06/15/23CH1TRX1158-49398-06565-54 Gear Deluxe Pit Kit (w/1959 Cadillac Ambulance Body)06/15/23CH1TRX1168-49398-06566-2Super III Deluxe Pit Kit (w/2015 Chevy SS Stock Car Body)06/15/23CH1TRX1198-49398-06707-9Thunderjet Deluxe Pit Kit (w/1968 Chevrolet El Camino)08/31/23CH1TRX1208-49398-06708-6XTraction Deluxe Pit Kit (w/1970 Plymouth Superbird)08/31/24CH1TRX1218-49398-06709-34 Gear Deluxe Pit Kit (w/1960s Customized Volkswagen Bus)08/31/23CH1TRX1228-49398-06710-9Super III Deluxe Pit Kit (w/2005 Mustang GT)08/31/23CH1TRX1248-49398-07056-7XTraction Deluxe Pit Kit (2004 Chevrolet Corvette C5-R)01/15/24 CH1TRX1258-49398-07057-4Thunderjet Deluxe Pit Kit (1941 Willys Gasser)01/15/24 CH1TRX1268-49398-07058-1Super III Deluxe Pit Kit (1970 Ford Boss Mustang)01/15/24 CH1TRX1278-49398-07059-84 Gear Deluxe Pit Kit (1977 Dodge Tradesman Van)01/15/24 CH1CP79758-49398-05915-94 Gear Deluxe Pit Kit (w/1956 Ford Pickup Body)10/30/22CH1CP79898-49398-05932-6Xtraction Deluxe Pit Kit (w/2005 Ford GT40 Body)09/30/23CH1CP79908-49398-05933-3Xtraction Deluxe Pit Kit (w/2005 Ford GT40 Body)09/30/23CH1CP79918-49398-05934-0Xtraction Deluxe Pit Kit (w/2005 Ford GT40 Body)09/30/23CH1CP80778-49398-06623-21957 Chevy Nomad XTraction Deluxe Pit Kit 1:6406/30/23CH1CP80788-49398-06624-91969 Ford Torino Thunderjet Deluxe Pit Kit 1:6406/30/23CH1CP81178-49398-06946-21987 Buick Grand National Xtraction Deluxe Pit Kit 1:6411/15/23CH1CP81188-49398-06947-91969 AMC AMX Thunderjet Deluxe Pit Kit 1:6411/15/23CH1CP81198-49398-06948-61969 Dodge Charger Xtraction Pit Kit 1:6411/15/23CH1","The recalled unassembled Deluxe Pit Kit slot cars violate the mandatory federal regulation for magnets because the magnets used to power the car are loose prior to assembly, posing an ingestion hazard to children. Assembled models do not pose this risk and are therefore not subject to this recall.When high-powered magnets are swallowed, the ingested magnets can attract each other, or another metal object, and become lodged in the digestive system. This can result in perforations, twisting and/or blockage of the intestines, infection, blood poisoning and death.",,,Refund,"About 55,000","None reported","Consumers should keep the recalled, unassembled Deluxe Pit Kit slot cars away from children and contact Round 2 to receive a pre-paid label to return the recalled slot cars for a full refund. Round 2 is notifying all known purchasers directly.&nbsp;","Sold At","Online at autoworldstore.com, protinkertoys.com, and hobbylobby.com and in the following stores nationwide: Hobby Lobby, SlotsnStuff, NitroHobbies Inc., Hercules Distributors, RC Superstore, Bobby’s Hobby’s, Harden Creek Slot Cars, Emery Distributors, Hobbytyme Distributors, Grumpy’s Slot Cars, M&amp;D International Distributors, Power Hobby &amp; Sports Inc., JS Sporting, NAG Hobbies, Radak LLC, DDK Group LLC, TysToys &amp; Garage Signs, Hydrohead34 Diecast, Hobby Express Inc., Hobbies Unlimited, Stevens International, OK Toys Inc., Mark Twain Hobby Center, Gibson Products, Saucier Enterprises d/b/a/ Hobbies Unlimited, and Prism RC Inc. These products were sold from July 2023&nbsp;through February 2024 for about $22.","Round 2 LLC, of South Bend, Indiana",,,China,,
25134,,"February 13, 2025",,"6-in-1 Pounding Games Recalled Due to Ingestion Hazard; Violation of Federal Regulations for Magnets; Sold Exclusively on Temu.com by DMITOY","6-in-1 Pounding Games","This recall involves the 6-in-1 Pounding Game that consists of a wooden frame with a frog clock on each end. One side of the game has a xylophone, and the other side has three colorful gears. The top of the game has circular holes and wooden pegs with animal faces that pop up and down. The game comes with a set of wooden carrots and worms with metal heads that fit in the holes. Two wooden mallets, two wooden sticks, and a wooden bird are included with the game. The bird has a strong magnet embedded in its beak and can break off.","The recalled 6-in-1 Pounding Game violates the mandatory federal regulation for magnets because it contains a magnet that can become loose, posing an ingestion hazard to children. When high-powered magnets are swallowed, the ingested magnets can attract each other, or another metal object, and become lodged in the digestive system. This can result in perforations, twisting and/or blockage of the intestines, infection, blood poisoning and death.",,,Refund,About 180,"None reported","Consumers should stop using the recalled pounding games immediately and take them away from children. To receive a full refund, please dispose of the product so it is out of the reach of children, take a photo of the disposal, and send it to DMITOY via email at dmitoy202405@163.com or message it to DMITOY on Temu.com. DMITOY is notifying all known purchasers directly.","Sold At","Exclusively online at Temu.com from May 2024 through July 2024 for about $20.",,,,China,Retailer:,"DMITOY, of China"
25069,,"December 19, 2024",,"Magnetic Building Sticks Sets Recalled Due to Ingestion Hazard; Violation of Federal Regulations for Toy Magnets; Sold Exclusively on Amazon.com by Elongdi","Elongdi Magnetic Building Sticks Sets","This recall involves multicolored magnetic building sticks sets with 130 pieces with 100 magnetic sticks and are plastic and metal. The sets are sold in a box with the “Elongdi” logo and the words “Magnetic Sticks” on the front and back of the box. The set includes 30 steel balls. The item number is E107.","The recalled magnetic building sticks set violates the mandatory federal regulation for magnet toys posing an ingestion hazard. When high-powered magnets are swallowed, the ingested magnets can attract each other, or another metal object, and become lodged in the digestive system. This can result in perforations, twisting and/or blockage of the intestines, infection, blood poisoning and death.",,,Refund,"About 500","None reported. CPSC estimates 2,400 magnet ingestions were treated in hospital emergency departments from 2017 through 2021. CPSC is aware of eight deaths since 2005 through 2021 involving the ingestion of hazardous magnets, including two outside of the United States.","Consumers should stop using the recalled magnetic building stick sets immediately, take them away from children, and contact Elongdi to receive a pre-paid label to return the recalled magnetic building sticks for a full refund. Amazon is notifying all known purchasers directly.","Sold Exclusively Online","Exclusively online at Amazon.com from March 2024 through June 2024 for about $20.",,,,China,Retailer:,"Elongdi, of China"
24265,,"June 13, 2024",,"Magnetic Chess Games Recalled Due to Ingestion Hazard; Violation of Federal Regulations for Toy Magnets; Sold Exclusively on Temu.com through Outad Good Life","1 Set Puzzle “Magnetic”, “Magnetism”, or “Magnetism Intelligence Strategy Game” Magnetic Battle Chess Games","This recall involves magnetic chess games with 20 magnet stones that are small, spherical, loose, and separable with a strong magnetic flux. The games are sold in a blue box with the words “Magnetic”, “Magnetism”, or “Magnetism Intelligence Strategy Game” on the front of the box. The game includes about 20 loose magnets, a string, a plastic storage tray with sponge lining, and instructions for play.","The recalled magnetic chess games, which include 20 magnet pieces, violate the mandatory federal toy magnet regulation because the set contains one or more magnets that fit within CPSC’s small parts cylinder, and the magnets are stronger than permitted. When high-powered magnets are swallowed, the ingested magnets can attract each other, or another metal object, and become lodged in the digestive system. This can result in perforations, twisting and/or blockage of the intestines, infection, blood poisoning and death.",,,Refund,"About 2,600","None reported. CPSC estimates 2,400 magnet ingestions were treated in hospital emergency departments from 2017 through 2021. CPSC is aware of seven deaths since 2005 involving the ingestion of hazardous magnets, including two outside of the United States.","Consumers should stop using the recalled magnetic chess games immediately, take them away from children, and contact Outad Good Life for instructions on how to receive a full refund. Consumers can also visit their Temu account, find the relevant order in “Your Orders” and click on the “Return/Refund” button. Follow the detailed instructions on the Return and Refund Policy page on Temu.com to receive a return shipping label to send back the recalled products for free. Outad Good Life is notifying all known purchasers directly.","Sold At","Exclusively online at Temu.com from December 2023 through February 2024 for about $8.",,,,China,Seller:,"Outad Good Life Ltd., of China"
24175,,"March 28, 2024",,"Stateside Bead Supply Recalls High-Powered Magnetic Beads Due to Ingestion Hazard; Violation of the Federal Safety Regulation for Magnets","Magnetic Beads HIGH POWER 5mm","This recall involves 5mm Magnetic Beads HIGH POWER AAA Grade, which are small, spherical, loose and separable magnets with a strong magnetic flux. The recalled Magnetic Beads HIGH POWER 5mm AAA Grade were sold as a strand in a clear, plastic bag. Stateside Bead Supply is printed on a label on the clear plastic bag packaging. The magnetic beads are gun metal gray in color.","The magnetic beads violate the requirements of the mandatory federal magnet regulation because they contain one or more magnets that fit within CPSC’s small parts cylinder, and the magnets are stronger than permitted. When high-powered magnets are swallowed, the ingested magnets can attract each other, or another metal object and become lodged in the digestive system. This can result in perforations, twisting and/or blockage of the intestines, infection, blood poisoning and death.",,,Refund,"About 450","None reported. CPSC estimates 2,400 magnet ingestions were treated in hospital emergency departments from 2017 through 2021. CPSC is aware of seven deaths since 2005 involving the ingestion of hazardous magnets, including two outside of the United States.","Consumers should stop using the recalled magnetic beads immediately, take them away from children and contact Stateside Bead Supply to receive a pre-paid label to return the recalled products for a full refund. Stateside Bead Supply is notifying all known purchasers directly.","Sold Exclusively At","Online at www.statesidebeadsupply.com from November 2022 through June 2023 for between $7 and $9.",,"Boss Magnet, of Taiwan",,China,Retailer:,"Stateside Bead Supply Inc., of Issaquah, Washington"
24147,,"March 07, 2024",,"Getallfun Recalls High-Powered Magnetic Ball Sets Due to Ingestion Hazard; Failure to Meet Federal Safety Regulation for Toy Magnet Sets","216-Piece 5mm Magnet Balls","This recall involves 5mm Magnetic Balls that are small, spherical, loose, and separable neodymium rare-earth magnets with a strong magnetic flux. The 5mm diameter magnets are sold in a set of 216 magnetic balls in various colors and encased in a clear, plastic case and a portable tin storage box.","CPSC testing determined the magnetic ball sets do not comply with the requirements of the mandatory federal toy regulation because they contain one or more magnets that fit within CPSC’s small parts cylinder and the magnets are stronger than permitted. When high-powered magnets are swallowed, the ingested magnets can attract each other, or another metal object, and become lodged in the digestive system. This can result in perforations, twisting and/or blockage of the intestines, infection, blood poisoning and death.",,,Refund,"About 1,140","None reported. CPSC estimates 2,400 magnet ingestions were treated in hospital emergency departments from 2017 through 2021. CPSC is aware of seven deaths involving the ingestion of hazardous magnets, including two outside of the United States.","Consumers should stop using the recalled magnets immediately, take them away from children and contact Getallfun.com to receive a pre-paid label to return the recalled products. Upon receipt of the products, consumers will receive a full refund. Getallfun is notifying all known purchasers directly.","Sold At","Getallfun’s store in Aurora, Illinois, and online at Getallfun.com from May 2021 through October 2023 for about $20.",,,,China,Retailer:,"Getallfun, of Aurora, Illinois"
24144,,"March 07, 2024",,"High-Powered Magnetic Ball Sets Recalled Due to Ingestion Hazard; Violation of the Federal Safety Regulation for Toy Magnet Sets; Sold Exclusively on Walmart.com through Joybuy","Magnetic Stones Toy Creativity Development DIY Magnetic Beads, 5mm (.2 inch)","This recall involves 5mm (.2 inch) magnetic balls which are small, spherical, loose and separable neodymium rare-earth magnets with a strong magnetic flux. The 5mm-diameter magnets are sold in a set of 226 multi-colored magnetic balls encased in a clear, plastic case and a portable, tin storage box. The set includes a black storage bag.","The recalled 5mm magnetic ball sets violate the mandatory federal toy magnet regulation because they contain one or more magnets that fit within CPSC’s small parts cylinder and the magnets are stronger than permitted. When high-powered magnets are swallowed, the ingested magnets can attract each other, or another metal object, and become lodged in the digestive system. This can result in perforations, twisting and/or blockage of the intestines, infection, blood poisoning and death.",,,Refund,"About 650","None reported. CPSC estimates 2,400 magnet ingestions were treated in hospital emergency departments from 2017 through 2021. CPSC is aware of seven deaths since 2005 involving the ingestion of hazardous magnets, including two outside of the United States.","Consumers should stop using the recalled magnetic ball sets immediately, take them away from children, and contact Joybuy Marketplace Express to receive a pre-paid label to return them for a full refund. Joybuy Marketplace Express is notifying all known purchasers directly.","Sold At","Exclusively online at Walmart.com from August 2022 through April 2023 for about $14.",,,,China,Seller:,"Shanghai Beiyong Trading Co., of China, through JD-E Commerce America Limited (dba Joybuy Marketplace Express), of Irvine, California"
24097,,"February 01, 2024",,"DailySale Recalls High-Powered Magnetic Balls Due to Ingestion Hazard; Violation of the Federal Safety Regulation for Toy Magnet Sets","Magnetic DIY Balls Magic Cube, 5mm","This recall involves 216-piece 5mm Magnetic DIY Balls Magic Cubes which are small, spherical, loose and separable neodymium rare-earth magnets with a strong magnetic flux. The 5mm-diameter magnets are sold in a set of colored magnetic balls.&nbsp;The recalled Magnetic Balls Magic Cubes were sold encased in a clear, plastic case and a tin storage box.","The magnetic ball sets do not comply with the requirements of the mandatory federal toy regulation because they contain one or more magnets that fit within CPSC’s small parts cylinder and the magnets are stronger than permitted. When high-powered magnets are swallowed, the ingested magnets can attract to each other or to another metal object and become lodged in the digestive system. This can result in perforations, twisting and/or blockage of the intestines, infection, blood poisoning and death.",,,Refund,"About 105","None reported. CPSC estimates 2,400 magnet ingestions were treated in hospital emergency departments from 2017 through 2021. CPSC is aware of seven deaths since 2005 involving the ingestion of hazardous magnets, including two outside of the United States.","Consumers should stop using the recalled magnetic balls immediately, take them away from children, and contact DailySale to receive a pre-paid label to return the recalled magnetic balls for a full refund. DailySale is notifying all known purchasers directly.","Sold At","Online at www.dailysale.com from July 2021 through May 2022 for about $30.","DailySale Inc., of Pompano Beach, Florida",,,China,,
24071,,"December 28, 2023",,"High-Powered Magnetic Balls Recalled Due to Ingestion Hazard; Sold Exclusively on Walmart.com through Joybuy","Relax 5mm Science Kit, Large Hematite Magnets Magnetic Stones Building Blocks","This recall involves 5mm magnetic balls which are small, spherical, loose and separable neodymium rare-earth magnets with a strong magnetic flux. The 5mm diameter magnets are sold in a set of 216 multi-colored magnetic balls. The recalled Relax Magnetic Balls were sold encased in a clear, plastic case and a portable, tin storage box. The set includes a black storage bag.","The recalled 5mm magnetic ball sets do not comply with the requirements of the mandatory federal magnet regulation because the sets contain one or more magnets that fit within CPSC’s small parts cylinder, and the magnets are stronger than permitted. When high-powered magnets are swallowed, the ingested magnets can attract each other, or another metal object, and become lodged in the digestive system. This can result in perforations, twisting and/or blockage of the intestines, infection, blood poisoning, and death.",,,Refund,"About 4,240","None reported. CPSC estimates 2,400 magnet ingestions were treated in hospital emergency departments from 2017 through 2021. CPSC is aware of seven deaths involving the ingestion of hazardous magnets, including two outside of the United States.","Consumers should stop using the recalled magnetic balls immediately, take them away from children and contact Joybuy to receive a pre-paid label to return the recalled products for a full refund. Joybuy is notifying all known purchasers directly.","Sold At","Exclusively online at Walmart.com from February 2022 through April 2023 for between $14 and $15.",,,,China,Seller:,"Shanghai Yanlei Network Technology Co. Ltd., of China, through JD E Commerce America Limited (dba Joybuy), of Irvine, California"
24048,,"December 07, 2023",,"XpressGoods Recalls High-Powered Magnetic Balls Due to Ingestion Hazard; Failure to Meet Federal Safety Regulation for Toy Magnet Sets","Colorful Metal Neodymium Magic Magnetic Balls - 8 color, 5mm","This recall involves 5mm Neodymium Magnetic Balls which are small, spherical, loose, and separable neodymium rare-earth magnets with a strong magnetic flux. The 5mm diameter magnets are sold in a set of multi-colored magnetic balls. The recalled Neodymium Magic Magnetic Balls were sold encased in a clear, plastic case and a tin storage box.","CPSC testing determined the magnetic ball sets do not comply with the requirements of the mandatory federal toy regulation because they contain one or more magnets that fit within CPSC’s small parts cylinder and the magnets are stronger than permitted. When high-powered magnets are swallowed, the ingested magnets can attract each other, or another metal object, and become lodged in the digestive system. This can result in perforations, twisting and/or blockage of the intestines, infection, blood poisoning and death.",,,Refund,"About 728","None reported. CPSC estimates 2,400 magnet ingestions were treated in hospital emergency departments from 2017 through 2021. CPSC is aware of seven deaths involving the ingestion of hazardous magnets, including two outside of the United States.","Consumers should stop using the recalled magnetic balls immediately, take them away from children and contact XpressGoods to receive a prepaid label to return the recalled products for a full refund or store credit. XpressGoods is notifying all known purchasers directly.","Sold At","Online at www.xpressgoods.com from July 2021 through May 2022 for about $30.","Xpressgoods.com, of Raleigh, North Carolina",,,China,,
