"Recall Number","Product Safety Warning Number",Date,"Product Safety Warning Date","Recall Heading","Name of product",Description,"Hazard Description","Consumer Action","Original Product Safety Warning Announcement","Remedy Type",Units,Incidents,Remedy,"Sold At Label","Sold At",Importers,Manufacturers,Distributors,"Manufactured In","Custom Label","Custom Field"
26-003,,"October 02, 2025",,"Blossom Recalls Children’s Loungewear Due to Serious Risk of Injury or Death from Burns; Violates Mandatory Standard for Children’s Sleepwear","Blossom Children’s Loungewear sets","This recall involves Blossom-branded children’s two-piece loungewear sets. The recalled loungewear sets consist of a short-sleeved or long-sleeved, button-up shirt with a front pocket and matching shorts or pants. The short-sleeved sets were sold in white, navy, light blue, light pink and lilac; and in four designs: fireworks, multi-stripes, tulips, and sailboats. The long-sleeved sets come in two designs, letter to Santa and Santa paws. The loungewear sets were sold in children’s sizes 12M through 12Y. “Blossom” and the size are printed on the sewn-in neck label.","The recalled children’s loungewear sets violate the mandatory flammability standard for children’s sleepwear, posing a risk of burn injuries or death to children.",,,Refund,"About 630","None reported","Consumers should stop using the recalled loungewear sets immediately and contact Blossom for a full refund in the original form of payment or store credit. Consumers should destroy the garments by cutting them in half, then take a photo and dispose of them. Consumers should send a photo of the destroyed garments by email to sales@blossomocc.com to receive the refund. Proof of purchase (receipt) is not required.","Sold At","Little Pineapple in Colfax, North Carolina; Once Upon a Time in Birmingham, Alabama; The Pink Pineapple in Clayton, North Carolina; Lily Jane Columbia in Columbia, Tennessee; Sweet Dreams in Madison, Mississippi; Joggling Board in Pawleys Island in South Carolina and Little Chunky Monkeys in Southside, Alabama; and online at blossomocc.com, littlepineappleboutique.com, onceuponatimechildrens.com, pinkpineapplenc.com, lilyjanecolumbia.com and shoplittlechunkymonkeys.com from September 2023 through May 2025 for between $18 and $35.",,,"Blossom Blanks, LLC dba Blossom, of Gadsden, Alabama",India,,
25-462,,"September 11, 2025",,"In My Jammers Recalls Button Flare Pajama Sets Due to Burn Hazard; Violates Mandatory Flammability Standards","In My Jammers Button Up Flare Pajama Sets","This recall involves In My Jammers-branded children’s button up flare sets. The recalled pajama sets consist of a 95% viscose and 5% spandex short-sleeved shirt with buttons and matching flared pants. The pajama sets were sold in the following patterns: bows, swans, cherry, croissant and coffee, kiss, and floral prints in sizes 2T through 6T, 7/8, and 9/10. “In My Jammers” and the size are printed on the neck label of the pajama top.","The recalled children’s pajama sets violate mandatory standards for children’s sleepwear flammability, posing a risk of burn injuries to children.",,,Refund,"About 350","None reported","Consumers should stop using the recalled pajama sets immediately and contact In My Jammers for a full refund or store credit. Consumers should destroy the pajamas by cutting them in half, then take a photo of the destroyed pajamas and email it to&nbsp;recall@inmyjammers.com, then dispose of the pajamas.","Sold At","Inmyjammers.com from April 2025 through June 2025 for about $60.",,,"In My Jammers, of Gilbert, Arizona",China,,
25-427,,"August 07, 2025",,"La Ligne Recalls Enfant Bonne Nuit Pajamas Due to Burn Hazard; Violates Mandatory Flammability Standards","La Ligne Enfant Bonne Nuit Pajamas","This recall involves La Ligne Enfant Bonne Nuit children’s 100% cotton pajamas. The two-piece long sleeve pajama sets were sold in green with light blue trim, pink with red trim, red with white trim, light blue with red trim, navy with white trim, and white with navy trim. There is&nbsp;a pocket on the left side of the top of the pajama sets. The pajamas were sold in sizes 2, 4, 6, 8 and 10. “La Ligne”, “Mini” and the size are printed on the neck label. The words “Made in Peru” and “RN number 150209” are printed on the seam label.","The recalled children’s pajama sets violate mandatory standards for children’s sleepwear flammability, posing a risk of burn injuries to children.",,,Refund,"About 1,185","None reported","Consumers should immediately take the recalled children’s pajamas away from children, stop using them&nbsp;and contact La Ligne for a full refund. Consumers will be asked to destroy the garments by cutting them in half and disposing them. Consumers should send a photo of the destroyed garment by email to&nbsp;lou@lalignenyc.com to receive a refund of $75 or store credit of $100.","Sold At","La Ligne stores nationwide and online at https://lalignenyc.com/ from November 2023 through March 2025 for about $75.","La Ligne LLC, of New York",,,Peru,,
25-425,,"August 07, 2025",,"AliExpress Recalls LeymanKids Children’s Pajama Sets Due to Risk of Injury or Death from Burns; Violates Mandatory Standards for Children’s Sleepwear","LeymanKids Children’s Pajama Sets","This recall involves LeymanKids-branded children’s two-piece pajama sets. The recalled pajama sets consist of a long-sleeved, button-up top and matching pants. The pajama sets were sold in white, pink, yellow, red, blue, beige and green, and feature cartoon patterns. The pajama sets were sold in children’s sizes 24M (90), 3T (100), 4T (110), 5T (120) and 6T (130). The brand name and size are printed on the neck label of the pajama top.","The recalled children’s pajama sets violate the mandatory flammability standards for children’s sleepwear, posing a risk of burn injuries or death to children.",,,Refund,"About 600","None reported","Consumers should stop using the recalled pajamas immediately and contact AliExpress to receive a full refund. Consumers should destroy the pajamas by cutting them in half, then take a photo and dispose of them. Consumers must send the photo of the destroyed pajamas to&nbsp;us_product_recall@aliexpress.com or by replying to the recall email sent by AliExpress.","Sold Online At","AliExpress.com from March 2024 through May 2025 for about $6.",,,,China,Retailer:,"Shenzhen Jubilant Network Technology Co., LTD dba Little Girl Store, of China"
25-419,,"July 31, 2025",,"Baby Loren Recalls Morning Children’s Loungewear Due to Serious Risk of Injury or Death from Burns; Violation of Federal Flammability Standards for Children’s Sleepwear","Baby Loren Morning Dresses","This recall involves four different styles of Baby Loren Morning children’s 100% cotton loungewear dresses. The loungewear was sold in floral tulips, princess and castle and unicorn and butterfly prints and in sizes 2T, 3T, 4T, 5Y and 6Y. The Baby Loren logo, the size, “October 2022” or “October 2023” and a batch number ending in 3465, 3585, 3599 or 3569 are printed on sewn-in neck labels.","The recalled children’s loungewear violates the flammability standards for children’s sleepwear, posing a risk of burn injuries and death to children.",,,Refund,"About 340","None reported","Consumers should stop using the recalled dresses immediately and contact Baby Loren for information on how to return the recalled dresses free of cost for a full refund. Baby Loren is contacting all known purchasers directly.","Sold At","Apples to Zucchinis store in Dallas, Texas; Orange Iris store in Marietta, Georgia; and Tiny Town and Little Monkey Toes in Mobile, Alabama; and online at www.babyloren.com, www.atozmonogramming.com, www.theorangeiris.com, www.tinytowninc.com and www.littlemonkeytoes.com from October 2022 through March 2025 for between $24 to $50.",,,"Dan Loren Group, dba Baby Loren, of Tracy, California",Peru,,
25-291,,"May 22, 2025",,"Macy’s Recalls Holiday Lane Infant Footed Pajamas Due to Injury Hazard; Sold Exclusively by Macy’s","Holiday Lane Infant Footed Pajamas","This recall involves five different styles of Holiday Lane-branded infant footed pajamas. The cotton pajamas were sold in infant sizes 0-3 months, 3-6 months and 6-9 months. “Holiday Lane” is printed on the pajamas’ neck label. The size and PID/Style numbers are printed on the care instruction tag located on the pajamas’ side seam:Product NamePID/Style NumberHoliday Lane Infant Merry Mix It Cotton Matching Family Footed Pajama100189404Holiday Lane Infant Family Plaid Cotton Matching Family Footed Pajama100191005Holiday Lane Infant Winterton Plaid Cotton Matching Family Footed Pajama100189223Holiday Lane Infant Star Cotton Matching Family Footed Pajama100196695Holiday Lane Floral Cotton Matching Family Footed Pajama100180930","The elastic on the pajamas’ ankles can be too tight and restrict blood circulation, posing an injury hazard.",,,Refund,"About 16,300","Macy’s has received four reports of the elastic being too tight on infants’ ankles, resulting in chafing, imprinting or restricting blood circulation.","Consumers should immediately stop using the recalled pajamas, take them away from children and contact Macy’s for instructions on how to receive a refund. Consumers should not return the recalled pajamas to the stores. Consumers will be asked to fill out the recall form at&nbsp;https://www.recallrtr.com/footedpajamas. Once consumers fill out the recall form, they will be sent a pre-addressed, postage-paid envelope to return the footed pajamas free of charge. Macy’s will issue a $26.50 refund via check upon receipt of the recalled product. Macy’s is contacting all known purchasers directly.","Sold At","Macy’s stores nationwide, including Macy’s Backstage, and online at www.macys.com from March 2024 through January 2025 for about $27.","Macy’s Merchandising Group Inc., of New York",,,Vietnam,,
25-287,,"May 15, 2025",,"BuddyLove Recalls Children’s Mini Danica Loungewear Sets Due to Risk of Serious Injuries or Death from Burn Hazard; Violation of Federal Regulations for Children’s Sleepwear","Children’s Mini Danica Loungewear Sets","This recall involves children’s two-piece pajama sets sold in children’s sizes 3 to 12.The pajama set consists of a long-sleeved, button-up top and matching pants. They have detachable feathers on the wrist and ankle, two front shirt pockets, and buttons down the center seam of the shirt. Styles include BK1105 (Sugar Berry), BK1106 (Tartan), BK1107(Frostbite), BK1108 (Kris Kringle) and BK1109 (Prowl). The size and “BuddyLove” are printed on the neck label. The side seam label displays 100% Polyester fiber content, washing instructions, the Style # and “Made in China”.","The recalled children’s pajama sets violate flammability standards for children’s sleepwear, posing a burn hazard and risk of serious injuries or death to children.",,,Refund,"About 940","None reported","Consumers should stop using the recalled pajamas immediately and contact BuddyLove for information on how to dispose of the product to obtain a full refund or store credit for the original purchase price. Consumers should destroy the garments by cutting them in half and email a photo of the destroyed garment to&nbsp;Recall@buddylove.com. Upon receipt of the photo, consumers will be issued a full refund of the purchase price. BuddyLove is contacting all known purchasers directly.","Sold At","BuddyLove and other boutique clothing stores nationwide and online at https://Buddylove.com from October 2023 through July 2024 for about $95.","BuddyLove, of Dallas, Texas",,,China,,
25-171,,"March 06, 2025",,"Lolanta Children’s Bathrobes Recalled Due to Burn Hazard and Violation of Flammability Regulations; Sold Exclusively on Amazon.com by Nanchang Zhongcangjishi E-commerce","Lolanta Children's Bathrobes","This recall involves 100% polyester hooded dinosaur children’s bathrobes. The flannel bathrobes are green and have attached belts and patch pockets. The size, manufacturer information and care instructions are printed on sewn-in labels inside the left inseam of the robes. They were sold in sizes 2-3 years, 3-5 years, 6-8 years, and 8-10 years.","The recalled children’s bathrobes violate federal flammability regulations for children’s sleepwear, posing a risk of burn injuries and death to children.",,,Refund,"About 5,100","None reported","Consumers should immediately stop using the recalled bathrobes, take them away from children, and contact Nanchang Zhongcangjishi E-commerce for a full refund. Consumers will be asked to destroy the garments by cutting them in half and emailing a photo of the destroyed garment to&nbsp;business@lolanta.com. Upon receipt of the photo, consumers will be issued a full refund of the purchase price. Amazon and Nanchang Zhongcangjishi E-commerce are contacting all known purchasers directly.","Sold Exclusively Online","Amazon.com from November 2021 through November 2024 for about $29.","Nanchang Zhongcangjishi E-commerce Co. Ltd, of China",,,China,,
25-168,,"March 06, 2025",,"Children’s Nightgowns, Pajama Sets and Robes Recalled Due to Burn Hazard and Risk of Serious Injury or Death; Violation of Federal Flammability Standards; Imported by Marie-Chantal","Marie-Chantal Children’s Nightgowns, Pajama Sets and Robes","This recall involves seven styles of Marie-Chantal children’s 100% organic cotton or 100% pima cotton nightgowns, three styles of children’s pajama sets and two bathrobe styles. The nightgowns were sold in white with a bird print, white with a feather print, white with a bunny print, white with multicolor dots, pink or pink and white with a star and crown print, white with a pink flower print, and pink with a kitten and tea pot print. The children’s two-piece pajamas were sold in pink with a kitten and tea pot print two-piece pajama set, golden crest two-piece pajama set, and pink or cream with an angel wing print. The robes were sold in white and pink or white and blue color combinations with a star and crown print, and plain white. The nightgowns and pajama sets were sold in children’s sizes 2 years through 10 years, and the robes were sold in sizes small, medium and large. “Marie-Chantal” and the RN number 103490 are printed on a sewn-in seam label.","The recalled children’s nightgowns, pajama sets and robes violate the federal flammability standards for children’s sleepwear, posing a risk of serious burn injuries or death to children.",,,Refund,"About 560","None reported","Consumers should immediately take the recalled children’s garments away from children, stop using them and contact Marie-Chantal for a full refund. Consumers will be asked to destroy the garments by cutting them in half and disposing of them according to local and state recycling guidelines. Consumers should send a photo of the destroyed garment to&nbsp;recall@mariechantal.com to get the refund. Marie-Chantal is contacting all known purchasers directly.","Sold At","Saks Fifth Avenue, Bergdorf Goodman, Oliphant, New Beginnings and English Rabbit stores nationwide and online at www.saksfifthavenue.com, www.bergdorfgoodman.com, www.oliphantdesign.com, www.englishrabbit.com and www.rrboutiquebytheshore.com from November 2021 through October 2024 for between $20 and $115.","Marie-Chantal Ltd., of United Kingdom",,,"Peru and Portugal",,
25-158,,"February 27, 2025",,"Forever 21 Recalls Children’s Pajamas Due to Burn Hazard; Violation of Federal Flammability Regulations; Sold Exclusively by Forever 21","Forever 21 Children’s Pajamas","This recall involves 20 different styles of Forever 21 children’s pajamas: eight pant styles, three short styles and nine two-piece pajama set styles. The pajamas were sold in children’s sizes 5/6, 7/8, 9/10, 11/12 and 13/14. The size and “Forever 21” are printed on the red, black or pink label at the neck or waist of the pants and shorts. The pajamas have the following item number located on a sewn-in, side-seam label below the bar code:&nbsp;Pajama ProductItem numberWhite pants with pink bows&nbsp;01298115Black and white Minnie Mouse polka dot boxer shorts01287805Minnie Mouse white cami and print pants01287794&nbsp;Hello Kitty pink and blue stripes shirt and shorts01299151&nbsp;Black, gray and white plaid pants01298112&nbsp;Blue plaid shorts01285181&nbsp;Lavender and pink plaid shirt and shorts01323034Cream with teddy bear print pants01298113Beetlejuice print pants01322007Gray Beetlejuice print shirt and pants01323269Mickey Mouse print pants01297198Dalmatian print pants01322009Black Hello Kitty print pants01299913Red plaid pants01298116&nbsp;“Be Mine” pink and red hearts tee and shorts01249379“Just keep Growing” white cami and floral shorts01261320“Too Cute” white t-shirt and floral Shorts01263030Pink Hello Kitty print cami and shorts set01274432Sanrio Keroppi print tee and shorts01274433White and blue floral shorts01285168","The recalled pajamas violate the flammability regulations for children’s sleepwear, posing a risk of burn injuries to children.",,,Dispose,"About 24,700 (In addition, about 80 were sold in Canada)","None reported","Destroy and discard this recalled product. Do not donate or resell.","Sold Exclusively At","Forever 21 stores nationwide and online at https://www.forever21.com from November 2023 through November 2024 for between $5 and $40.",,,,"China, Hong Kong and Vietnam",Retailer:,"F21 OpCo LLC, dba Forever 21, of Los Angeles, California"
25-161,,"February 27, 2025",,"P.J. Salvage Recalls Pajama Sets and Robes Due to Burn Hazard; Violation of Federal Flammability Regulations for Children’s Sleepwear; Sold Exclusively at Nordstrom Rack","P.J. Salvage Pajama Sets and Robes","This recall involves P.J. Salvage Kids Checker Plush Short Sets, Fleece Pajama Sets, Smiley Plush Robes and Tie Dye Plush Sets. The Girl’s Checker Plush Short Set, model RP3KHST, is a pullover hoodie with a kangaroo pocket, long pants and shorts, and was sold in gray with stars and lilac with checkers. The Kid’s Fleece Pajama Set, model RP3KPST, is a pullover crew with a kangaroo pocket and jogger pants and was sold in a multi color tie dye pattern. The Girl’s Smiley plush robe, model RP3KPR, is a hooded robe with front pockets and a waist tie and was sold in pink lilac with smiley faces. The Girl’s Plush sets, model RP3KFST, is a fleece set with a pullover crew top and jogger pants and was sold in lilac ice with a “Smile” graphic on the front, in multi color with a “Good Vibes” graphic on the front and in sky blue with a “Sunshine” graphic on the front. They were sold in children’s sizes S-XL. The sizes and “P.J. Salvage” are printed on the neck label. The side seam label has care instructions, fiber content, and country of origin information.","The recalled children’s pajama sets and robes violate the flammability regulations for children’s sleepwear, posing a risk of burn injuries and death to children.",,,Refund,"About 9,400","None reported","Consumers should immediately take the recalled pajamas and robes away from children, destroy the garments by cutting them in half, and fill out the online registration form on the recall site https://www.pjsalvage.com/pages/kids-recall with verification of garment destruction.","Sold At","Nordstrom Rack stores nationwide and online at www.nordstromrack.com from June 2024 through February 2025 for between about $20 and $27.","P.J. Salvage, of Los Angeles, California",,,China,,
