"Recall Number","Product Safety Warning Number",Date,"Product Safety Warning Date","Recall Heading","Name of product",Description,"Hazard Description","Consumer Action","Original Product Safety Warning Announcement","Remedy Type",Units,Incidents,Remedy,"Sold At Label","Sold At",Importers,Manufacturers,Distributors,"Manufactured In","Custom Label","Custom Field"
26-027,,"October 16, 2025",,"Yamaha Recalls Model Year 2017-2024 Golf Car Vehicles Due to Risk of Serious Injury or Death from Crash Hazard","Model Year 2017-2024 Yamaha Golf Car Vehicles","This recall includes model year 2017-2024 DR2A and DR2E Personal Transportation Vehicles (PTVs) with serial numbers that begin with J0D, J0E, and J2D. The recalled golf car vehicles were sold in a variety of colors. The serial number is located on the handlebars on the left side of the rear row of seats of the vehicle.","The recalled golf car vehicles can fail to brake, posing a risk of serious injury or death, due to a crash hazard.",,,Repair,"About 4,300","None reported","Consumers should immediately stop using the recalled golf car vehicles and contact an authorized Yamaha Golf Car dealer to schedule the free installation of new brake shoes and pads. For consumers who cannot take their recalled golf car to an authorized dealer, Yamaha will provide transportation or will install the replacement brake shoes and pads at the location of the golf car.&nbsp;&nbsp;","Sold At","Yamaha dealers nationwide from June 2018 through July 2025 for between $9,500 and $13,000.&nbsp;","Yamaha Golf Car Company, of Kennesaw, Georgia",,,Japan,,
25-472,,"September 18, 2025",,"YooxArmor Multi-Purpose Kids’ Helmets Recalled Due to Risk of Serious Injury or Death from Head Injury; Violates Mandatory Standard for Bicycle Helmets; Sold on Amazon by YooxArmor","YooxArmor Multi-Purpose Kids’ Helmets","This recall involves YooxArmor multi-purpose kids’ helmets. The recalled helmets were sold in size small (S). The helmets were sold in pink with a unicorn, rainbow and star print with black padding, black straps, and a black and red buckle with a black chin pad.&nbsp;The helmets have a black and red plastic knob at the back of the helmet for adjusting the fitting. “YooxArmor” is printed on the back of the helmet.","The recalled kids’ helmets violate the mandatory safety standard for bicycle helmets because the helmets do not comply with the impact attenuation, positional stability, labeling and certification requirements. The helmets can fail to protect the user in the event of a crash, posing a serious risk of injury or death due to head injury.",,,Refund,"About 1,780","None reported","Consumers should immediately stop using the recalled kids’ helmets and contact YooxArmor for a full refund. Consumers should destroy the recalled helmet by cutting the straps off the helmet. Consumers can upload photos of the helmet with the straps cut off to&nbsp;service@yooxarmor.com to obtain a refund.","Sold At","Amazon from October 2024 through July 2025 for about $30.",,,,China,Retailer:,"Yiwu Shi Yuxing Keji Youxiangongsi,&nbsp;dba YooxArmor, of China"
25-458,,"September 04, 2025",,"StopBox USA Recalls AR-15 Chamber Lock Pros Due to Risk of Serious Injury and Death","AR-15 Chamber Lock Pro Firearm Locks","This recall involves certain AR-15 Chamber Lock Pro firearm locks shipped between June 2 and July 15, 2025. Consumers can find their shipping date by contacting StopBox by phone, email, or online at&nbsp;https://stopboxusa.com/pages/stopbox-ar-15-chamber-lock-recall. This is a device designed to lock into the chamber of an AR-15 style rifle and prevent it from firing. The product is made of anodized aluminum machined parts, was sold in red and black, and has five buttons that correspond to each finger. It has the StopBox “S” logo and “CHAMBER LOCK PRO AR-15” laser etched on the back of the product.","A manufacturing defect allows the recalled chamber locks to be forcibly removed, allowing unauthorized or unintended access to the firearm, posing a risk of serious injury or death.",,,"Refund, Replace","About 300","None reported","Consumers should immediately stop using the recalled AR-15 Chamber Lock Pro and secure their firearm using other means. Consumers should contact StopBox USA to receive a prepaid return shipping label and instructions to return their recalled AR-15 Chamber Lock Pro for their choice of a full refund or replacement AR-15 Chamber Lock Pro.","Sold At","StopBox USA in store and online, and from dealers nationwide June 2025 through July 2025 for about $150.",,"StopBox USA, of Spokane Valley, Washington",,"United States",,
25-445,,"August 28, 2025",,"DT Swiss Recalls Carbon Wheels Due to Crash Hazard","DT Swiss Carbon Fiber Road Wheels","This recall involves DT Swiss Carbon Fiber Road Wheels. The wheels have model codes ERC 35mm/45mm, CRC 35mm/45mm, HEC 35mm/45mm, and ARC 50mm/55mm/65mm. These wheels were sold aftermarket and as original equipment on various high-end road bicycle brands. The DT Swiss ID code and the model code are located on the wheel rim on a small label located on the outside of the rim, which indicates “DT Swiss ID” followed by a 7-digit code. All wheels with DT Swiss ID code 2740000 or higher are affected by this recall.","A defect in the wheel can compromise the wheel’s structural integrity, posing a crash hazard.",,,Replace,"About 6,000 (In addition, about 150 were sold in Canada)","The firm has received six reports of the outermost carbon layer separating around the rim flange. No injuries have been reported.","Consumers should stop using the recalled wheels and contact DT Swiss to coordinate a replacement. Consumers should register the recalled wheels with DT Swiss at&nbsp;www.dtswiss.com/recall.&nbsp;","Sold At","Independent bicycle dealers nationwide and sold as original equipment on various bicycle brands from September 2024 to July 2025 for between $1,000 and $1,880.",,"DT Swiss, of Grand Junction, Colorado",,"USA, Poland and Taiwan",,
25-444,,"August 28, 2025",,"C.A.M.P. Recalls Nimbus Lock Carabiners Due to Risk of Serious Injury or Death from Fall","Nimbus Lock Carabiners","This recall involves Nimbus Lock Carabiners sold in Gun Metal/Green, Gun Metal/Fuchsia and Gun Metal/Blue. The affected carabiners were sold individually or as part of the Nimbus Lock 3 Pack, the Locker Draw KS, the Energy CR3 Pack and the Energy Nova Pack. Only the carabiners are included in this recall. The affected carabiners have the following batch numbers 10 23, 12 23, 02 24, 09 24, 10 24, 12 24, 01 25, 02 25 and 06 25. The batch number is found on the side of the bottom of the carabiner.&nbsp;","The carabiner’s automatic closing mechanism can break and prevent the gate from closing, posing a risk of serious injury or death due to falling.",,,Repair,"About 12,600 (In addition, about 2,100 were sold in Canada)","The firm has received 21 reports of the closing mechanism breaking. No injuries have been reported.","Consumers should immediately stop using the recalled Nimbus Lock Carabiners and contact C.A.M.P. Consumers will be asked to fill out the recall form at&nbsp;www.camp-usa.com/nimbus-lock-safety-recall-registration-form, print a prepaid return shipping label and return the recalled product. C.A.M.P will inspect returned units and ship them back to consumers, if they pass inspection. Any units that do not pass inspection will be replaced free of charge.&nbsp;","Sold At","REI, Portland Mountain Shop, How Not 2 and other stores nationwide and online at Camp-usa.com, Backcountry.com, Amazon.com, REI.com, Mountainshop.net, Hownot2.com and other websites from January 2024 through July 2025 for between $16 and $86.&nbsp;","C.A.M.P. USA Inc., of Golden, Colorado",,,China,,
25-414,,"July 31, 2025",,"Leatherman Recalls Charge Plus Multi-Tools Due to Laceration Hazard","Leatherman Charge Plus and Charge Plus TTi Multi-Tools","This recall involves Leatherman Charge Plus and Charge Plus TTi multi-tools. The Charge Plus multi-tools come in black and stainless-steel colors and with a black MOLLE or black nylon sheath. The Charge Plus TTi multi-tools were sold in a stainless-steel color with a black nylon sheath. The name “Leatherman” is etched on the product.","The tip of the knife blade doesn’t fully fold into the handle, posing a laceration hazard.",,,Repair,"About 17,000","None reported","Consumers should immediately stop using the recalled Charge Plus multi-tools and go to&nbsp;www.leatherman.com/pages/charge-recall to determine if their multi-tool falls within the scope of this recall. Consumers will not be asked for proof of purchase and will receive a pre-paid shipping label to return the recalled Leatherman Charge Plus and Charge Plus TTi multi-tools to the firm to be repaired free of charge.&nbsp;","Sold At","REI, hardware, cutlery and other stores nationwide and online at Leatherman.com, Amazon.com and REI.com from July 2024 through March 2025 for between $150 and $200.&nbsp;",,"Leatherman Tool Group Inc., of Portland, Oregon",,"United States",,
25-402,,"July 24, 2025",,"Apollo Recalls Electric Scooters Due to Fall and Injury Hazards","Apollo City Model Year 2024 Electric Scooters","This recall involves certain serial numbers of Apollo City 2024 model year electric scooters. The dual-motor scooters have top speeds of 32 miles per hour. The scooters have a gray exterior with a headlight and rear brake light.&nbsp; “Apollo” is printed on the stem of the scooter and “Apollo City” is displayed on the rear left side of the grip tape on the deck of the scooter. The affected serial numbers range from 4202240300001 to 4202240301236 and 4202240400001 to 4202240400764. The serial number is located on the bottom of the scooter deck. Consumers can also find their serial number using the Apollo App.&nbsp;Download Android AppDownload iOS App","The weld line on the electric scooter can crack, causing the stem to break and posing fall and injury hazards.",,,Replace,About 790,"The firm has received 10 reports of the weld cracking on the stem of the scooter, including four riders who reported coming off the scooter; one reported injury including abrasions.","Consumers should immediately stop using the recalled scooters and contact Apollo for a free replacement stem. To participate in the recall, please go to&nbsp;https://apolloscooters.co/pages/apollo-city/recall and fill out the online form. Apollo is recommending that all consumers take their scooters to a service repair location so they can replace the stem on the recalled scooter free of charge. Consumers can go to&nbsp;https://apolloscooters.co/pages/locations-near-you to find the closest service repair location.&nbsp;","Sold At","Best Buy stores nationwide and online at Apolloscooters.co, Amazon.com and BestBuy.com between June 2024 through April 2025 for about $1,800.","Apollo Imports Inc., of Newark, Delaware",,,China,,
25-403,,"July 24, 2025",,"FENGQS Electric Bikes Recalled Due to Fire and Burn Hazards; Risk of Serious Injury or Death; Sold on Amazon","FENGQS F7 Pro E-bikes","This recall involves FENGQS F7 Pro electric bikes with batteries manufactured on April 21, 2024. The e-bikes were sold in blue. “FENGQS” is printed on the downtube and the model number “F7 Pro” is printed on the chain stay, near the rear wheel. The battery’s capacity (21.5Ah) and the production date (2024/4/21) are printed on a label on the front of the battery.","The e-bikes’ lithium-ion battery can overheat and ignite, posing serious fire and burn hazards to consumers.",,,Refund,"About 100","FENGQS has received 13 reports of e-bikes igniting, two resulting in fires with property damage totaling $4,000.","Consumers should stop using the recalled e-bikes immediately and contact FENGQS for a full refund. Consumers will be asked to write their name, the word “recalled,” and the current date next to the battery’s production date, with a permanent marker. Consumers must then submit a photo clearly showing this information and confirm disposal of the battery in accordance with applicable laws and regulations. Consumers should submit the photo to&nbsp;recall@fengqs.work.Note: Do not throw this recalled lithium-ion battery or device in the trash, the general recycling stream (e.g., street-level or curbside recycling bins), or used battery recycling boxes found at various retail and home improvement stores. Recalled lithium-ion batteries must be disposed of differently than other batteries, because they present a greater risk of fire. Your municipal household hazardous waste (HHW) collection center may accept this recalled lithium-ion battery or device for disposal. Before taking your battery or device to a HHW collection center, contact that office ahead of time and ask whether it accepts recalled lithium-ion batteries. If it does not, contact your municipality for further guidance.","Sold Online At","Amazon from May 2024 through December 2024 for between $700 and $1,200.",,"Shenzhen Fengqisi Car Industry Co., Ltd., dba FENGQS, of China",,China,,
25-405,,"July 24, 2025",,"Transpro US Recalls Electric Scooters with Unauthorized Lithium-Ion Battery UL Certification Labels Due to Fire and Burn Hazards; Risk of Serious Injury and Death; $200,000 in Property Damage Reported","Transpro Electric Scooters","This recall involves Transpro brand A3 Hub Motor, A11F Spark, and R1 Commuter electric scooters. The scooters are powered by lithium-ion batteries. They were sold in black or gray colors. The lithium-ion battery is located beneath the scooter deck. The model names and numbers are affixed to the bottom of the scooter deck.&nbsp;Note: Do not throw this recalled lithium-ion battery or device in the trash, the general recycling stream (e.g., street-level or curbside recycling bins), or used battery recycling boxes found at various retail and home improvement stores. Recalled lithium-ion batteries must be disposed of differently than other batteries, because they present a greater risk of fire. Your municipal household hazardous waste (HHW) collection center may accept this recalled lithium-ion battery or device for disposal. Before taking your battery or device to a HHW collection center, contact that office ahead of time and ask whether it accepts recalled lithium-ion batteries. If it does not, contact your municipality for further guidance.","The recalled scooters can overheat and ignite, posing a fire hazard and risk of serious injury and death. They were sold with unauthorized lithium-ion battery UL certification labels.",,,"Refund, Replace","700 units","Transpro US Inc. has received one report of a scooter catching fire, causing at least $200,000 in property damage. No injuries have been reported.","Consumers should immediately stop using and charging the recalled scooters and contact Transpro to receive a full refund or a free replacement scooter. Visit&nbsp;https://transprous.com/recall-escooters for instructions to disable the scooter. Consumers will need to submit their information through an online claim form or by email and will need to submit evidence of product destruction with their claim. Consumers should dispose of the entire scooter following local and state hazardous waste disposal procedures. Transpro is contacting all known purchasers directly.","Sold At","Bike and electronics stores in the Northeast from August 2024 through April 2025 for between $250 and $400.","Transpro US Inc., of Paterson, New Jersey",,,China,,
25-393,,"July 21, 2025",,"Bestway, Intex, and Polygroup Recall Certain Above-Ground Pools 48 Inches and Taller Due to Drowning Hazard; Nine Deaths Reported; Five Million Pools Sold Since 2002","48 inches and taller above-ground pools with compression straps running on the outside and over the vertical support legs","Washington, D.C. -- The U.S. Consumer Product Safety Commission (CPSC) and Bestway (Hong Kong) International Ltd. (China) and Bestway (USA) Inc. (Chandler, Arizona) (Bestway), Intex Recreation Corp. (Long Beach, California) and Polygroup North America Inc. &nbsp;(El Paso, Texas) are announcing the recall of about 5 million 48-inch and taller above-ground pools that use compression straps. These straps wrap around the pool on the outside of the supporting poles, and may create a foothold, allowing a child to access the pool and drown.Children can still gain access to the pools using these footholds even if the ladder is removed.&nbsp;CPSC believes that nine children between the ages of 22 months and 3 years old have drowned after gaining access to the pools via the footholds. The incidents occurred in California, Texas, Florida, Michigan, Wisconsin and Missouri between 2007 and 2022.&nbsp;CPSC is also aware of three other incidents in 2011 and 2012 where children who gained access to the recalled pools were reported to have previously used the compression strap to gain entry to the pool.Consumers should immediately contact Bestway, Intex, and Polygroup to receive a free repair kit consisting of a rope that attaches to each of the vertical support poles at the ground level and wraps around the pool. The rope will maintain the structural integrity of the pool (a function previously served by the compression strap). Consumers should first secure the repair and then cut and remove the compression strap from the pool.&nbsp;The pool brand names and model numbers are printed on the pool liner on the outside of the pool. Pool models of 48 inches and taller that are included in this recall are listed below:Bestway and Coleman ModelsSold 2008 to 2024Intex ModelsSold 2002 to 2012Intex Models (Sold only at Intexcorp.com and Walmart, 2024 to 2025)(266 pools)Polygroup ModelsSold 2006 to 2025Power SteelMetal Frame PoolsPrism Frame Pool&nbsp;&nbsp;Summer Waves(2015-2025)Steel ProUltra Frame Pools&nbsp;Ultra XTR Frame PoolSummer Escapes&nbsp;(2006-2015)&nbsp;Coleman Power Steel&nbsp;&nbsp;&nbsp;Funsicle(2023-2025)&nbsp;Sand n Sun(2008-2011)Blue Wave(2014-2025)The recalled above-ground pools have been sold since 2002 at stores nationwide, including Walmart, Target, Sears, Lowe’s, Kmart, Toys “R” Us, Sam’s Club, The Home Depot, Big Lots, Costco and BJ’s (among others), as well as online at Amazon.com, Wayfair.com and Bestway USA, Intex, Funsicle and Summer Waves websites.The recalled above-ground pools were manufactured in China. The recalled pools range in price from approximately $400 to over $1,000, depending on the size and model of the pool and the additional accessories purchased.&nbsp;In addition, approximately 266,000 were sold in Canada.CPSC’s website&nbsp;www.PoolSafely.gov&nbsp;has free, downloadable educational materials available to the public on pool safety including information on barriers, covers, alarms and other safety information.","The compression strap that surrounds the outside of the pool legs may create a foothold, allowing a child access to the pool, posing a drowning risk.",,,Repair,,"CPSC believes that nine children between the ages of 22 months and 3 years old have drowned, after gaining access to the pools via the footholds. The incidents occurred in California, Texas, Florida, Michigan, Wisconsin and Missouri between 2007 and 2022. ","Consumers should contact Bestway, Intex or Polygroup to request a repair kit. In the interim consumers should ensure that children cannot access the pool unattended or, alternatively, drain the pool until the repair can be installed.","Sold At","The recalled above-ground pools have been sold since 2002 at stores nationwide, including Walmart, Target, Sears, Lowe’s, Kmart, Toys “R” Us, Sam’s Club, The Home Depot, Big Lots, Costco and BJ’s (among others), as well as online at Amazon.com, Wayfair.com and Bestway USA, Intex, Funsicle and Summer Waves websites.",,,,,,
25-391,,"July 17, 2025",,"VIVI E-Bikes Lithium-ion Batteries Sold with VIVI E-Bikes Recalled Due to Fire and Burn Hazards; Risk of Serious Injury or Death; Sold by VIVI","36-volt lithium-ion batteries used with VIVI E-bikes","This recall involves 36-volt lithium-ion rechargeable batteries included with certain “VIVI” brand e-bikes. E-bike model information can be found on a consumer’s sales order documentation and on certain bicycle frames. Battery model information is located on the battery itself. “VIVI is printed on the bicycle downtube.The following e-bike model numbers and battery model numbers are included in this recall:Affected E-Bike Model NumberRecalled Battery Model NumberC26WT0261, 36V-8AH-288WH, ZBL-36V8AH ZK, SKD015, EB3608C0BMT20WT0261, SKD014, ZBL-36V10.4Ah LHZ3TCRFD111005YYM026SH36V-8Ah-288Wh, ZBL-36V8Ah288Wh, ZBL-36V8Ah288Wh ZK, EB360817E, SKD036008016AH6EB3610D0B, ZBL-36V10Ah, SKD011, 36V-10.4AH-374.4Wh, SKD036010003AH7EB3610C5B, 36V-10.4AH-374.4WhMT26HZBL-36V8Ah ZK26LGBEB360808L, 36V-8AH-300WH, 36V-8AH-288WH, WT0260, SKD036008009A, ZBL-36V8AH, &nbsp;ZBL-36V8AH ZK, ZBL10SP36V8AHM026TGBEB360808L, 36V-8AH-300WH, 36V-8AH-288WH, WT0260, SKD036008009A, ZBL-36V8AH, &nbsp;ZBL-36V8AH ZK, ZBL10SP36V8AHMT26GEB360808L, 36V-8AH-300WH, 36V-8AH-288WH, WT0260, SKD036008009A, ZBL-36V8AH, &nbsp;ZBL-36V8AH ZK, ZBL10SP36V8AHFM20WT0289, EB3608B2S, 36V-8AH-288WHF2036V-8AH-288WH, EB3608B4SS3TCRFD021004006, TCRFD031004006, TTTT07F01, TCRFD181004JB, TCRFD011004JB, TC-TT011005BZ1TT09F01Z2TT09F01&nbsp;","The recalled lithium-ion batteries can overheat, posing fire and burn hazards.",,,Replace,"About 24,000","VIVI is aware of 14 reports of incidents of batteries overheating, including three reports of fires. No injuries reported.","Consumers should immediately stop using e-bikes with the recalled lithium-ion batteries and contact VIVI to receive a free replacement battery and battery charger.&nbsp;Consumers must dispose of the recalled battery at a household hazardous waste (HHW) collection center or follow the instructions of their municipality and confirm that this was done by sending an email to&nbsp;vivirecall@163.com.Note: Do not throw the recalled lithium-ion battery in the trash, in the general recycling stream (e.g., street-level or curbside recycling bins), or in used battery recycling boxes found at various retail and home improvement stores. Recalled lithium-ion batteries must be disposed of differently than other batteries, because they present a greater risk of fire. Your municipal HHW collection center may accept this recalled lithium-ion battery or device for disposal. Before taking your battery or device to an HHW collection center, contact it ahead of time and ask whether it accepts recalled lithium-ion batteries. If it doesn’t, contact your municipality for further guidance.&nbsp;","Sold At","Bikes with the recalled batteries were sold online at amazon.com, walmart.com, ebay.com, viviebikes.com, wish.com, sears.com, wayfair.com and aliexpress.com from December 2020 through November 2023 for between $365 and $950.",,"Guangzhou Plenty Bicycle Co., Ltd., of China","Shenzhen Binxin Household Co., Ltd., d/b/a VIVI E-bikes, of China",China,,
25-382,,"July 10, 2025",,"SPPTTY Kids Bicycles Recalled Due to Risk of Death or Injury from Lead Poisoning; Violates Federal Lead Content Ban; Sold at Walmart by Shenzhen Yihuachuang Technology","SPPTTY Kids 14- and 18-inch Bicycles","This recall involves SPPTTY kids bicycles. The bicycles are pink with brown seat covers, brown handlebars, brown pedals and brown baskets and were sold in 14-inch and 18-inch sizes. The brand “SPPTTY” and “New Sport Bike” are printed on the downtube.","Multiple components of the children’s bicycles contain levels of lead that exceed the federal lead content ban, posing a lead poisoning hazard to children. In addition, the black paint on the bicycle pumps contains lead that exceeds the federal lead paint ban. Lead is toxic if ingested by young children and can cause adverse health issues.",,,Refund,"About 200","None reported","Consumers should stop using the recalled children’s bicycles immediately and contact Shenzhen Yihuachuang Technology for a full refund. To receive a refund, consumers should dismantle the bicycles, take a photo, and send the photo by email to&nbsp;lishkjie@163.com. After submitting proof of destruction, consumers should dispose of the recalled bike.&nbsp;","Sold Online At","Walmart.com from August 2024 through December 2024 for about $85.",,,,China,Retailer:,"Shenzhen Yihuachuang Technology, dba SPPTTY, of China"
25-381,,"July 10, 2025",,"Giant Bicycle Recalls Momentum Vida E+ E-Bikes Due to Crash Hazard","Momentum Vida E+ E-Bikes","This recall involves the&nbsp;Momentum Vida E+ E-bike. The bicycles come in metallic red, pearl white, metallic navy blue, metallic green, indigo blue, happy mint (light green) and panther (black). The bicycle comes in two frame configurations (mid-step and low-step) and both configurations come in small, medium and large sizes. The unique serial number for each bike is stamped into the frame on the outer side of the left rear dropout and on a printed sticker under the bike's downtube. “Momentum” is written on the downtube of the bicycle and “Vida E+"" is written on the top tube.","The fork steerer tube on the recalled bicycles can crack, break or separate during use, posing a fall hazard.",,,Replace,"About 6,200","The firm has received four reports of broken fork steerer tubes. No injuries have been reported.","To determine whether a Momentum Vida E+ bicycle is included in this recall, consumers should look at the third character of the bike’s serial number. Bikes with a serial number in which the third character is “H”, “J” or “K” are included in this recall and must have their forks replaced free of charge. Bikes with a serial number in which the third character is “G” require additional visual inspection by an authorized Giant Bicycle dealer to determine fork status.","Sold At","Authorized Giant Bicycle dealers nationwide and online at https://www.momentum.com/us from September 2019 through May 2025 for between $2,500 and $3,200.","Giant Bicycle Inc., of Newbury Park, California",,,China,,
25-368,,"July 03, 2025",,"Jeriflyer Pool Drain Covers Recalled Due to Risk of Serious Injury or Death from Entrapment Hazard; Violation of the Virginia Graeme Baker Pool and Spa Safety Act; Sold on Amazon by Junjuanshop","Jeriflyer 8-inch pool drain covers","This recall involves&nbsp;Jeriflyer 8-inch pool drain covers that are sold for use in swimming pools.&nbsp;The drain covers are white and made of plastic. The drain measures 8.1 inches in diameter.","The recalled drain covers do not conform to the entrapment protection standards of the Virginia Graeme Baker Pool and Spa Safety Act (VGBA), posing an entrapment hazard to swimmers and bathers.",,,Refund,"About 500","None reported","Pool owners/operators and consumers should immediately stop using pools with the recalled pool drain covers. To receive a refund, consumers should remove the drain cover from the pool, take a photo of the removed cover, and send it to the recalling firm by email at&nbsp;Junjuanshop2025@outlook.com. Ensure all pools and spas have VGBA compliant drain covers and teach children to stay away from drains. Junjuanshop and Amazon are contacting all known purchasers directly.","Sold Online At","Amazon from April 2024 through May 2025 for between $10 and $15.",,,,China,Retailer:,"Junjuanshop, dba Jeriflyer, of China"
25-374,,"July 03, 2025",,"509 Recalls Helmets Due to Risk of Head Injury","509 helmets and 509 for Polaris helmets","This recall involves 509 Tactical 3.0 (Youth, Mountain, and Trail) helmets and 509 for Polaris Tactical 3.0 (Youth and Mountain) helmets. This recall also involves small and medium size 509 Tactical 2.0 helmets, 509 Tactical 2.0 helmets with Fidlock®, and 509 for Polaris Tactical 2.0 helmets, which were all manufactured in 2023. This recall also involves 509 and 509 for Polaris helmets with Fidlock®, including Tactical 2.0, Altitude 2.0, Delta R3L, Delta R4, Delta V, Mach III, Mach IV and Mach V (manufactured from 2020 to present with a stainless-steel glide bar). The 509 logo and “FIVE O NINE” are printed on the 509 helmets. The 509 logo and “Polaris” are printed on the 509 for Polaris helmets.Brand/ModelSizesColorsYear(s) of ManufactureRemedy509 Tactical 3.0 Helmets (Youth, Mountain, and Trail)Youth small (YSM) to large (YLG)Adult XS to 4XLVarious&nbsp;All&nbsp;Replacement, refund or credit509 for Polaris Tactical 3.0 Helmets (Youth and Mountain)Youth small (YSM) to large (YLG)Adult XS to 4XLVarious&nbsp;All&nbsp;Replacement, refund or credit509 Tactical 2.0 HelmetsSmall/MediumVarious&nbsp;2023Replacement, refund or credit509 for Polaris Tactical 2.0 HelmetsSmall/MediumVarious2023Replacement, refund or credit509 Tactical 2.0 Helmets with Fidlock®Adult XS to 4XLVarious&nbsp;2020 to presentRepair509 for Polaris Tactical 2.0 Helmets with Fidlock®Adult XS to 4XLVarious&nbsp;2020 to presentRepair509 Altitude 2.0 Helmets with Fidlock®Adult XS to 4XLVarious&nbsp;2020 to presentRepair509 for Polaris Altitude 2.0 Helmets with Fidlock®Adult XS to 4XLVarious2020 to presentRepair509 Delta R3L Helmets with Fidlock®Adult XS to 2XLVarious2020 to presentRepair509 for Polaris Delta R3L Helmets with Fidlock®Adult XS to 4XLVarious2020 to presentRepair509 Delta R4 Helmets with Fidlock®Adult XS to 2XLVarious&nbsp;2020 to presentRepair509 for Polaris Delta R4 with Fidlock®Adult XS to 2XLVarious2020 to presentRepair509 Delta V Helmets with Fidlock®Adult S to 4XLVarious&nbsp;2020 to presentRepair509 for Polaris Delta V Helmets with Fidlock®Adult XS to 4XLVarious&nbsp;2020 to presentRepair509 Mach III Helmets with Fidlock®Adult XS to 2XLVarious&nbsp;2020 to presentRepair509 Mach IV Helmets with Fidlock®Adult XS to 2XLVarious&nbsp;2020 to presentRepair509 Mach V Helmets with Fidlock®Adult S to 3XLVarious2020 to presentRepair","The recalled helmets fail to provide sufficient protection in the event of a crash, posing a risk of head injury.",,,"Refund, Replace, Repair","About 201,200 (In addition, about 26, 800 in Canada) ","The firm received one incident where the rider’s helmet became detached during a crash, resulting in a concussion.","Consumers should immediately stop using the recalled helmets.&nbsp;Consumers with a recalled “509” branded Tactical 3.0 or Tactical 2.0 (small/medium manufactured in 2023) helmet should contact 509 for instructions on how to participate in the recall and to receive a choice of a refund (if purchased online), or a credit to be used on 509’s website or a replacement helmet.&nbsp;Consumers with a recalled “509 for Polaris” branded Tactical 3.0 or Tactical 2.0 (small/medium manufactured in 2023) helmet should contact Polaris for a choice of a refund, a credit to use at a Polaris dealership or on the Polaris website, or a replacement helmet. Proof of purchase is not required. All helmets should be discarded in the local household trash after consumers have confirmed their helmet is being recalled by 509 or Polaris and follow the destruction instructions located on the website.Polaris is also providing their customers who have the recalled 509 and 509 for Polaris helmets with Fidlock®, with instructions on how to inspect the webbing on the chin strap to make sure it is repaired, by routing it correctly. 509 and Polaris are contacting all known purchasers directly.","Sold At","Online at www.ride509.com and www.polaris.com and at 509 and Polaris dealers nationwide from January 2020 through May 2025 for between $140 and $900.","Teton Outfitters LLC, dba 509, a Polaris subsidiary, of Rigby, Idaho",,,China,,
25-359,,"June 26, 2025",,"Bell Sports Recalls Bicycle Helmets Due to Risk of Head Injury; Violation of Federal Standard for Bicycle Helmets","Bell Sports Bicycle Helmets","This recall involves Bell Sports’ Axle, Cadence, Rev and Frenzy children’s bicycle helmets with model numbers B0605Y, B0605C or B0494Y, and Cadence and Passage adult helmets with model number B0605Y. The helmets were sold in the following colors or color combinations: blue, green, purple, red, pink, black/blue, green/black, pink/green, pink/purple, pink/white, purple/white, red/black, pink/mint or multi-color; and have various designs, including checkers, lines, polka dots, rainbows and swirls.&nbsp;The model name, the model number, and the manufacture date in MM/YY or M/YY format can be found on a sticker inside the helmet.&nbsp;Model NumberModel NameColor(s)Manufacture DateB0494YAxlePink/Purple and Pixels Green9/24B0605CCadenceRainbow Road10/24Red9/24Pink/White Checkers9/24 and 10/24Black/Blue10/24Blue/Black and Purple/White8/24, 9/24 and 10/24&nbsp;RevRed/Black Swirl8/24 and 9/24B0605YCadenceBlack/Red&nbsp;9/24Pink/MintBlack/Blue&nbsp;PurplePink PolkaGreen/BlackFrenzyBlue/Black and Pink ScubaPassageBlue Comet&nbsp;","The recalled helmets do not comply with the impact requirements of the Consumer Product Safety Commission’s (CPSC) mandatory federal safety standard for bicycle helmets. The helmets can fail to protect the user in the event of a crash, posing a risk of head injury.",,,Refund,"About 31,200 (In addition, about 480 were sold in Canada)","None reported","Consumers should stop using the recalled helmets immediately and contact Bell Sports for a full refund. Consumers should destroy the recalled helmet by cutting the straps off the helmet. Consumers can upload photos of the helmet with the straps cut off to&nbsp;consumersupport-bell@bellhelmets.com to obtain a refund. Bell Sports is contacting all known purchasers directly.&nbsp;","Sold At","Walmart, Target, Academy Sports+ Outdoors and other stores nationwide and online on www.Amazon.com, FredMeyer.com, Academy.com and Target.com from September 2024 through May 2025 for about $20.",,"Bell Sports Inc., of Irvine, California",,"United States",,
