"Recall Number","Product Safety Warning Number",Date,"Product Safety Warning Date","Recall Heading","Name of product",Description,"Hazard Description","Consumer Action","Original Product Safety Warning Announcement","Remedy Type",Units,Incidents,Remedy,"Sold At Label","Sold At",Importers,Manufacturers,Distributors,"Manufactured In","Custom Label","Custom Field"
25-353,,"June 26, 2025",,"The Coleman Company Recalls Converta Camping Cots and Converta Camping Suspension Stretchers Due to Laceration and Amputation Hazards; Imported by Newell Brands","Converta camping cots and Converta camping suspension stretchers","This recall involves Coleman Converta camping cots with model numbers 2000003077 and 2000020282, and Coleman Converta camping suspension stretchers with model number 2000020290. The model numbers are printed on a hang tag attached to the frame.&nbsp;The camping cots and suspension stretchers have tan or white fabric with the Coleman logo printed on the fabric, and black steel frames with adjustable seatbacks and leg positions.","The backrest fold mechanism can pinch consumers’ fingers, posing laceration and amputation hazards.",,,Repair,"About 228,760 (In addition, about 438 in Canada)","The firm has received seven reports of the seatback adjustment mechanism pinching consumers’ fingers, including two reports of fractured fingers.","Consumers should immediately stop using the recalled camping cots and suspension stretchers and contact The Coleman Company for a free repair kit, including installation instructions.","Sold At","Walmart and other stores nationwide and online on Amazon from January 2011 through March 2025 for between $60 and $80.","Newell Brands Inc., an affiliate of The Coleman Company, Inc., of Atlanta, Georgia",,,China,,
25-334,,"June 12, 2025",,"TTI Outdoor Power Equipment Recalls RYOBI 40-Volt 24-Inch Cordless Hedge Trimmers Due to Laceration Hazard","RYOBI 40V 24-Inch Cordless Hedge Trimmers","This recall involves RYOBI 40V 24-Inch Cordless Hedge Trimmers with model numbers RY40620VNM, RY40602VNM and RY40602BTLVNM, and with serial numbers within ranges LT21091D180001 - LT22365D060025 and RG23125N250001 - RG24252D101110. The model and serial numbers are on the data plate located on the bottom of the trimmer.&nbsp;","The hedge trimmer blade can unexpectedly activate after pressing just the safety or trigger control individually rather than engaging the safety and trigger controls simultaneously, posing a laceration hazard.",,,Replace,"About 113,000 (In addition, about 15,000 were sold in Canada)","The firm has received 27 reports of the blade activating after pressing just one of the controls, including 16 reports of injuries that resulted in minor and some severe lacerations.","Consumers should immediately stop using the recalled RYOBI 40V 24-Inch Cordless Hedge Trimmers and visit&nbsp;https://www.ryobitools.com/recall to determine if their trimmer is included in the recall. The recalled trimmer must be returned to TTI Outdoor Power Equipment (TTIOPE), in order to receive a free replacement trimmer (pre-paid label will be provided). Proof of purchase (receipt) is not required. TTIOPE is contacting all known purchasers.&nbsp;","Sold At","Home Depot and Direct Tools Factory Outlet stores nationwide and online at www.homedepot.com and www.directtoolsoutlet.com from March 2021 through January 2025 for between $90 and $160.","TTI Outdoor Power Equipment Inc., of Anderson, South Carolina",,,Vietnam,,
25-323,,"June 05, 2025",,"DR Power Equipment Recalls Battery-Powered Chainsaws Due to Fire and Burn Hazards","Battery-Powered Chainsaws","This recall involves DR Power Equipment lithium-ion battery-powered chainsaws with the following model numbers: 414170, 414181, 41418 and 414170R.&nbsp; The chainsaws have a black handle and orange buttons, and a label printed with DR Pulse 62V. The model and serial number are printed on a white label located on the right side of the chainsaw handle.&nbsp;Note: If you choose to dispose of the recalled chainsaw’s lithium-ion battery, do not throw this lithium-ion battery in the trash, in the general recycling stream (e.g., street-level or curbside recycling bins), or in used battery recycling boxes found at various retail and home improvement stores. Lithium-ion batteries must be disposed of differently than other batteries, because they present a greater risk of fire. Your municipal household hazardous waste (HHW) collection center may accept this lithium-ion battery for disposal. Before taking your battery to a HHW collection center, contact that office ahead of time and ask whether it accepts lithium-ion batteries. If it does not, contact your municipality for further guidance.","The motor controller of the recalled chainsaw can overheat during operation of the unit, posing fire and burn hazards.",,,Refund,"About 7,180 (In addition, about 21 were sold in Canada)","The firm has received 20 reports of incidents of fire, sparks and/or smoke. No injuries have been reported.","Consumers should immediately stop using the recalled chainsaws and contact DR Power for a refund. Consumers will receive a pro-rated refund for the chainsaw tool based on the chainsaw’s age. Consumers will need to show proof of the chainsaw’s destruction by uploading a photograph in accordance with the destruction instructions and filling out the recall form online. For instructions on destroying the chainsaw, visit&nbsp; https://www.drpower.com/BPC-recall.&nbsp;If consumers choose to dispose of the recalled chainsaw’s lithium-ion battery, consumers should recycle the lithium-ion batteries in accordance with local and state regulations.","Sold At","Independent power equipment stores nationwide and online at https://drpower.com from June 2018 through July 2024 for between $200 and $350.","Generac Power Systems Inc., of Waukesha, Wisconsin",,,China,,
25-279,,"May 15, 2025",,"NICREW Submersible RGB LED Lights Recalled Due to Risk of Serious Injury or Death from Ingestion Hazard; Violations of Federal Regulations for Consumer Products with Coin Batteries; Sold on Amazon by Nicrew","NICREW 15” Submersible RGB LED Lights with remote controls","This recall involves NICREW Submersible RGB LED Lights with model number N21743. The lights were sold in a 15-inch black tube and have a black remote control with 21 buttons and a CR2032 lithium coin battery.","The Submersible RGB LED Light’s remote control has a lithium coin battery that can be easily accessed by children, posing an ingestion hazard. This violates the mandatory federal regulations for consumer products containing button cell or coin batteries. In addition, the recalled products do not have the required warnings. When button cell or coin batteries are swallowed, the ingested batteries can cause serious injuries, internal chemical burns and death.",,,Replace,"About 1,150","None reported","Consumers should immediately stop using the recalled product, remove the battery from the remote control and place it in an area that children cannot access. Contact Nicrew for a free replacement of the remote and information on how to properly dispose of the product. Consumers need to email the Amazon order number and a photo showing the remote was destroyed by the consumer to&nbsp;nicrew@support.com to obtain the replacement. Nicrew and Amazon are contacting all known purchasers directly.Note: Button cell and coin batteries are hazardous. These batteries should be disposed of or recycled by following local hazardous waste procedures.","Sold At","Online at www.Amazon.com from May 2024 through August 2024 for about $17.",,,"Nicrew Technology Co. Limited, of China",China,,
25-203,,"April 03, 2025",,"Enerco Recalls DEWALT 70,000 BTU Outdoor Portable Cordless Forced Air Propane Heaters Due to Fire and Burn Hazards; Sold Exclusively at Lowe’s","DEWALT 70,000 BTU Outdoor Portable Cordless Forced Air Propane Heaters","This recall involves DEWALT 70,000 BTU outdoor portable cordless forced air propane heaters model number DXH70CFAVX. The heaters are yellow and black. The model number is located on the hang tag. “DEWALT” is printed in black on the side of the bottom yellow portion of the units.","The recalled portable heaters’ operating instructions can cause consumers to incorrectly depress the start button too quickly and prevent the fan from starting, causing the heaters to overheat, posing fire and burn hazards.",,,Repair,"About 21,250 (In addition, about 500 were sold in Canada)","The firm has received 11 reports of overheating. No injuries have been reported.","Consumers should immediately stop using the recalled heaters and contact Enerco to request new instructions and a warning sticker describing how to start the heater using the power button. The new instructions and warning sticker are also available via Enerco’s website at&nbsp;https://www.enercogroupinc.com/recall.&nbsp;Enerco and Lowe’s are contacting all known purchasers directly.","Sold At","Lowe’s stores nationwide and online at Lowes.com from May 2024 through January 2025 for about $200.","Enerco Group Inc., of Cleveland, Ohio",,,China,,
25-141,,"February 20, 2025",,"Kubota Recalls Utility Tractors Due to Crash Hazard","Kubota Utility Tractors model MX5400DTC","This recall involves Kubota Utility Tractors, model MX5400DTC. The recalled tractors have an 8-speed gear drive transmission, a 55-horsepower Kubota 4-cylinder direct injection engine and a cab. They were sold in an orange color and have “KUBOTA” printed in white lettering on the chassis.&nbsp;","The clutch cable can break on the recalled MX5400DTC utility tractors, resulting in reduced braking power, posing a crash hazard.",,,Repair,"About 2,600 (In addition, about 180 were sold in Canada)","The firm has received 33 reports of the clutch breaking. No injuries have been reported.","Consumers should immediately stop using the recalled utility tractors and contact an authorized Kubota dealer to schedule a free inspection and a free repair at the dealer’s location. Kubota is contacting all known registered owners directly.","Sold At","Authorized Kubota dealers nationwide from February 2020 through December 2024 for between $43,000 and $63,000.",,,"Kubota Tractor Corporation, of Grapevine, Texas",Japan,,
25-140,,"February 20, 2025",,"DR Power Equipment Recalls Tow Behind Field & Brush Mowers Due to Laceration Hazard","Tow Behind Field and Brush Mowers","This recall involves DR Power Tow Behind Field and Brush Mowers. The black and orange tow behind mowers have the following model and serial numbers, printed on a white label that is on the front frame of the mower. “DR” is printed on the front of the mowers. Only mowers manufactured between April 1, 2024, and August 20, 2024, are included in this recall. The manufacture date is on the serial number label affixed to the rear frame of the unit and is listed in YYYYMMDD format.ModelDescriptionSerial No. RangeTB21044BENDR BRUSH MOWER PREMIER 44T 10.5 HP BS ES3014835626 to 3015507481TB23244BENDR BRUSH MOWER PRO 44T 17.5 HP BS ES3014860338 to 3015403241TB25344BENDR BRUSH MOWER PRO XL44T 20 HP BS ES3014916847 to 3015451110TB27052BENDR BRUSH MOWER PRO MAX52T 22 HP BS ES3014839204 to 3015534243","The blade carrier spindle bolt can become loose, causing the blade assembly to detach while the mower is in operation, posing a laceration hazard to the user.",,,Repair,"About 890","The firm has received 10 reports of blade carrier detachments. No injuries have been reported.","Consumers should immediately stop using the tow behind field and brush mower and contact DR Power to arrange for a free repair of the blade carrier assembly at the dealer’s location.","Sold At","Independent power equipment stores nationwide and online at drpower.com from April 2024 through October 2024 for between $3,000 and $5,000.",,"DR Power Equipment, of South Burlington, Vermont, a subsidiary of Generac Power Systems Inc., of Waukesha, Wisconsin",,"United States",,
25-121,,"February 06, 2025",,"Doosan Bobcat North America Recalls Bobcat & Steiner AirFX Finish Mower Deck Attachments Due to Crush Hazard","Bobcat & Steiner AirFX Finish Mower Deck attachments","This recall involves Bobcat &amp; Steiner AirFX Finish Mower Deck attachments. The mower decks are all black and labeled with “AirFX” and either “72” or “61” depending on the mower deck model. The following model numbers, located on the rear of the attachment on the right-side frame rail, are included in this recall.&nbsp;Model NumberDescription752657572"" AirFX752657961"" AirFX744922361"" AirFx Finish Mower744734172"" AirFx Finish Mower&nbsp;","The recalled mower decks cannot be secured in the upright or tilted position by the locking pins during maintenance or service, posing a crush hazard.",,,"Inspect, New Instructions, Repair","About 552 (In addition, about 27 were sold in Canada) ","The firm is aware of five incidents where the locking pins were unable to be installed to secure the deck in the upright or tilted position. No injuries have been reported.","Consumers should immediately inspect and determine whether locking pins can be inserted while the deck is in the upright or tilted position during maintenance or service. Contact Doosan Bobcat North America or a Bobcat dealer to obtain a free repair, which will be available in the near future. Until then, if the locking pins cannot be inserted, obtain two straps, each rated for 1,500 lbs., and wrap a strap around each front tractor axle, securing each strap to the mower deck when performing service or maintenance. Consumers should contact Doosan if they are unable to obtain straps, and straps will be provided at no cost to the consumer.&nbsp;Doosan Bobcat North America is contacting all known purchasers.&nbsp;","Sold At","Bobcat and Steiner dealers nationwide from April 2023 through September 2024 for between $5,200 and $5,500.&nbsp;",,"Doosan Bobcat North America, of West Fargo, North Dakota",,"United States",,
25-124,,"February 06, 2025",,"Ariens Recalls Snow Throwers Due to Laceration Hazard","Ariens® DELUXE-, PLATINUM- and PROFESSIONAL-series Snow Throwers","This recall involves certain Ariens DELUXE-, PLATINUM- and PROFESSIONAL-series Sno-Thro® models. The recalled snow throwers were sold in a bright orange color and are equipped with either rear wheels or tracks. The model and serial numbers are located on the white square ID tag on the frame. Some recalled snowblowers have already been inspected and repaired.Consumers are urged to visit&nbsp;https://www.ariensco.com/safetyrecall for a list of recalled units.","The recalled snow thrower impeller and auger assembly can continue rotating even after the operator control lever is released, posing a laceration hazard if a user makes contact with the rotating parts inside the housing enclosure at the front of the machine.",,,Repair,"About 6,260 (In addition, about 1,100 were sold in Canada) ","None reported","Consumers should immediately stop using the recalled snow throwers and contact Ariens Company or an authorized dealer for a free repair at their local dealership. The dealer locator is available at&nbsp;here.&nbsp;Ariens Company and its authorized dealers will confirm whether a unit has already been inspected and/or repaired and will perform all necessary repairs on affected units.&nbsp;","Sold At","Authorized Ariens dealers nationwide, Ace Hardware, Blain’s Farm &amp; Fleet, Do It Best, Family Farm &amp; Home, Mills Fleet Farm, Northern Tool and Equipment, Lowe’s and True Value and online at AceHardware.com, Farmandfleet.com, Doitbest.com, familyfarmandhome.com, Lowes.com, fleetfarm.com, northerntool.com and TrueValue.com from August 2024 through October 2024 for between $1,770 and $5,440.",,"Ariens Company, of Brillion, Wisconsin",,"United States",,
25-127,,"February 06, 2025",,"TTI Outdoor Power Equipment Recalls RYOBI Battery-Powered Mowers Due to Fire Hazard","RYOBI 40-Volt Brushless 21” Cordless Walk-Behind Mowers","This recall involves certain RYOBI Brushless 21” Cordless Walk-Behind Self-Propelled Multi-Blade Push Mowers (40V HP). The mowers have a black cutting deck with gray top housing along with a black bag with “RYOBI” printed on it. The recall only includes model numbers RY401014BTLUS, RY401014US, RY401140US, RY401015BTLUS, RY401015US, RY401150US, RY401140US-Y, RY401150US-Y, RY401020, and RY401200 with the following serial numbers: KC21032D010001 - KC21327N999999. The model and serial numbers can be found on the mowers inside the green mower housing.","The recalled mowers have a push-on connector inside the powerhead that can overheat, posing a fire hazard.",,,Replace,"About 217,500 (In addition, about 28,400 were sold in Canada)","TTI has received 97 reports of overheating while the mower was in use, including five reports of fires. Two minor burn injuries have been reported.","Consumers should immediately stop using the recalled mower and contact TTI Outdoor Power Equipment Inc. (“TTI”) for instructions on how to disable the recalled mower and receive a free replacement 21” walk-behind mower.","Sold At","Home Depot and Direct Tools Factory Outlet stores nationwide, and online at www.homedepot.com and www.directtoolsoutlet.com from February 2021 through January 2025 for between $500 and $700.",,"TTI Outdoor Power Equipment Inc., of Anderson, South Carolina",,"United States",,
25-083,,"January 02, 2025",,"Kawasaki Motors USA Recalls John Deere ZTrak Zero Turn Mowers with Kawasaki Engines Due to Fire and Burn Hazards","John Deere ZTrak™ Zero Turn Mowers with Kawasaki Engines","This recall involves John Deere ZTrak Zero Turn Mowers with model numbers Z720E, Z730M, Z740R and Z760R with Kawasaki engines. The recalled mowers are green and yellow and have the model number and “John Deere” printed on the front of the mower below the seat. The serial number is located on the right side of the machine near the rear tire. The following are the serial number ranges of the mowers included in this recall:&nbsp;ModelStart Serial NumberEnd Serial NumberZ720E1TC720E****0100011TC720E****080657Z730M1TC730M****0100011TC730M****080574Z740R1TC740R****0100011TC740R****080462Z760R1TC760R****0800011TC760R****080339","The voltage regulator in the mower’s engine can fail during use or while the product is being stored, causing the engine to overheat, posing fire and burn hazards.",,,Repair,"About 39,000 (In addition, about 2,600 in Canada)","Kawasaki has received five reports of fires and 26 reports of melting and/or smoking. No injuries have been reported.","Consumers should immediately stop using the recalled mowers and contact an authorized John Deere dealer for a free repair. Kawasaki and John Deere are contacting all known purchasers directly.","Sold At","Authorized John Deere dealers nationwide from October 2018 through September 2024 for between $8,000 and $11,500.",,"Kawasaki Motors Manufacturing Corp. U.S.A. (engine manufacturer), of Maryville, Missouri",,"United States",Retailer:,"Deere &amp; Company, of Moline, Illinois"
25-071,,"December 19, 2024",,"Chervon North America Recalls SKIL 40V 5.0Ah Lithium-Ion Batteries for SKIL Lawnmowers and Outdoor Tools Due to Fire and Burn Hazard","SKIL 40V 5.0 Ah Lithium-Ion Batteries","This recall involves SKIL brand&nbsp;40V 5.0Ah&nbsp;Lithium-Ion Batteries that were manufactured before May 1, 2021. “SKIL” and “PWRCORE 40” are printed on the batteries. The recalled batteries were sold individually under the model number BY8708-00 for use with all SKIL 40V tools and were also sold in a combination kit with&nbsp;SKIL 40V Brushless 20-in Push Mowers (Model #PM 4910-10) or SKIL 40V Brushless 20-in Self-Propelled Mowers (Model #SM4910-10).&nbsp;Only the battery&nbsp;is recalled. The model number BY8708-00 and manufacturing date code, which is the first three digits of the 9-digit serial number, are located on a nameplate on the top of the battery pack near the battery terminals. The following manufacturing date codes are included:Date Code (in Serial Number)Manufacturing Date&nbsp;911XXXXXXNov-19912XXXXXXDec-19026XXXXXXJun-20027XXXXXXJul-20028XXXXXXAug-20029XXXXXXSep-20030XXXXXXOct-20031XXXXXXNov-20121XXXXXXJan-21122XXXXXXFeb-21123XXXXXXMar-21124XXXXXXApr-21","The lithium-ion batteries can overheat, posing fire and burn hazards.",,,"Refund, Replace","About 63,000 (In addition, about 359 in Canada)","The firm has received 100 reports of thermal incidents involving the batteries including overheating, melting, smoking and fire. These included eight reports of minor burns and/or smoke inhalation and 49 reports of related property damage.","Consumers should immediately stop using the recalled lithium-ion batteries and contact Chervon for a free replacement or refund for the price of the battery. Consumers should register for the recall online at&nbsp;www.skil.com/recalls.&nbsp;Chervon will provide a battery collection kit for the consumer to return the recalled battery and will provide the requested remedy upon return of the recalled battery.&nbsp;","Sold At","Lowe’s and other hardware and home improvement stores nationwide and online at Amazon.com, Walmart.com and Lowes.com from October 2019 through December 2024 for about $170 (for batteries sold individually) and about $400 (for combination kits with lawnmowers).","Chervon North America Inc., of Naperville, Illinois",,,China,,
25-042,,"November 14, 2024",,"Outdoor Essentials Recalls Cultivar Planter Boxes Due to Injury Hazard; Sold Exclusively at Tractor Supply Company","Cultivar Planter Boxes","This recall involves Outdoor Essentials Cultivar planter boxes, intended to be used for gardening. The recalled 9.5 cu. ft. composite elevated planter boxes are black and measure about 6 feet long by 2.5 feet wide. The model name appears on the product packaging and “70INX27IN Comp Elevated Planter” on the purchase receipt. &nbsp;","The recalled planter box frame can break, posing an injury hazard.",,,Refund,"About 7,400","The firm has received 23 reports of the planter box frame breaking, including one injury involving a consumer who broke their toes.","Consumers should immediately stop using the recalled planter boxes and contact Outdoor Essentials for a full refund. Consumers can receive a refund in the form of a gift card or store credit. A consumer will receive the amount on the purchase receipt, or they will receive $275 for the model if no receipt is provided. Consumers will be asked to mark the recalled planter box with the word “Recalled” with permanent marker and upload a photo of it to www.outdooressentialproducts.com/recall. Consumers should then dispose of the recalled product.","Sold Exclusively At","Tractor Supply Company stores nationwide and online at www.tractorsupply.com from December 2023 through September 2024 for about $300.",,"UFP Saginaw LLC, dba Outdoor Essentials, of Saginaw, Texas",,"United States",,
25-015,,"October 17, 2024",,"Colsen Recalls Fire Pits Due to Risk of Serious Burn Injury from Flame Jetting and Fire Spreading Hazards","Colsen-branded fire pits","This recall involves Colsen-branded indoor/outdoor tabletop fire pits. The fire pits consist of a concrete open reservoir intended to contain burning liquid alcohol. There are seven models of Colsen-branded fire pits varying in size from 5 to 18 inches wide. The fire pit models are gray or black in color and are round, rectangular, hexagonal, square, or skull-shaped. The fire pits are sold with a flame extinguisher with the “Colsen” brand printed on it.","Alcohol flames can be invisible and lead to flame jetting when refilling the fire pit reservoir. Flame jetting is a serious event that can occur while pouring alcohol, when fire flashes back to the alcohol container and suddenly propels burning alcohol out of the container and onto people nearby.&nbsp;Alcohol can also splash, spill or leak out of the fire pit reservoir during use, causing a flash fire that can spread and create larger hotter flames, that can escape the unit.Use of the recalled fire pits can lead to injury quickly and unexpectedly, causing burns in less than one second, that can be serious and deadly.",,,Dispose,"About 89,500 (including Colsen-branded fire pits previously manufactured by another company)","CPSC has received 31 reports of flame jetting and flames escaping from the concrete container; resulting in 19 burn injuries. Two incidents resulted in third degree burns to more than 40% of victims’ bodies, and at least six incidents have involved surgery, prolonged medical treatment, admission to burn treatment facilities, short-term disability, loss of function, physical therapy, or permanent disfigurement.","Consumers should immediately stop using the recalled fire pits and dispose of them. Do NOT resell or donate them.&nbsp;It is a violation of federal law to sell or distribute recalled products. The firm stopped selling Colsen-branded fire pits less than one year after it acquired the product business and does not have the financial resources to offer a remedy to consumers.","Sold At","Online at https://colsenfirepits.com/ and Amazon.com, Wayfair, Walmart, Sharper Image, FlipShop, Grommet, Meta, TikTok from January 2020 to July 2024 for between $40 and $90.",,"Colsen Fire Pits LLC, of Miami, Florida",,"United States",,
25-016,,"October 10, 2024",,"NPW Group Recalls Halloween Projector Flashlights Due to Fire and Burn Hazards; Sold Exclusively at Target","Halloween Projector Flashlights","This recall involves NPW Halloween Projector Flashlights. The flashlight is orange with white stripes and a black end piece and measures about six inches long by one inch wide. The product comes with three Halloween themed projector covers, including pumpkin, ghost and skull patterns that fit over the black end piece to change the pattern of the flashlight. The flashlight uses two AA batteries.","The flashlights can overheat and melt the outer casing, posing fire and burn hazards.",,,Refund,"About 4,700","The firm has received nine reports of overheating including six reports of smoke or fire, resulting in four reports of minor burn injuries.","Consumers should immediately stop using the recalled flashlights and return them to any Target store for a full refund. Consumers should turn off the product, remove the batteries, mark the product with “recalled” in permanent marker prior to returning the flashlight to Target. Target is contacting all known purchasers directly.","Sold At","Target stores nationwide and online at www.target.com during September 2024 for about $3.","NPW Group, of Cincinnati, Ohio",,,China,,
24-377,,"September 26, 2024",,"John Deere Recalls Compact Utility Tractors Due to Crash Hazard","John Deere 1023E, 1025R, and 2025R Compact Utility Tractors","This recall involves 1023E, 1025R and 2025R Compact Utility Tractors with the model number and “John Deere” printed on the hood. The recalled tractors are green and yellow, and were sold with both opened and closed operator stations. The serial numbers of tractors included in this recall can be found at&nbsp;www.deere.com. Click on “Parts &amp; Service” and scroll to “Recall” or go to&nbsp;www.deere.com/en/parts-and-service/recall-information/. The serial number is located on the frame, on the front right side of the tractor, near the engine.","The front bell crank in the brake linkage can fail causing the tractor to lose braking, resulting in a crash hazard.",,,Repair,"About 147,900 (In addition, about 16,800 were sold in Canada)","The firm has received four reports of the brake linkage failing, including one hospitalization and two impact injuries and minor property damage to the tractors.","Consumers should immediately stop using the recalled tractors and contact an authorized John Deere dealer to schedule an appointment to bring the tractor into the dealer for a free repair. If the consumer is not able to transport the tractor to a dealer’s location, then the dealer will make arrangements to repair the unit at the consumer’s residence. John Deere is contacting all known purchasers directly.","Sold At","Authorized John Deere dealers nationwide from November 2017 through July 2024 for between $12,700 and $21,000.",,"Deere &amp; Company, of Moline, Illinois",,"United States",,
24-345,,"August 15, 2024",,"Stanley Black & Decker Recalls DeWALT Battery Walk-Behind Mowers Due to Laceration Hazard","DeWALT Battery Push walk-behind mowers and DeWALT Battery Self-Propelled walk-behind mowers","This recall involves 2024 model year DeWALT Battery 21” Push walk-behind mowers, model numbers DCMWP234U2 and DCMWP600X2, and DeWALT Battery 21” Self-Propelled walk-behind mowers, model numbers DCMWSP256U2 and DCMWSP650Y2. The mowers are black, gray and yellow and have DeWALT printed in yellow on the front or side of the mower. The model number is printed on the rear door of the mower. A date code formatted as 20XX&nbsp;YY-58, with 20XX for year, YY for week, and 58 as the factory code, is laser-printed in yellow on the left side of the mower, just above the left rear wheel. Only date codes 2023 32-58 through 2024 13-58 are affected. Mowers manufactured after March 2024 (2024 14-58) are not affected.","If water gets into the mower’s handle support while the battery is installed, the mower can fail to shut off when the bail handle is released or start without a key, posing a laceration hazard to the user.",,,Repair,"About 46,200 (In addition, about 9,600 were sold in Canada)","The firm has received 10 reports of mowers failing to shut off when the bail handle is released and one report of a mower starting without a key inserted. The incident in which a mower started without a key inserted resulted in a finger laceration for which no medical attention was required.","Consumers should immediately stop using the recalled mowers if the mower has gotten wet and contact DeWALT to receive a free repair at an authorized service center nearby.","Sold At","The Home Depot, Tractor Supply, Ace Hardware and various stores nationwide and online at www.homedepot.com, www.tractorsupply.com and www.acehardware.com from January 2024 through July 2024 for between $530 and $750.",,"Stanley Black and Decker Inc., of New Britain, Connecticut",,China,,
24-329,,"August 01, 2024",,"ECHO Recalls Gas-Powered Backpack Blowers Due to Fire Hazard","ECHO gas-powered backpack blowers","This recall involves two ECHO 59.7cc gas-powered backpack blowers with the model numbers PB-5810H and PB-5810T. These blowers are designed for residential and commercial use. The blowers are orange and black in color, and ""ECHO"" is printed on the starter recoil housing. Model and serial numbers are located on a label near the right side of the black blower fan housing. This recall includes the following serial numbers:Model NumberSerial Number RangePB-5810H&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;P61312001001 to P61312002590PB-5810TP61212001001 to P61212004155","The fuel supply line can leak gas, posing a fire hazard.",,,Repair,"About 3,900","None reported","Consumers should immediately stop using the recalled blowers, and contact an authorized ECHO dealer (www.echo-usa.com/store-locator) to schedule an appointment to bring the ECHO gas-powered backpack blower in for free installation of a new replacement fuel line. ECHO is contacting all known purchasers directly.","Sold At","Golden Eagle Distributing Company, of Rocklin, California, and independent dealers nationwide from May 2024 through June 2024 for about $430.",,"ECHO Inc., of Lake Zurich, Illinois",,"United States",,
24-256,,"June 06, 2024",,"Kawasaki Motors USA Recalls Engines Used in Bad Boy Mowers, BigDog, Bobcat, Cub Cadet, Hustler, John Deere and Kubota Brand Lawn and Garden Equipment Due to Fire and Burn Hazards","Kawasaki Engines used in Bad Boy Mowers, BigDog, Bobcat, Cub Cadet, Hustler, John Deere, and Kubota brand lawn and garden equipment","This recall involves Kawasaki engines used in lawn and garden equipment sold under the Bad Boy Mowers brand name with mower models Rebel BRB54FX850, Rebel BRB6135KA, Rebel BRB61FX850, Rebel BRB7235KA, Revolt BRV54FX850, Revolt BRV61FX850, Rogue BRG5435KA, Rogue BRG6135KA, Rogue BRG61RD35KA, and Rogue BRG72RD35KA; under the BigDog brand name with mower model Stout MP; under the Bobcat brand name with mower models ZT6000, ZT6100, and ZT7000; under the Cub Cadet brand name with mower model ZTX-6; under the Hustler brand name with mower model FasTrak SDX; under the John Deere brand name with mower model Z760R, utility vehicle models Gator TX 4x2 and Gator TS 4x2, and some service engines for model year 2016-2020 lawn tractor models X350R, X350, X354, X370 X380, X384, X390 and X394; and under the Kubota brand name with mower model Z726XKW.&nbsp;The recalled engines are model year 2021-2023 FJ400D, FS600V, FS651V, FX691V, FX730V, FX801V, FX850V and FXT00V. The recalled engine model and serial numbers are located on the engine fan housing. The following model and serial number ranges are included in this recall.Recalled Kawasaki Engines&nbsp;Engine Model NumberSpecification NumberEngine Serial Number RangeFJ400DES04A full list of serial numbers included in this recall are on the firm’s website at&nbsp;www.kawasakienginesusa.com/product-recall.html.&nbsp;FS04FS600VDS20DS21FS651VHS05JS05FX691VFS18GS18FX730VFS17GS17FX801VCS25DS25GS13HS13KS08LS08MS08FX850VES24FS13FS15FS24GS15GS24FXT00VAS25BS25BS31","The recalled engines can overheat, posing fire and burn hazards.",,,Repair,"About 68,500 (In addition, 900 in Canada)","Kawasaki has received eight reports of fires with the recalled engines. No injuries have been reported.","Consumers should immediately stop using lawn and garden equipment with the recalled engines and contact Kawasaki, John Deere, Cub Cadet, Hustler, BigDog or Kubota, depending on the product owned, or an authorized dealer, to schedule a free repair. Kawasaki and the mower manufacturers are contacting all known purchasers directly.","Sold At","Kawasaki, Bad Boy Mowers, BigDog, Bobcat, Cub Cadet, Hustler, John Deere and Kubota dealers nationwide from April 2021 through December 2023 for between $4,000 and $15,500.",,"Kawasaki Motors Manufacturing Corp. U.S.A., of Maryville, Missouri",,"United States",,
24-249,,"May 30, 2024",,"Black & Decker Recalls CRAFTSMAN V20 Cordless Tillers/Cultivators Due to Laceration Hazard","CRAFTSMAN® V20 Cordless Tillers/Cultivators","This recall involves CRAFTSMAN Model CMCTL320B V20 Cordless Tillers/Cultivators. The model number is located on the underside of the upper handle. “CRAFTSMAN” is located on the handle and the bottom portion. The tillers/cultivators are red and black. Only products with UPC number 885911843430 on the side of the product packaging are included in this recall.","The assembly instructions can cause consumers to incorrectly attach the bottom portion of the tiller/cultivator upside down, causing the tines to rotate toward the user, posing a laceration hazard.",,,"New Instructions","About 44,400","The firm has received one report of incorrect attachment of the bottom portion of the unit. No injuries have been reported.","Consumers should immediately stop using the recalled tillers/cultivators and contact CRAFTSMAN for new assembly instructions illustrating how to properly attach the bottom portion of the tillers/cultivators. The updated assembly instructions are also available on CRAFTSMAN’s website at&nbsp;https://www.craftsman.com/pages/safety-notices-and-recalls-cmctl320b.&nbsp;CRAFTSMAN and sellers of the recalled tillers/cultivators are sending updated assembly instructions to known purchasers.","Sold At","Lowe’s, Ace Hardware, Blain’s Farm &amp; Fleet stores nationwide, certain Army &amp; Air Force Exchanges, and online at Amazon.com from October 2022 through April 2024 for between $129 and $179.","Black & Decker (U.S.) Inc., of Towson, Maryland",,,China,,
